"Plot Title: gp.nl.A"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21474965, SEN S/N: 21474965)","Coupler Detached (LGR S/N: 21474965)","Bad Battery (LGR S/N: 21474965)","Coupler Attached (LGR S/N: 21474965)","Host Connected (LGR S/N: 21474965)","End Of File (LGR S/N: 21474965)"
119,09/02/24 10:18:00 AM,15.664,,,,,
120,09/02/24 12:18:00 PM,22.238,,,,,
121,09/02/24 02:18:00 PM,17.855,,,,,
122,09/02/24 04:18:00 PM,12.980,,,,,
123,09/02/24 06:18:00 PM,9.472,,,,,
124,09/02/24 08:18:00 PM,6.775,,,,,
125,09/02/24 10:18:00 PM,4.102,,,,,
126,09/03/24 12:18:00 AM,2.837,,,,,
127,09/03/24 02:18:00 AM,2.195,,,,,
128,09/03/24 04:18:00 AM,1.764,,,,,
129,09/03/24 06:18:00 AM,1.656,,,,,
130,09/03/24 08:18:00 AM,4.207,,,,,
131,09/03/24 10:18:00 AM,13.558,,,,,
132,09/03/24 12:18:00 PM,19.758,,,,,
133,09/03/24 02:18:00 PM,21.378,,,,,
134,09/03/24 04:18:00 PM,17.950,,,,,
135,09/03/24 06:18:00 PM,15.282,,,,,
136,09/03/24 08:18:00 PM,10.651,,,,,
137,09/03/24 10:18:00 PM,8.481,,,,,
138,09/04/24 12:18:00 AM,7.882,,,,,
139,09/04/24 02:18:00 AM,5.655,,,,,
140,09/04/24 04:18:00 AM,3.578,,,,,
141,09/04/24 06:18:00 AM,1.764,,,,,
142,09/04/24 08:18:00 AM,4.831,,,,,
143,09/04/24 10:18:00 AM,15.760,,,,,
144,09/04/24 12:18:00 PM,17.475,,,,,
145,09/04/24 02:18:00 PM,18.711,,,,,
146,09/04/24 04:18:00 PM,13.365,,,,,
147,09/04/24 06:18:00 PM,11.528,,,,,
148,09/04/24 08:18:00 PM,8.779,,,,,
149,09/04/24 10:18:00 PM,6.573,,,,,
150,09/05/24 12:18:00 AM,3.261,,,,,
151,09/05/24 02:18:00 AM,3.049,,,,,
152,09/05/24 04:18:00 AM,2.410,,,,,
153,09/05/24 06:18:00 AM,1.980,,,,,
154,09/05/24 08:18:00 AM,2.195,,,,,
155,09/05/24 10:18:00 AM,6.471,,,,,
156,09/05/24 12:18:00 PM,10.651,,,,,
157,09/05/24 02:18:00 PM,14.038,,,,,
158,09/05/24 04:18:00 PM,14.230,,,,,
159,09/05/24 06:18:00 PM,11.528,,,,,
160,09/05/24 08:18:00 PM,5.757,,,,,
161,09/05/24 10:18:00 PM,2.943,,,,,
162,09/06/24 12:18:00 AM,1.656,,,,,
163,09/06/24 02:18:00 AM,0.674,,,,,
164,09/06/24 04:18:00 AM,0.343,,,,,
165,09/06/24 06:18:00 AM,-0.662,,,,,
166,09/06/24 08:18:00 AM,0.121,,,,,
167,09/06/24 10:18:00 AM,7.882,,,,,
168,09/06/24 12:18:00 PM,17.570,,,,,
169,09/06/24 02:18:00 PM,22.812,,,,,
170,09/06/24 04:18:00 PM,25.416,,,,,
171,09/06/24 06:18:00 PM,20.710,,,,,
172,09/06/24 08:18:00 PM,12.787,,,,,
173,09/06/24 10:18:00 PM,8.082,,,,,
174,09/07/24 12:18:00 AM,5.244,,,,,
175,09/07/24 02:18:00 AM,3.049,,,,,
176,09/07/24 04:18:00 AM,1.872,,,,,
177,09/07/24 06:18:00 AM,1.330,,,,,
178,09/07/24 08:18:00 AM,3.261,,,,,
179,09/07/24 10:18:00 AM,12.690,,,,,
180,09/07/24 12:18:00 PM,20.329,,,,,
181,09/07/24 02:18:00 PM,25.028,,,,,
182,09/07/24 04:18:00 PM,24.835,,,,,
183,09/07/24 06:18:00 PM,16.523,,,,,
184,09/07/24 08:18:00 PM,10.357,,,,,
185,09/07/24 10:18:00 PM,7.179,,,,,
186,09/08/24 12:18:00 AM,6.064,,,,,
187,09/08/24 02:18:00 AM,3.788,,,,,
188,09/08/24 04:18:00 AM,2.410,,,,,
189,09/08/24 06:18:00 AM,1.548,,,,,
190,09/08/24 08:18:00 AM,3.261,,,,,
191,09/08/24 10:18:00 AM,12.883,,,,,
192,09/08/24 12:18:00 PM,18.045,,,,,
193,09/08/24 02:18:00 PM,21.760,,,,,
194,09/08/24 04:18:00 PM,19.853,,,,,
195,09/08/24 06:18:00 PM,17.094,,,,,
196,09/08/24 08:18:00 PM,12.207,,,,,
197,09/08/24 10:18:00 PM,8.382,,,,,
198,09/09/24 12:18:00 AM,5.962,,,,,
199,09/09/24 02:18:00 AM,4.727,,,,,
200,09/09/24 04:18:00 AM,3.578,,,,,
201,09/09/24 06:18:00 AM,3.049,,,,,
202,09/09/24 08:18:00 AM,5.244,,,,,
203,09/09/24 10:18:00 AM,13.558,,,,,
204,09/09/24 12:18:00 PM,20.901,,,,,
205,09/09/24 02:18:00 PM,21.282,,,,,
206,09/09/24 04:18:00 PM,18.901,,,,,
207,09/09/24 06:18:00 PM,15.855,,,,,
208,09/09/24 08:18:00 PM,11.528,,,,,
209,09/09/24 10:18:00 PM,9.373,,,,,
210,09/10/24 12:18:00 AM,7.782,,,,,
211,09/10/24 02:18:00 AM,6.268,,,,,
212,09/10/24 04:18:00 AM,4.934,,,,,
213,09/10/24 06:18:00 AM,4.311,,,,,
214,09/10/24 08:18:00 AM,5.962,,,,,
215,09/10/24 10:18:00 AM,13.269,,,,,
216,09/10/24 12:18:00 PM,17.475,,,,,
217,09/10/24 02:18:00 PM,14.517,,,,,
218,09/10/24 04:18:00 PM,13.750,,,,,
219,09/10/24 06:18:00 PM,9.866,,,,,
220,09/10/24 08:18:00 PM,6.370,,,,,
221,09/10/24 10:18:00 PM,4.519,,,,,
222,09/11/24 12:18:00 AM,3.578,,,,,
223,09/11/24 02:18:00 AM,2.303,,,,,
224,09/11/24 04:18:00 AM,1.330,,,,,
225,09/11/24 06:18:00 AM,1.003,,,,,
226,09/11/24 08:18:00 AM,2.517,,,,,
227,09/11/24 10:18:00 AM,11.431,,,,,
228,09/11/24 12:18:00 PM,19.092,,,,,
229,09/11/24 02:18:00 PM,22.525,,,,,
230,09/11/24 04:18:00 PM,17.570,,,,,
231,09/11/24 06:18:00 PM,12.690,,,,,
232,09/11/24 08:18:00 PM,7.179,,,,,
233,09/11/24 10:18:00 PM,4.102,,,,,
234,09/12/24 12:18:00 AM,2.624,,,,,
235,09/12/24 02:18:00 AM,1.330,,,,,
236,09/12/24 04:18:00 AM,0.674,,,,,
237,09/12/24 06:18:00 AM,-0.213,,,,,
238,09/12/24 08:18:00 AM,0.563,,,,,
239,09/12/24 10:18:00 AM,9.176,,,,,
240,09/12/24 12:18:00 PM,16.618,,,,,
241,09/12/24 02:18:00 PM,20.043,,,,,
242,09/12/24 04:18:00 PM,18.426,,,,,
243,09/12/24 06:18:00 PM,14.325,,,,,
244,09/12/24 08:18:00 PM,10.063,,,,,
245,09/12/24 10:18:00 PM,7.682,,,,,
246,09/13/24 12:18:00 AM,5.037,,,,,
247,09/13/24 02:18:00 AM,3.049,,,,,
248,09/13/24 04:18:00 AM,1.872,,,,,
249,09/13/24 06:18:00 AM,0.893,,,,,
250,09/13/24 08:18:00 AM,2.303,,,,,
251,09/13/24 10:18:00 AM,11.819,,,,,
252,09/13/24 12:18:00 PM,17.475,,,,,
253,09/13/24 02:18:00 PM,22.142,,,,,
254,09/13/24 04:18:00 PM,21.951,,,,,
255,09/13/24 06:18:00 PM,17.189,,,,,
256,09/13/24 08:18:00 PM,10.161,,,,,
257,09/13/24 10:18:00 PM,6.573,,,,,
258,09/14/24 12:18:00 AM,4.311,,,,,
259,09/14/24 02:18:00 AM,2.624,,,,,
260,09/14/24 04:18:00 AM,0.563,,,,,
261,09/14/24 06:18:00 AM,1.439,,,,,
262,09/14/24 08:18:00 AM,2.943,,,,,
263,09/14/24 10:18:00 AM,10.846,,,,,
264,09/14/24 12:18:00 PM,20.234,,,,,
265,09/14/24 02:18:00 PM,23.869,,,,,
266,09/14/24 04:18:00 PM,22.812,,,,,
267,09/14/24 06:18:00 PM,19.187,,,,,
268,09/14/24 08:18:00 PM,12.110,,,,,
269,09/14/24 10:18:00 PM,8.382,,,,,
270,09/15/24 12:18:00 AM,5.757,,,,,
271,09/15/24 02:18:00 AM,3.893,,,,,
272,09/15/24 04:18:00 AM,2.624,,,,,
273,09/15/24 06:18:00 AM,1.221,,,,,
274,09/15/24 08:18:00 AM,3.367,,,,,
275,09/15/24 10:18:00 AM,13.365,,,,,
276,09/15/24 12:18:00 PM,18.806,,,,,
277,09/15/24 02:18:00 PM,20.805,,,,,
278,09/15/24 04:18:00 PM,14.804,,,,,
279,09/15/24 06:18:00 PM,12.690,,,,,
280,09/15/24 08:18:00 PM,8.779,,,,,
281,09/15/24 10:18:00 PM,5.757,,,,,
282,09/16/24 12:18:00 AM,4.102,,,,,
283,09/16/24 02:18:00 AM,2.195,,,,,
284,09/16/24 04:18:00 AM,0.674,,,,,
285,09/16/24 06:18:00 AM,0.232,,,,,
286,09/16/24 08:18:00 AM,1.764,,,,,
287,09/16/24 10:18:00 AM,11.819,,,,,
288,09/16/24 12:18:00 PM,14.038,,,,,
289,09/16/24 02:18:00 PM,15.378,,,,,
290,09/16/24 04:18:00 PM,16.999,,,,,
291,09/16/24 06:18:00 PM,12.594,,,,,
292,09/16/24 08:18:00 PM,7.381,,,,,
293,09/16/24 10:18:00 PM,5.347,,,,,
294,09/17/24 12:18:00 AM,3.367,,,,,
295,09/17/24 02:18:00 AM,2.303,,,,,
296,09/17/24 04:18:00 AM,0.893,,,,,
297,09/17/24 06:18:00 AM,0.343,,,,,
298,09/17/24 08:18:00 AM,1.980,,,,,
299,09/17/24 10:18:00 AM,8.779,,,,,
300,09/17/24 12:18:00 PM,9.176,,,,,
301,09/17/24 02:18:00 PM,9.176,,,,,
302,09/17/24 04:18:00 PM,7.280,,,,,
303,09/17/24 06:18:00 PM,4.311,,,,,
304,09/17/24 08:18:00 PM,2.088,,,,,
305,09/17/24 10:18:00 PM,1.221,,,,,
306,09/18/24 12:18:00 AM,0.343,,,,,
307,09/18/24 02:18:00 AM,-0.325,,,,,
308,09/18/24 04:18:00 AM,-0.774,,,,,
309,09/18/24 06:18:00 AM,-1.684,,,,,
310,09/18/24 08:18:00 AM,-0.662,,,,,
311,09/18/24 10:18:00 AM,4.415,,,,,
312,09/18/24 12:18:00 PM,11.819,,,,,
313,09/18/24 02:18:00 PM,16.903,,,,,
314,09/18/24 04:18:00 PM,16.999,,,,,
315,09/18/24 06:18:00 PM,12.013,,,,,
316,09/18/24 08:18:00 PM,5.860,,,,,
317,09/18/24 10:18:00 PM,2.730,,,,,
318,09/19/24 12:18:00 AM,0.343,,,,,
319,09/19/24 02:18:00 AM,-1.228,,,,,
320,09/19/24 04:18:00 AM,-1.456,,,,,
321,09/19/24 06:18:00 AM,-1.114,,,,,
322,09/19/24 08:18:00 AM,0.121,,,,,
323,09/19/24 10:18:00 AM,7.481,,,,,
324,09/19/24 12:18:00 PM,17.379,,,,,
325,09/19/24 02:18:00 PM,21.473,,,,,
326,09/19/24 04:18:00 PM,20.710,,,,,
327,09/19/24 06:18:00 PM,15.664,,,,,
328,09/19/24 08:18:00 PM,9.176,,,,,
329,09/19/24 10:18:00 PM,5.962,,,,,
330,09/20/24 12:18:00 AM,3.367,,,,,
331,09/20/24 02:18:00 AM,3.367,,,,,
332,09/20/24 04:18:00 AM,2.517,,,,,
333,09/20/24 06:18:00 AM,1.980,,,,,
334,09/20/24 08:18:00 AM,1.764,,,,,
335,09/20/24 10:18:00 AM,5.244,,,,,
336,09/20/24 12:18:00 PM,11.916,,,,,
337,09/20/24 02:18:00 PM,14.421,,,,,
338,09/20/24 04:18:00 PM,14.134,,,,,
339,09/20/24 06:18:00 PM,12.013,,,,,
340,09/20/24 08:18:00 PM,6.573,,,,,
341,09/20/24 10:18:00 PM,4.831,,,,,
342,09/21/24 12:18:00 AM,3.472,,,,,
343,09/21/24 02:18:00 AM,2.195,,,,,
344,09/21/24 04:18:00 AM,-0.325,,,,,
345,09/21/24 06:18:00 AM,-1.456,,,,,
346,09/21/24 08:18:00 AM,0.010,,,,,
347,09/21/24 10:18:00 AM,7.079,,,,,
348,09/21/24 12:18:00 PM,16.808,,,,,
349,09/21/24 02:18:00 PM,13.558,,,,,
350,09/21/24 04:18:00 PM,9.571,,,,,
351,09/21/24 06:18:00 PM,5.450,,,,,
352,09/21/24 08:18:00 PM,3.261,,,,,
353,09/21/24 10:18:00 PM,2.517,,,,,
354,09/22/24 12:18:00 AM,2.195,,,,,
355,09/22/24 02:18:00 AM,1.980,,,,,
356,09/22/24 04:18:00 AM,1.764,,,,,
357,09/22/24 06:18:00 AM,1.656,,,,,
358,09/22/24 08:18:00 AM,1.548,,,,,
359,09/22/24 10:18:00 AM,1.439,,,,,
360,09/22/24 12:18:00 PM,1.330,,,,,
361,09/22/24 02:18:00 PM,7.882,,,,,
362,09/22/24 04:18:00 PM,9.866,,,,,
363,09/22/24 06:18:00 PM,6.573,,,,,
364,09/22/24 08:18:00 PM,2.517,,,,,
365,09/22/24 10:18:00 PM,1.330,,,,,
366,09/23/24 12:18:00 AM,0.674,,,,,
367,09/23/24 02:18:00 AM,-0.213,,,,,
368,09/23/24 04:18:00 AM,-0.887,,,,,
369,09/23/24 06:18:00 AM,-1.684,,,,,
370,09/23/24 08:18:00 AM,-0.549,,,,,
371,09/23/24 10:18:00 AM,3.367,,,,,
372,09/23/24 12:18:00 PM,11.334,,,,,
373,09/23/24 02:18:00 PM,15.473,,,,,
374,09/23/24 04:18:00 PM,14.709,,,,,
375,09/23/24 06:18:00 PM,10.846,,,,,
376,09/23/24 08:18:00 PM,6.775,,,,,
377,09/23/24 10:18:00 PM,3.578,,,,,
378,09/24/24 12:18:00 AM,1.872,,,,,
379,09/24/24 02:18:00 AM,1.112,,,,,
380,09/24/24 04:18:00 AM,0.784,,,,,
381,09/24/24 06:18:00 AM,0.563,,,,,
382,09/24/24 08:18:00 AM,0.674,,,,,
383,09/24/24 10:18:00 AM,8.978,,,,,
384,09/24/24 12:18:00 PM,16.903,,,,,
385,09/24/24 02:18:00 PM,20.519,,,,,
386,09/24/24 04:18:00 PM,19.187,,,,,
387,09/24/24 06:18:00 PM,14.230,,,,,
388,09/24/24 08:18:00 PM,8.382,,,,,
389,09/24/24 10:18:00 PM,4.934,,,,,
390,09/25/24 12:18:00 AM,2.195,,,,,
391,09/25/24 02:18:00 AM,0.784,,,,,
392,09/25/24 04:18:00 AM,-0.213,,,,,
393,09/25/24 06:18:00 AM,-0.437,,,,,
394,09/25/24 08:18:00 AM,0.343,,,,,
395,09/25/24 10:18:00 AM,9.275,,,,,
396,09/25/24 12:18:00 PM,18.140,,,,,
397,09/25/24 02:18:00 PM,21.664,,,,,
398,09/25/24 04:18:00 PM,20.710,,,,,
399,09/25/24 06:18:00 PM,16.046,,,,,
400,09/25/24 08:18:00 PM,9.965,,,,,
401,09/25/24 10:18:00 PM,6.877,,,,,
402,09/26/24 12:18:00 AM,4.311,,,,,
403,09/26/24 02:18:00 AM,3.367,,,,,
404,09/26/24 04:18:00 AM,3.998,,,,,
405,09/26/24 06:18:00 AM,3.893,,,,,
406,09/26/24 08:18:00 AM,5.244,,,,,
407,09/26/24 10:18:00 AM,11.431,,,,,
408,09/26/24 12:18:00 PM,17.855,,,,,
409,09/26/24 02:18:00 PM,20.519,,,,,
410,09/26/24 04:18:00 PM,19.187,,,,,
411,09/26/24 06:18:00 PM,14.900,,,,,
412,09/26/24 08:18:00 PM,10.063,,,,,
413,09/26/24 10:18:00 PM,8.082,,,,,
414,09/27/24 12:18:00 AM,6.370,,,,,
415,09/27/24 02:18:00 AM,5.655,,,,,
416,09/27/24 04:18:00 AM,4.207,,,,,
417,09/27/24 06:18:00 AM,3.155,,,,,
418,09/27/24 08:18:00 AM,4.519,,,,,
419,09/27/24 10:18:00 AM,10.944,,,,,
420,09/27/24 12:18:00 PM,16.999,,,,,
421,09/27/24 02:18:00 PM,14.038,,,,,
422,09/27/24 04:18:00 PM,15.378,,,,,
423,09/27/24 06:18:00 PM,12.690,,,,,
424,09/27/24 08:18:00 PM,7.682,,,,,
425,09/27/24 10:18:00 PM,4.934,,,,,
426,09/28/24 12:18:00 AM,3.367,,,,,
427,09/28/24 02:18:00 AM,1.980,,,,,
428,09/28/24 04:18:00 AM,1.330,,,,,
429,09/28/24 06:18:00 AM,0.343,,,,,
430,09/28/24 08:18:00 AM,1.330,,,,,
431,09/28/24 10:18:00 AM,10.944,,,,,
432,09/28/24 12:18:00 PM,17.379,,,,,
433,09/28/24 02:18:00 PM,19.662,,,,,
434,09/28/24 04:18:00 PM,16.141,,,,,
435,09/28/24 06:18:00 PM,12.110,,,,,
436,09/28/24 08:18:00 PM,7.983,,,,,
437,09/28/24 10:18:00 PM,5.757,,,,,
438,09/29/24 12:18:00 AM,4.102,,,,,
439,09/29/24 02:18:00 AM,2.303,,,,,
440,09/29/24 04:18:00 AM,0.784,,,,,
441,09/29/24 06:18:00 AM,1.003,,,,,
442,09/29/24 08:18:00 AM,3.261,,,,,
443,09/29/24 10:18:00 AM,11.236,,,,,
444,09/29/24 12:18:00 PM,16.903,,,,,
445,09/29/24 02:18:00 PM,17.570,,,,,
446,09/29/24 04:18:00 PM,18.711,,,,,
447,09/29/24 06:18:00 PM,13.846,,,,,
448,09/29/24 08:18:00 PM,9.472,,,,,
449,09/29/24 10:18:00 PM,7.481,,,,,
450,09/30/24 12:18:00 AM,5.450,,,,,
451,09/30/24 02:18:00 AM,4.623,,,,,
452,09/30/24 04:18:00 AM,3.788,,,,,
453,09/30/24 06:18:00 AM,3.788,,,,,
454,09/30/24 08:18:00 AM,4.831,,,,,
455,09/30/24 10:18:00 AM,11.041,,,,,
456,09/30/24 12:18:00 PM,18.616,,,,,
457,09/30/24 02:18:00 PM,20.615,,,,,
458,09/30/24 04:18:00 PM,19.567,,,,,
459,09/30/24 06:18:00 PM,14.517,,,,,
460,09/30/24 08:18:00 PM,8.978,,,,,
461,09/30/24 10:18:00 PM,5.450,,,,,
462,10/01/24 12:18:00 AM,3.578,,,,,
463,10/01/24 02:18:00 AM,1.980,,,,,
464,10/01/24 04:18:00 AM,0.010,,,,,
465,10/01/24 06:18:00 AM,2.088,,,,,
466,10/01/24 08:18:00 AM,3.893,,,,,
467,10/01/24 10:18:00 AM,10.357,,,,,
468,10/01/24 12:18:00 PM,17.094,,,,,
469,10/01/24 02:18:00 PM,19.758,,,,,
470,10/01/24 04:18:00 PM,17.855,,,,,
471,10/01/24 06:18:00 PM,12.980,,,,,
472,10/01/24 08:18:00 PM,8.282,,,,,
473,10/01/24 10:18:00 PM,5.347,,,,,
474,10/02/24 12:18:00 AM,4.934,,,,,
475,10/02/24 02:18:00 AM,4.623,,,,,
476,10/02/24 04:18:00 AM,1.764,,,,,
477,10/02/24 06:18:00 AM,1.548,,,,,
478,10/02/24 08:18:00 AM,2.303,,,,,
479,10/02/24 10:18:00 AM,10.063,,,,,
480,10/02/24 12:18:00 PM,17.760,,,,,
481,10/02/24 02:18:00 PM,20.805,,,,,
482,10/02/24 04:18:00 PM,18.236,,,,,
483,10/02/24 06:18:00 PM,12.883,,,,,
484,10/02/24 08:18:00 PM,8.680,,,,,
485,10/02/24 10:18:00 PM,6.877,,,,,
486,10/03/24 12:18:00 AM,5.860,,,,,
487,10/03/24 02:18:00 AM,4.727,,,,,
488,10/03/24 04:18:00 AM,3.155,,,,,
489,10/03/24 06:18:00 AM,1.112,,,,,
490,10/03/24 08:18:00 AM,1.980,,,,,
491,10/03/24 10:18:00 AM,11.041,,,,,
492,10/03/24 12:18:00 PM,18.140,,,,,
493,10/03/24 02:18:00 PM,19.948,,,,,
494,10/03/24 04:18:00 PM,17.855,,,,,
495,10/03/24 06:18:00 PM,12.497,,,,,
496,10/03/24 08:18:00 PM,7.179,,,,,
497,10/03/24 10:18:00 PM,4.311,,,,,
498,10/04/24 12:18:00 AM,1.872,,,,,
499,10/04/24 02:18:00 AM,0.563,,,,,
500,10/04/24 04:18:00 AM,1.656,,,,,
501,10/04/24 06:18:00 AM,-0.213,,,,,
502,10/04/24 08:18:00 AM,1.439,,,,,
503,10/04/24 10:18:00 AM,10.161,,,,,
504,10/04/24 12:18:00 PM,16.999,,,,,
505,10/04/24 02:18:00 PM,20.138,,,,,
506,10/04/24 04:18:00 PM,18.140,,,,,
507,10/04/24 06:18:00 PM,12.787,,,,,
508,10/04/24 08:18:00 PM,8.879,,,,,
509,10/04/24 10:18:00 PM,5.962,,,,,
510,10/05/24 12:18:00 AM,5.244,,,,,
511,10/05/24 02:18:00 AM,3.788,,,,,
512,10/05/24 04:18:00 AM,2.837,,,,,
513,10/05/24 06:18:00 AM,2.730,,,,,
514,10/05/24 08:18:00 AM,3.472,,,,,
515,10/05/24 10:18:00 AM,10.553,,,,,
516,10/05/24 12:18:00 PM,15.951,,,,,
517,10/05/24 02:18:00 PM,17.760,,,,,
518,10/05/24 04:18:00 PM,16.427,,,,,
519,10/05/24 06:18:00 PM,11.431,,,,,
520,10/05/24 08:18:00 PM,6.166,,,,,
521,10/05/24 10:18:00 PM,3.472,,,,,
522,10/06/24 12:18:00 AM,1.003,,,,,
523,10/06/24 02:18:00 AM,1.980,,,,,
524,10/06/24 04:18:00 AM,0.010,,,,,
525,10/06/24 06:18:00 AM,-1.570,,,,,
