"Plot Title: gp.tu.2425"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21474967, SEN S/N: 21474967)","Coupler Detached (LGR S/N: 21474967)","Coupler Attached (LGR S/N: 21474967)","Host Connected (LGR S/N: 21474967)","End Of File (LGR S/N: 21474967)"
297,06/12/25 09:11:38 PM,5.037,,,,
298,06/12/25 10:11:38 PM,4.415,,,,
299,06/12/25 11:11:38 PM,3.788,,,,
300,06/13/25 12:11:38 AM,3.472,,,,
301,06/13/25 01:11:38 AM,2.943,,,,
302,06/13/25 02:11:38 AM,2.517,,,,
303,06/13/25 03:11:38 AM,2.303,,,,
304,06/13/25 04:11:38 AM,2.088,,,,
305,06/13/25 05:11:38 AM,1.764,,,,
306,06/13/25 06:11:38 AM,1.548,,,,
307,06/13/25 07:11:38 AM,2.088,,,,
308,06/13/25 08:11:38 AM,3.578,,,,
309,06/13/25 09:11:38 AM,5.552,,,,
310,06/13/25 10:04:54 AM,,,Logged,,
311,06/13/25 10:04:57 AM,,,,Logged,Logged
