"Plot Title: gp.tl.A"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365620, SEN S/N: 20365620)","Coupler Detached (LGR S/N: 20365620)","Bad Battery (LGR S/N: 20365620)","Coupler Attached (LGR S/N: 20365620)","Host Connected (LGR S/N: 20365620)","Stopped (LGR S/N: 20365620)","End Of File (LGR S/N: 20365620)"
58,08/28/24 07:37:29 AM,6.370,,,,,,
59,08/28/24 09:37:29 AM,7.983,,,,,,
60,08/28/24 11:37:29 AM,12.883,,,,,,
61,08/28/24 01:37:29 PM,17.760,,,,,,
62,08/28/24 03:37:29 PM,20.519,,,,,,
63,08/28/24 05:37:29 PM,19.472,,,,,,
64,08/28/24 07:37:29 PM,15.664,,,,,,
65,08/28/24 09:37:29 PM,12.594,,,,,,
66,08/28/24 11:37:29 PM,10.748,,,,,,
67,08/29/24 01:37:29 AM,9.669,,,,,,
68,08/29/24 03:37:29 AM,8.879,,,,,,
69,08/29/24 05:37:29 AM,7.782,,,,,,
70,08/29/24 07:37:29 AM,6.978,,,,,,
71,08/29/24 09:37:29 AM,8.879,,,,,,
72,08/29/24 11:37:29 AM,13.750,,,,,,
73,08/29/24 01:37:29 PM,16.046,,,,,,
74,08/29/24 03:37:29 PM,18.426,,,,,,
75,08/29/24 05:37:29 PM,16.618,,,,,,
76,08/29/24 07:37:29 PM,13.846,,,,,,
77,08/29/24 09:37:29 PM,11.236,,,,,,
78,08/29/24 11:37:29 PM,9.373,,,,,,
79,08/30/24 01:37:29 AM,7.682,,,,,,
80,08/30/24 03:37:29 AM,6.674,,,,,,
81,08/30/24 05:37:29 AM,5.860,,,,,,
82,08/30/24 07:37:29 AM,4.831,,,,,,
83,08/30/24 09:37:29 AM,7.079,,,,,,
84,08/30/24 11:37:29 AM,13.076,,,,,,
85,08/30/24 01:37:29 PM,18.140,,,,,,
86,08/30/24 03:37:29 PM,20.329,,,,,,
87,08/30/24 05:37:29 PM,17.760,,,,,,
88,08/30/24 07:37:29 PM,14.134,,,,,,
89,08/30/24 09:37:29 PM,11.139,,,,,,
90,08/30/24 11:37:29 PM,9.472,,,,,,
91,08/31/24 01:37:29 AM,7.983,,,,,,
92,08/31/24 03:37:29 AM,6.674,,,,,,
93,08/31/24 05:37:29 AM,5.962,,,,,,
94,08/31/24 07:37:29 AM,5.552,,,,,,
95,08/31/24 09:37:29 AM,7.882,,,,,,
96,08/31/24 11:37:29 AM,13.173,,,,,,
97,08/31/24 01:37:29 PM,18.521,,,,,,
98,08/31/24 03:37:29 PM,18.996,,,,,,
99,08/31/24 05:37:29 PM,17.475,,,,,,
100,08/31/24 07:37:29 PM,13.846,,,,,,
101,08/31/24 09:37:29 PM,10.944,,,,,,
102,08/31/24 11:37:29 PM,9.275,,,,,,
103,09/01/24 01:37:29 AM,7.582,,,,,,
104,09/01/24 03:37:29 AM,6.268,,,,,,
105,09/01/24 05:37:29 AM,5.347,,,,,,
106,09/01/24 07:37:29 AM,4.727,,,,,,
107,09/01/24 09:37:29 AM,7.381,,,,,,
108,09/01/24 11:37:29 AM,13.654,,,,,,
109,09/01/24 01:37:29 PM,18.711,,,,,,
110,09/01/24 03:37:29 PM,20.996,,,,,,
111,09/01/24 05:37:29 PM,18.711,,,,,,
112,09/01/24 07:37:29 PM,14.517,,,,,,
113,09/01/24 09:37:29 PM,11.041,,,,,,
114,09/01/24 11:37:29 PM,9.176,,,,,,
115,09/02/24 01:37:29 AM,7.682,,,,,,
116,09/02/24 03:37:29 AM,6.573,,,,,,
117,09/02/24 05:37:29 AM,5.860,,,,,,
118,09/02/24 07:37:29 AM,5.860,,,,,,
119,09/02/24 09:37:29 AM,8.182,,,,,,
120,09/02/24 11:37:29 AM,14.038,,,,,,
121,09/02/24 01:37:29 PM,14.230,,,,,,
122,09/02/24 03:37:29 PM,13.173,,,,,,
123,09/02/24 05:37:29 PM,10.944,,,,,,
124,09/02/24 07:37:29 PM,9.768,,,,,,
125,09/02/24 09:37:29 PM,8.082,,,,,,
126,09/02/24 11:37:29 PM,6.674,,,,,,
127,09/03/24 01:37:29 AM,5.860,,,,,,
128,09/03/24 03:37:29 AM,5.244,,,,,,
129,09/03/24 05:37:29 AM,4.934,,,,,,
130,09/03/24 07:37:29 AM,4.727,,,,,,
131,09/03/24 09:37:29 AM,6.877,,,,,,
132,09/03/24 11:37:29 AM,12.207,,,,,,
133,09/03/24 01:37:29 PM,16.332,,,,,,
134,09/03/24 03:37:29 PM,15.091,,,,,,
135,09/03/24 05:37:29 PM,14.804,,,,,,
136,09/03/24 07:37:29 PM,12.207,,,,,,
137,09/03/24 09:37:29 PM,10.063,,,,,,
138,09/03/24 11:37:29 PM,8.978,,,,,,
139,09/04/24 01:37:29 AM,8.382,,,,,,
140,09/04/24 03:37:29 AM,7.079,,,,,,
141,09/04/24 05:37:29 AM,5.962,,,,,,
142,09/04/24 07:37:29 AM,5.141,,,,,,
143,09/04/24 09:37:29 AM,7.481,,,,,,
144,09/04/24 11:37:29 AM,13.942,,,,,,
145,09/04/24 01:37:29 PM,12.980,,,,,,
146,09/04/24 03:37:29 PM,12.401,,,,,,
147,09/04/24 05:37:29 PM,12.787,,,,,,
148,09/04/24 07:37:29 PM,10.846,,,,,,
149,09/04/24 09:37:29 PM,9.176,,,,,,
150,09/04/24 11:37:29 PM,7.682,,,,,,
151,09/05/24 01:37:29 AM,5.655,,,,,,
152,09/05/24 03:37:29 AM,5.141,,,,,,
153,09/05/24 05:37:29 AM,4.831,,,,,,
154,09/05/24 07:37:29 AM,4.519,,,,,,
155,09/05/24 09:37:29 AM,5.037,,,,,,
156,09/05/24 11:37:29 AM,6.978,,,,,,
157,09/05/24 01:37:29 PM,9.965,,,,,,
158,09/05/24 03:37:29 PM,12.110,,,,,,
159,09/05/24 05:37:29 PM,11.528,,,,,,
160,09/05/24 07:37:29 PM,9.472,,,,,,
161,09/05/24 09:37:29 PM,6.978,,,,,,
162,09/05/24 11:37:29 PM,5.244,,,,,,
163,09/06/24 01:37:29 AM,4.207,,,,,,
164,09/06/24 03:37:29 AM,3.367,,,,,,
165,09/06/24 05:37:29 AM,2.837,,,,,,
166,09/06/24 07:37:29 AM,2.410,,,,,,
167,09/06/24 09:37:29 AM,2.517,,,,,,
168,09/06/24 11:37:29 AM,10.357,,,,,,
169,09/06/24 01:37:29 PM,16.141,,,,,,
170,09/06/24 03:37:29 PM,19.853,,,,,,
171,09/06/24 05:37:29 PM,19.282,,,,,,
172,09/06/24 07:37:29 PM,14.804,,,,,,
173,09/06/24 09:37:29 PM,11.041,,,,,,
174,09/06/24 11:37:29 PM,8.879,,,,,,
175,09/07/24 01:37:29 AM,7.280,,,,,,
176,09/07/24 03:37:29 AM,5.962,,,,,,
177,09/07/24 05:37:29 AM,5.141,,,,,,
178,09/07/24 07:37:29 AM,4.519,,,,,,
179,09/07/24 09:37:29 AM,6.370,,,,,,
180,09/07/24 11:37:29 AM,12.110,,,,,,
181,09/07/24 01:37:29 PM,16.713,,,,,,
182,09/07/24 03:37:29 PM,19.567,,,,,,
183,09/07/24 05:37:29 PM,17.665,,,,,,
184,09/07/24 07:37:29 PM,13.269,,,,,,
185,09/07/24 09:37:29 PM,10.455,,,,,,
186,09/07/24 11:37:29 PM,8.879,,,,,,
187,09/08/24 01:37:29 AM,7.782,,,,,,
188,09/08/24 03:37:29 AM,6.674,,,,,,
189,09/08/24 05:37:29 AM,5.757,,,,,,
190,09/08/24 07:37:29 AM,5.037,,,,,,
191,09/08/24 09:37:29 AM,6.674,,,,,,
192,09/08/24 11:37:29 AM,11.041,,,,,,
193,09/08/24 01:37:29 PM,14.134,,,,,,
194,09/08/24 03:37:29 PM,17.094,,,,,,
195,09/08/24 05:37:29 PM,15.378,,,,,,
196,09/08/24 07:37:29 PM,12.594,,,,,,
197,09/08/24 09:37:29 PM,10.357,,,,,,
198,09/08/24 11:37:29 PM,8.680,,,,,,
199,09/09/24 01:37:29 AM,7.280,,,,,,
200,09/09/24 03:37:29 AM,6.471,,,,,,
201,09/09/24 05:37:29 AM,5.757,,,,,,
202,09/09/24 07:37:29 AM,5.347,,,,,,
203,09/09/24 09:37:29 AM,7.280,,,,,,
204,09/09/24 11:37:29 AM,12.110,,,,,,
205,09/09/24 01:37:29 PM,15.855,,,,,,
206,09/09/24 03:37:29 PM,17.094,,,,,,
207,09/09/24 05:37:29 PM,14.517,,,,,,
208,09/09/24 07:37:29 PM,12.207,,,,,,
209,09/09/24 09:37:29 PM,10.455,,,,,,
210,09/09/24 11:37:29 PM,9.275,,,,,,
211,09/10/24 01:37:29 AM,8.182,,,,,,
212,09/10/24 03:37:29 AM,7.381,,,,,,
213,09/10/24 05:37:29 AM,6.573,,,,,,
214,09/10/24 07:37:29 AM,6.166,,,,,,
215,09/10/24 09:37:29 AM,7.682,,,,,,
216,09/10/24 11:37:29 AM,10.553,,,,,,
217,09/10/24 01:37:29 PM,10.455,,,,,,
218,09/10/24 03:37:29 PM,12.980,,,,,,
219,09/10/24 05:37:29 PM,11.625,,,,,,
220,09/10/24 07:37:29 PM,9.669,,,,,,
221,09/10/24 09:37:29 PM,7.682,,,,,,
222,09/10/24 11:37:29 PM,6.775,,,,,,
223,09/11/24 01:37:29 AM,5.962,,,,,,
224,09/11/24 03:37:29 AM,5.037,,,,,,
225,09/11/24 05:37:29 AM,4.415,,,,,,
226,09/11/24 07:37:29 AM,4.102,,,,,,
227,09/11/24 09:37:29 AM,6.064,,,,,,
228,09/11/24 11:37:29 AM,11.139,,,,,,
229,09/11/24 01:37:29 PM,16.713,,,,,,
230,09/11/24 03:37:29 PM,15.569,,,,,,
231,09/11/24 05:37:29 PM,14.230,,,,,,
232,09/11/24 07:37:29 PM,10.748,,,,,,
233,09/11/24 09:37:29 PM,8.282,,,,,,
234,09/11/24 11:37:29 PM,6.573,,,,,,
235,09/12/24 01:37:29 AM,5.655,,,,,,
236,09/12/24 03:37:29 AM,4.727,,,,,,
237,09/12/24 05:37:29 AM,4.207,,,,,,
238,09/12/24 07:37:29 AM,3.578,,,,,,
239,09/12/24 09:37:29 AM,4.934,,,,,,
240,09/12/24 11:37:29 AM,10.063,,,,,,
241,09/12/24 01:37:29 PM,14.517,,,,,,
242,09/12/24 03:37:29 PM,16.141,,,,,,
243,09/12/24 05:37:29 PM,14.230,,,,,,
244,09/12/24 07:37:29 PM,11.236,,,,,,
245,09/12/24 09:37:29 PM,9.176,,,,,,
246,09/12/24 11:37:29 PM,7.782,,,,,,
247,09/13/24 01:37:29 AM,6.268,,,,,,
248,09/13/24 03:37:29 AM,5.347,,,,,,
249,09/13/24 05:37:29 AM,4.623,,,,,,
250,09/13/24 07:37:29 AM,3.893,,,,,,
251,09/13/24 09:37:29 AM,5.757,,,,,,
252,09/13/24 11:37:29 AM,11.431,,,,,,
253,09/13/24 01:37:29 PM,14.900,,,,,,
254,09/13/24 03:37:29 PM,17.570,,,,,,
255,09/13/24 05:37:29 PM,16.332,,,,,,
256,09/13/24 07:37:29 PM,12.690,,,,,,
257,09/13/24 09:37:29 PM,9.472,,,,,,
258,09/13/24 11:37:29 PM,7.682,,,,,,
259,09/14/24 01:37:29 AM,6.471,,,,,,
260,09/14/24 03:37:29 AM,5.347,,,,,,
261,09/14/24 05:37:29 AM,4.727,,,,,,
262,09/14/24 07:37:29 AM,4.207,,,,,,
263,09/14/24 09:37:29 AM,5.962,,,,,,
264,09/14/24 11:37:29 AM,11.236,,,,,,
265,09/14/24 01:37:29 PM,16.523,,,,,,
266,09/14/24 03:37:29 PM,18.806,,,,,,
267,09/14/24 05:37:29 PM,17.475,,,,,,
268,09/14/24 07:37:29 PM,13.942,,,,,,
269,09/14/24 09:37:29 PM,10.651,,,,,,
270,09/14/24 11:37:29 PM,8.680,,,,,,
271,09/15/24 01:37:29 AM,7.381,,,,,,
272,09/15/24 03:37:29 AM,6.268,,,,,,
273,09/15/24 05:37:29 AM,5.655,,,,,,
274,09/15/24 07:37:29 AM,4.934,,,,,,
275,09/15/24 09:37:29 AM,6.877,,,,,,
276,09/15/24 11:37:29 AM,11.625,,,,,,
277,09/15/24 01:37:29 PM,14.134,,,,,,
278,09/15/24 03:37:29 PM,14.134,,,,,,
279,09/15/24 05:37:29 PM,12.110,,,,,,
280,09/15/24 07:37:29 PM,10.259,,,,,,
281,09/15/24 09:37:29 PM,8.481,,,,,,
282,09/15/24 11:37:29 PM,7.079,,,,,,
283,09/16/24 01:37:29 AM,6.064,,,,,,
284,09/16/24 03:37:29 AM,5.037,,,,,,
285,09/16/24 05:37:29 AM,4.311,,,,,,
286,09/16/24 07:37:29 AM,3.998,,,,,,
287,09/16/24 09:37:29 AM,5.655,,,,,,
288,09/16/24 11:37:29 AM,9.965,,,,,,
289,09/16/24 01:37:29 PM,10.944,,,,,,
290,09/16/24 03:37:29 PM,12.883,,,,,,
291,09/16/24 05:37:29 PM,12.110,,,,,,
292,09/16/24 07:37:29 PM,9.768,,,,,,
293,09/16/24 09:37:29 PM,7.582,,,,,,
294,09/16/24 11:37:29 PM,6.573,,,,,,
295,09/17/24 01:37:29 AM,5.860,,,,,,
296,09/17/24 03:37:29 AM,4.831,,,,,,
297,09/17/24 05:37:29 AM,4.207,,,,,,
298,09/17/24 07:37:29 AM,3.788,,,,,,
299,09/17/24 09:37:29 AM,5.757,,,,,,
300,09/17/24 11:37:29 AM,8.282,,,,,,
301,09/17/24 01:37:29 PM,8.082,,,,,,
302,09/17/24 03:37:29 PM,8.382,,,,,,
303,09/17/24 05:37:29 PM,7.079,,,,,,
304,09/17/24 07:37:29 PM,5.552,,,,,,
305,09/17/24 09:37:29 PM,4.415,,,,,,
306,09/17/24 11:37:29 PM,3.683,,,,,,
307,09/18/24 01:37:29 AM,3.155,,,,,,
308,09/18/24 03:37:29 AM,2.730,,,,,,
309,09/18/24 05:37:29 AM,2.303,,,,,,
310,09/18/24 07:37:29 AM,1.872,,,,,,
311,09/18/24 09:37:29 AM,2.303,,,,,,
312,09/18/24 11:37:29 AM,6.064,,,,,,
313,09/18/24 01:37:29 PM,11.722,,,,,,
314,09/18/24 03:37:29 PM,15.187,,,,,,
315,09/18/24 05:37:29 PM,13.846,,,,,,
316,09/18/24 07:37:29 PM,9.571,,,,,,
317,09/18/24 09:37:29 PM,6.775,,,,,,
318,09/18/24 11:37:29 PM,4.831,,,,,,
319,09/19/24 01:37:29 AM,3.367,,,,,,
320,09/19/24 03:37:29 AM,2.624,,,,,,
321,09/19/24 05:37:29 AM,2.303,,,,,,
322,09/19/24 07:37:29 AM,2.195,,,,,,
323,09/19/24 09:37:29 AM,3.155,,,,,,
324,09/19/24 11:37:29 AM,8.879,,,,,,
325,09/19/24 01:37:29 PM,14.613,,,,,,
326,09/19/24 03:37:29 PM,17.284,,,,,,
327,09/19/24 05:37:29 PM,15.664,,,,,,
328,09/19/24 07:37:29 PM,11.431,,,,,,
329,09/19/24 09:37:29 PM,8.680,,,,,,
330,09/19/24 11:37:29 PM,6.978,,,,,,
331,09/20/24 01:37:29 AM,5.757,,,,,,
332,09/20/24 03:37:29 AM,5.347,,,,,,
333,09/20/24 05:37:29 AM,4.831,,,,,,
334,09/20/24 07:37:29 AM,4.311,,,,,,
335,09/20/24 09:37:29 AM,4.831,,,,,,
336,09/20/24 11:37:29 AM,8.082,,,,,,
337,09/20/24 01:37:29 PM,10.455,,,,,,
338,09/20/24 03:37:29 PM,11.625,,,,,,
339,09/20/24 05:37:29 PM,10.553,,,,,,
340,09/20/24 07:37:29 PM,8.481,,,,,,
341,09/20/24 09:37:29 PM,6.573,,,,,,
342,09/20/24 11:37:29 PM,5.450,,,,,,
343,09/21/24 01:37:29 AM,4.727,,,,,,
344,09/21/24 03:37:29 AM,3.578,,,,,,
345,09/21/24 05:37:29 AM,2.837,,,,,,
346,09/21/24 07:37:29 AM,2.088,,,,,,
347,09/21/24 09:37:29 AM,3.472,,,,,,
348,09/21/24 11:37:29 AM,8.382,,,,,,
349,09/21/24 01:37:29 PM,12.207,,,,,,
350,09/21/24 03:37:29 PM,10.651,,,,,,
351,09/21/24 05:37:29 PM,7.882,,,,,,
352,09/21/24 07:37:29 PM,6.268,,,,,,
353,09/21/24 09:37:29 PM,5.347,,,,,,
354,09/21/24 11:37:29 PM,4.934,,,,,,
355,09/22/24 01:37:29 AM,4.623,,,,,,
356,09/22/24 03:37:29 AM,4.415,,,,,,
357,09/22/24 05:37:29 AM,4.311,,,,,,
358,09/22/24 07:37:29 AM,4.102,,,,,,
359,09/22/24 09:37:29 AM,3.998,,,,,,
360,09/22/24 11:37:29 AM,3.788,,,,,,
361,09/22/24 01:37:29 PM,4.102,,,,,,
362,09/22/24 03:37:29 PM,7.079,,,,,,
363,09/22/24 05:37:29 PM,8.382,,,,,,
364,09/22/24 07:37:29 PM,5.962,,,,,,
365,09/22/24 09:37:29 PM,4.207,,,,,,
366,09/22/24 11:37:29 PM,3.367,,,,,,
367,09/23/24 01:37:29 AM,2.730,,,,,,
368,09/23/24 03:37:29 AM,2.303,,,,,,
369,09/23/24 05:37:29 AM,1.872,,,,,,
370,09/23/24 07:37:29 AM,1.548,,,,,,
371,09/23/24 09:37:29 AM,1.656,,,,,,
372,09/23/24 11:37:29 AM,5.860,,,,,,
373,09/23/24 01:37:29 PM,11.916,,,,,,
374,09/23/24 03:37:29 PM,14.613,,,,,,
375,09/23/24 05:37:29 PM,13.173,,,,,,
376,09/23/24 07:37:29 PM,9.965,,,,,,
377,09/23/24 09:37:29 PM,7.682,,,,,,
378,09/23/24 11:37:29 PM,5.860,,,,,,
379,09/24/24 01:37:29 AM,4.727,,,,,,
380,09/24/24 03:37:29 AM,3.893,,,,,,
381,09/24/24 05:37:29 AM,3.367,,,,,,
382,09/24/24 07:37:29 AM,2.943,,,,,,
383,09/24/24 09:37:29 AM,4.102,,,,,,
384,09/24/24 11:37:29 AM,9.571,,,,,,
385,09/24/24 01:37:29 PM,14.230,,,,,,
386,09/24/24 03:37:29 PM,16.332,,,,,,
387,09/24/24 05:37:29 PM,14.613,,,,,,
388,09/24/24 07:37:29 PM,10.846,,,,,,
389,09/24/24 09:37:29 PM,8.182,,,,,,
390,09/24/24 11:37:29 PM,6.268,,,,,,
391,09/25/24 01:37:29 AM,4.727,,,,,,
392,09/25/24 03:37:29 AM,3.578,,,,,,
393,09/25/24 05:37:29 AM,2.730,,,,,,
394,09/25/24 07:37:29 AM,2.410,,,,,,
395,09/25/24 09:37:29 AM,4.102,,,,,,
396,09/25/24 11:37:29 AM,10.259,,,,,,
397,09/25/24 01:37:29 PM,15.091,,,,,,
398,09/25/24 03:37:29 PM,17.189,,,,,,
399,09/25/24 05:37:29 PM,15.760,,,,,,
400,09/25/24 07:37:29 PM,12.013,,,,,,
401,09/25/24 09:37:29 PM,9.176,,,,,,
402,09/25/24 11:37:29 PM,7.582,,,,,,
403,09/26/24 01:37:29 AM,6.064,,,,,,
404,09/26/24 03:37:29 AM,5.757,,,,,,
405,09/26/24 05:37:29 AM,5.552,,,,,,
406,09/26/24 07:37:29 AM,5.244,,,,,,
407,09/26/24 09:37:29 AM,6.573,,,,,,
408,09/26/24 11:37:29 AM,11.139,,,,,,
409,09/26/24 01:37:29 PM,15.187,,,,,,
410,09/26/24 03:37:29 PM,16.808,,,,,,
411,09/26/24 05:37:29 PM,15.378,,,,,,
412,09/26/24 07:37:29 PM,11.916,,,,,,
413,09/26/24 09:37:29 PM,9.472,,,,,,
414,09/26/24 11:37:29 PM,8.182,,,,,,
415,09/27/24 01:37:29 AM,7.280,,,,,,
416,09/27/24 03:37:29 AM,6.877,,,,,,
417,09/27/24 05:37:29 AM,6.166,,,,,,
418,09/27/24 07:37:29 AM,5.450,,,,,,
419,09/27/24 09:37:29 AM,6.775,,,,,,
420,09/27/24 11:37:29 AM,10.651,,,,,,
421,09/27/24 01:37:29 PM,12.497,,,,,,
422,09/27/24 03:37:29 PM,12.980,,,,,,
423,09/27/24 05:37:29 PM,12.787,,,,,,
424,09/27/24 07:37:29 PM,9.965,,,,,,
425,09/27/24 09:37:29 PM,7.882,,,,,,
426,09/27/24 11:37:29 PM,6.573,,,,,,
427,09/28/24 01:37:29 AM,5.655,,,,,,
428,09/28/24 03:37:29 AM,5.037,,,,,,
429,09/28/24 05:37:29 AM,4.415,,,,,,
430,09/28/24 07:37:29 AM,3.893,,,,,,
431,09/28/24 09:37:29 AM,5.450,,,,,,
432,09/28/24 11:37:29 AM,10.455,,,,,,
433,09/28/24 01:37:29 PM,13.846,,,,,,
434,09/28/24 03:37:29 PM,14.613,,,,,,
435,09/28/24 05:37:29 PM,12.594,,,,,,
436,09/28/24 07:37:29 PM,9.866,,,,,,
437,09/28/24 09:37:29 PM,8.082,,,,,,
438,09/28/24 11:37:29 PM,6.978,,,,,,
439,09/29/24 01:37:29 AM,5.962,,,,,,
440,09/29/24 03:37:29 AM,5.037,,,,,,
441,09/29/24 05:37:29 AM,4.207,,,,,,
442,09/29/24 07:37:29 AM,4.207,,,,,,
443,09/29/24 09:37:29 AM,5.962,,,,,,
444,09/29/24 11:37:29 AM,11.139,,,,,,
445,09/29/24 01:37:29 PM,13.846,,,,,,
446,09/29/24 03:37:29 PM,14.613,,,,,,
447,09/29/24 05:37:29 PM,13.461,,,,,,
448,09/29/24 07:37:29 PM,10.846,,,,,,
449,09/29/24 09:37:29 PM,8.779,,,,,,
450,09/29/24 11:37:29 PM,7.481,,,,,,
451,09/30/24 01:37:29 AM,6.573,,,,,,
452,09/30/24 03:37:29 AM,5.757,,,,,,
453,09/30/24 05:37:29 AM,5.347,,,,,,
454,09/30/24 07:37:29 AM,5.244,,,,,,
455,09/30/24 09:37:29 AM,6.573,,,,,,
456,09/30/24 11:37:29 AM,10.846,,,,,,
457,09/30/24 01:37:29 PM,14.996,,,,,,
458,09/30/24 03:37:29 PM,16.903,,,,,,
459,09/30/24 05:37:29 PM,15.091,,,,,,
460,09/30/24 07:37:29 PM,11.722,,,,,,
461,09/30/24 09:37:29 PM,8.978,,,,,,
462,09/30/24 11:37:29 PM,7.179,,,,,,
463,10/01/24 01:37:29 AM,6.166,,,,,,
464,10/01/24 03:37:29 AM,5.037,,,,,,
465,10/01/24 05:37:29 AM,4.311,,,,,,
466,10/01/24 07:37:29 AM,4.623,,,,,,
467,10/01/24 09:37:29 AM,6.064,,,,,,
468,10/01/24 11:37:29 AM,10.357,,,,,,
469,10/01/24 01:37:29 PM,14.804,,,,,,
470,10/01/24 03:37:29 PM,16.237,,,,,,
471,10/01/24 05:37:29 PM,14.421,,,,,,
472,10/01/24 07:37:29 PM,10.748,,,,,,
473,10/01/24 09:37:29 PM,8.382,,,,,,
474,10/01/24 11:37:29 PM,6.775,,,,,,
475,10/02/24 01:37:29 AM,6.471,,,,,,
476,10/02/24 03:37:29 AM,5.655,,,,,,
477,10/02/24 05:37:29 AM,4.519,,,,,,
478,10/02/24 07:37:29 AM,4.207,,,,,,
479,10/02/24 09:37:29 AM,5.450,,,,,,
480,10/02/24 11:37:29 AM,10.357,,,,,,
481,10/02/24 01:37:29 PM,15.091,,,,,,
482,10/02/24 03:37:29 PM,16.618,,,,,,
483,10/02/24 05:37:29 PM,14.709,,,,,,
484,10/02/24 07:37:29 PM,10.846,,,,,,
485,10/02/24 09:37:29 PM,8.779,,,,,,
486,10/02/24 11:37:29 PM,7.582,,,,,,
487,10/03/24 01:37:29 AM,6.775,,,,,,
488,10/03/24 03:37:29 AM,5.860,,,,,,
489,10/03/24 05:37:29 AM,5.037,,,,,,
490,10/03/24 07:37:29 AM,4.207,,,,,,
491,10/03/24 09:37:29 AM,5.655,,,,,,
492,10/03/24 11:37:29 AM,10.846,,,,,,
493,10/03/24 01:37:29 PM,15.282,,,,,,
494,10/03/24 03:37:29 PM,16.713,,,,,,
495,10/03/24 05:37:29 PM,14.709,,,,,,
496,10/03/24 07:37:29 PM,10.846,,,,,,
497,10/03/24 09:37:29 PM,8.282,,,,,,
498,10/03/24 11:37:29 PM,6.674,,,,,,
499,10/04/24 01:37:29 AM,5.141,,,,,,
500,10/04/24 03:37:29 AM,4.727,,,,,,
501,10/04/24 05:37:29 AM,4.311,,,,,,
502,10/04/24 07:37:29 AM,3.683,,,,,,
503,10/04/24 09:37:29 AM,5.244,,,,,,
504,10/04/24 11:37:29 AM,10.259,,,,,,
505,10/04/24 01:37:29 PM,14.900,,,,,,
