"Plot Title: nr.nl.2start"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365632, SEN S/N: 20365632)","Coupler Detached (LGR S/N: 20365632)","Bad Battery (LGR S/N: 20365632)","Coupler Attached (LGR S/N: 20365632)","Host Connected (LGR S/N: 20365632)","End Of File (LGR S/N: 20365632)"
159,09/09/24 09:21:25 AM,9.669,,,,,
160,09/09/24 11:21:25 AM,11.625,,,,,
161,09/09/24 01:21:25 PM,14.325,,,,,
162,09/09/24 03:21:25 PM,17.379,,,,,
163,09/09/24 05:21:25 PM,14.900,,,,,
164,09/09/24 07:21:25 PM,13.461,,,,,
165,09/09/24 09:21:25 PM,11.625,,,,,
166,09/09/24 11:21:25 PM,10.748,,,,,
167,09/10/24 01:21:25 AM,10.063,,,,,
168,09/10/24 03:21:25 AM,9.176,,,,,
169,09/10/24 05:21:25 AM,8.481,,,,,
170,09/10/24 07:21:25 AM,7.882,,,,,
171,09/10/24 09:21:25 AM,9.669,,,,,
172,09/10/24 11:21:25 AM,13.558,,,,,
173,09/10/24 01:21:25 PM,12.690,,,,,
174,09/10/24 03:21:25 PM,11.528,,,,,
175,09/10/24 05:21:25 PM,10.455,,,,,
176,09/10/24 07:21:25 PM,9.472,,,,,
177,09/10/24 09:21:25 PM,8.481,,,,,
178,09/10/24 11:21:25 PM,7.682,,,,,
179,09/11/24 01:21:25 AM,7.280,,,,,
180,09/11/24 03:21:25 AM,6.775,,,,,
181,09/11/24 05:21:25 AM,5.962,,,,,
182,09/11/24 07:21:25 AM,5.552,,,,,
183,09/11/24 09:21:25 AM,8.182,,,,,
184,09/11/24 11:21:25 AM,12.110,,,,,
185,09/11/24 01:21:25 PM,13.942,,,,,
186,09/11/24 03:21:25 PM,17.475,,,,,
187,09/11/24 05:21:25 PM,13.750,,,,,
188,09/11/24 07:21:25 PM,10.748,,,,,
189,09/11/24 09:21:25 PM,8.879,,,,,
190,09/11/24 11:21:25 PM,7.682,,,,,
191,09/12/24 01:21:25 AM,6.877,,,,,
192,09/12/24 03:21:25 AM,6.370,,,,,
193,09/12/24 05:21:25 AM,5.962,,,,,
194,09/12/24 07:21:25 AM,5.450,,,,,
195,09/12/24 09:21:25 AM,7.481,,,,,
196,09/12/24 11:21:25 AM,11.528,,,,,
197,09/12/24 01:21:25 PM,15.282,,,,,
198,09/12/24 03:21:25 PM,17.379,,,,,
199,09/12/24 05:21:25 PM,15.473,,,,,
200,09/12/24 07:21:25 PM,12.690,,,,,
201,09/12/24 09:21:25 PM,10.748,,,,,
202,09/12/24 11:21:25 PM,9.373,,,,,
203,09/13/24 01:21:25 AM,8.382,,,,,
204,09/13/24 03:21:25 AM,7.682,,,,,
205,09/13/24 05:21:25 AM,6.775,,,,,
206,09/13/24 07:21:25 AM,6.064,,,,,
207,09/13/24 09:21:25 AM,7.983,,,,,
208,09/13/24 11:21:25 AM,12.110,,,,,
209,09/13/24 01:21:25 PM,15.473,,,,,
210,09/13/24 03:21:25 PM,18.140,,,,,
211,09/13/24 05:21:25 PM,15.951,,,,,
212,09/13/24 07:21:25 PM,12.207,,,,,
213,09/13/24 09:21:25 PM,10.357,,,,,
214,09/13/24 11:21:25 PM,8.779,,,,,
215,09/14/24 01:21:25 AM,7.882,,,,,
216,09/14/24 03:21:25 AM,7.079,,,,,
217,09/14/24 05:21:25 AM,6.573,,,,,
218,09/14/24 07:21:25 AM,6.064,,,,,
219,09/14/24 09:21:25 AM,7.682,,,,,
220,09/14/24 11:21:25 AM,10.063,,,,,
221,09/14/24 01:21:25 PM,14.421,,,,,
222,09/14/24 03:21:25 PM,17.189,,,,,
223,09/14/24 05:21:25 PM,16.999,,,,,
224,09/14/24 07:21:25 PM,13.846,,,,,
225,09/14/24 09:21:25 PM,11.139,,,,,
226,09/14/24 11:21:25 PM,9.669,,,,,
227,09/15/24 01:21:25 AM,8.581,,,,,
228,09/15/24 03:21:25 AM,7.782,,,,,
229,09/15/24 05:21:25 AM,6.978,,,,,
230,09/15/24 07:21:25 AM,6.471,,,,,
231,09/15/24 09:21:25 AM,8.978,,,,,
232,09/15/24 11:21:25 AM,13.365,,,,,
233,09/15/24 01:21:25 PM,13.846,,,,,
234,09/15/24 03:21:25 PM,14.325,,,,,
235,09/15/24 05:21:25 PM,10.455,,,,,
236,09/15/24 07:21:25 PM,9.571,,,,,
237,09/15/24 09:21:25 PM,7.782,,,,,
238,09/15/24 11:21:25 PM,6.877,,,,,
239,09/16/24 01:21:25 AM,6.370,,,,,
240,09/16/24 03:21:25 AM,5.655,,,,,
241,09/16/24 05:21:25 AM,5.141,,,,,
242,09/16/24 07:21:25 AM,4.519,,,,,
243,09/16/24 09:21:25 AM,6.471,,,,,
244,09/16/24 11:21:25 AM,11.041,,,,,
245,09/16/24 01:21:25 PM,12.497,,,,,
246,09/16/24 03:21:25 PM,10.944,,,,,
247,09/16/24 05:21:25 PM,11.722,,,,,
248,09/16/24 07:21:25 PM,9.965,,,,,
249,09/16/24 09:21:25 PM,8.082,,,,,
250,09/16/24 11:21:25 PM,7.079,,,,,
251,09/17/24 01:21:25 AM,6.370,,,,,
252,09/17/24 03:21:25 AM,5.860,,,,,
253,09/17/24 05:21:25 AM,5.450,,,,,
254,09/17/24 07:21:25 AM,5.244,,,,,
255,09/17/24 09:21:25 AM,7.280,,,,,
256,09/17/24 11:21:25 AM,11.431,,,,,
257,09/17/24 01:21:25 PM,11.819,,,,,
258,09/17/24 03:21:25 PM,10.357,,,,,
259,09/17/24 05:21:25 PM,8.680,,,,,
260,09/17/24 07:21:25 PM,7.079,,,,,
261,09/17/24 09:21:25 PM,4.934,,,,,
262,09/17/24 11:21:25 PM,4.207,,,,,
263,09/18/24 01:21:25 AM,3.788,,,,,
264,09/18/24 03:21:25 AM,3.155,,,,,
265,09/18/24 05:21:25 AM,2.730,,,,,
266,09/18/24 07:21:25 AM,2.410,,,,,
267,09/18/24 09:21:25 AM,2.837,,,,,
268,09/18/24 11:21:25 AM,5.552,,,,,
269,09/18/24 01:21:25 PM,9.768,,,,,
270,09/18/24 03:21:25 PM,12.401,,,,,
271,09/18/24 05:21:25 PM,11.819,,,,,
272,09/18/24 07:21:25 PM,8.978,,,,,
273,09/18/24 09:21:25 PM,6.978,,,,,
274,09/18/24 11:21:25 PM,5.860,,,,,
275,09/19/24 01:21:25 AM,5.141,,,,,
276,09/19/24 03:21:25 AM,4.519,,,,,
277,09/19/24 05:21:25 AM,3.893,,,,,
278,09/19/24 07:21:25 AM,3.155,,,,,
279,09/19/24 09:21:25 AM,5.141,,,,,
280,09/19/24 11:21:25 AM,8.779,,,,,
281,09/19/24 01:21:25 PM,12.980,,,,,
282,09/19/24 03:21:25 PM,15.282,,,,,
283,09/19/24 05:21:25 PM,16.237,,,,,
284,09/19/24 07:21:25 PM,12.110,,,,,
285,09/19/24 09:21:25 PM,9.275,,,,,
286,09/19/24 11:21:25 PM,7.983,,,,,
287,09/20/24 01:21:25 AM,7.179,,,,,
288,09/20/24 03:21:25 AM,6.877,,,,,
289,09/20/24 05:21:25 AM,6.370,,,,,
290,09/20/24 07:21:25 AM,5.962,,,,,
291,09/20/24 09:21:25 AM,6.775,,,,,
292,09/20/24 11:21:25 AM,10.944,,,,,
293,09/20/24 01:21:25 PM,14.517,,,,,
294,09/20/24 03:21:25 PM,16.523,,,,,
295,09/20/24 05:21:25 PM,15.569,,,,,
296,09/20/24 07:21:25 PM,12.304,,,,,
297,09/20/24 09:21:25 PM,9.866,,,,,
298,09/20/24 11:21:25 PM,8.779,,,,,
299,09/21/24 01:21:25 AM,7.983,,,,,
300,09/21/24 03:21:25 AM,7.179,,,,,
301,09/21/24 05:21:25 AM,6.064,,,,,
302,09/21/24 07:21:25 AM,5.552,,,,,
303,09/21/24 09:21:25 AM,7.079,,,,,
304,09/21/24 11:21:25 AM,10.748,,,,,
305,09/21/24 01:21:25 PM,13.846,,,,,
306,09/21/24 03:21:25 PM,14.421,,,,,
307,09/21/24 05:21:25 PM,10.455,,,,,
308,09/21/24 07:21:25 PM,7.582,,,,,
309,09/21/24 09:21:25 PM,6.268,,,,,
310,09/21/24 11:21:25 PM,5.244,,,,,
311,09/22/24 01:21:25 AM,5.037,,,,,
312,09/22/24 03:21:25 AM,4.831,,,,,
313,09/22/24 05:21:25 AM,4.519,,,,,
314,09/22/24 07:21:25 AM,4.311,,,,,
315,09/22/24 09:21:25 AM,3.998,,,,,
316,09/22/24 11:21:25 AM,3.893,,,,,
317,09/22/24 01:21:25 PM,3.683,,,,,
318,09/22/24 03:21:25 PM,3.367,,,,,
319,09/22/24 05:21:25 PM,3.049,,,,,
320,09/22/24 07:21:25 PM,3.155,,,,,
321,09/22/24 09:21:25 PM,3.049,,,,,
322,09/22/24 11:21:25 PM,2.943,,,,,
323,09/23/24 01:21:25 AM,2.837,,,,,
324,09/23/24 03:21:25 AM,2.730,,,,,
325,09/23/24 05:21:25 AM,2.517,,,,,
326,09/23/24 07:21:25 AM,2.303,,,,,
327,09/23/24 09:21:25 AM,2.410,,,,,
328,09/23/24 11:21:25 AM,4.102,,,,,
329,09/23/24 01:21:25 PM,7.582,,,,,
330,09/23/24 03:21:25 PM,9.373,,,,,
331,09/23/24 05:21:25 PM,9.176,,,,,
332,09/23/24 07:21:25 PM,6.471,,,,,
333,09/23/24 09:21:25 PM,4.831,,,,,
334,09/23/24 11:21:25 PM,3.998,,,,,
335,09/24/24 01:21:25 AM,3.893,,,,,
336,09/24/24 03:21:25 AM,3.261,,,,,
337,09/24/24 05:21:25 AM,2.730,,,,,
338,09/24/24 07:21:25 AM,2.303,,,,,
339,09/24/24 09:21:25 AM,3.472,,,,,
340,09/24/24 11:21:25 AM,6.877,,,,,
341,09/24/24 01:21:25 PM,10.259,,,,,
342,09/24/24 03:21:25 PM,11.819,,,,,
343,09/24/24 05:21:25 PM,12.594,,,,,
344,09/24/24 07:21:25 PM,9.472,,,,,
345,09/24/24 09:21:25 PM,7.079,,,,,
346,09/24/24 11:21:25 PM,5.655,,,,,
347,09/25/24 01:21:25 AM,4.727,,,,,
348,09/25/24 03:21:25 AM,4.311,,,,,
349,09/25/24 05:21:25 AM,4.102,,,,,
350,09/25/24 07:21:25 AM,3.472,,,,,
351,09/25/24 09:21:25 AM,5.860,,,,,
352,09/25/24 11:21:25 AM,10.455,,,,,
353,09/25/24 01:21:25 PM,14.900,,,,,
354,09/25/24 03:21:25 PM,15.569,,,,,
355,09/25/24 05:21:25 PM,14.517,,,,,
356,09/25/24 07:21:25 PM,11.041,,,,,
357,09/25/24 09:21:25 PM,9.077,,,,,
358,09/25/24 11:21:25 PM,8.182,,,,,
359,09/26/24 01:21:25 AM,7.481,,,,,
360,09/26/24 03:21:25 AM,6.775,,,,,
361,09/26/24 05:21:25 AM,6.471,,,,,
362,09/26/24 07:21:25 AM,6.268,,,,,
363,09/26/24 09:21:25 AM,7.381,,,,,
364,09/26/24 11:21:25 AM,9.965,,,,,
365,09/26/24 01:21:25 PM,13.173,,,,,
366,09/26/24 03:21:25 PM,14.421,,,,,
367,09/26/24 05:21:25 PM,13.846,,,,,
368,09/26/24 07:21:25 PM,11.236,,,,,
369,09/26/24 09:21:25 PM,9.373,,,,,
370,09/26/24 11:21:25 PM,8.382,,,,,
371,09/27/24 01:21:25 AM,8.082,,,,,
372,09/27/24 03:21:25 AM,7.079,,,,,
373,09/27/24 05:21:25 AM,6.471,,,,,
374,09/27/24 07:21:25 AM,5.655,,,,,
375,09/27/24 09:21:25 AM,7.381,,,,,
376,09/27/24 11:21:25 AM,10.846,,,,,
377,09/27/24 01:21:25 PM,14.996,,,,,
378,09/27/24 03:21:25 PM,13.750,,,,,
379,09/27/24 05:21:25 PM,14.134,,,,,
380,09/27/24 07:21:25 PM,11.139,,,,,
381,09/27/24 09:21:25 PM,9.275,,,,,
382,09/27/24 11:21:25 PM,8.282,,,,,
383,09/28/24 01:21:25 AM,7.481,,,,,
384,09/28/24 03:21:25 AM,6.775,,,,,
385,09/28/24 05:21:25 AM,6.064,,,,,
386,09/28/24 07:21:25 AM,5.347,,,,,
387,09/28/24 09:21:25 AM,7.179,,,,,
388,09/28/24 11:21:25 AM,11.528,,,,,
389,09/28/24 01:21:25 PM,14.996,,,,,
390,09/28/24 03:21:25 PM,16.427,,,,,
391,09/28/24 05:21:25 PM,15.569,,,,,
392,09/28/24 07:21:25 PM,12.207,,,,,
393,09/28/24 09:21:25 PM,10.259,,,,,
394,09/28/24 11:21:25 PM,9.176,,,,,
395,09/29/24 01:21:25 AM,8.182,,,,,
396,09/29/24 03:21:25 AM,7.381,,,,,
397,09/29/24 05:21:25 AM,7.280,,,,,
398,09/29/24 07:21:25 AM,6.978,,,,,
399,09/29/24 09:21:25 AM,8.182,,,,,
400,09/29/24 11:21:25 AM,11.236,,,,,
401,09/29/24 01:21:25 PM,14.038,,,,,
402,09/29/24 03:21:25 PM,15.855,,,,,
403,09/29/24 05:21:25 PM,15.282,,,,,
404,09/29/24 07:21:25 PM,12.497,,,,,
405,09/29/24 09:21:25 PM,10.651,,,,,
406,09/29/24 11:21:25 PM,9.669,,,,,
407,09/30/24 01:21:25 AM,9.275,,,,,
408,09/30/24 03:21:25 AM,8.779,,,,,
409,09/30/24 05:21:25 AM,8.581,,,,,
410,09/30/24 07:21:25 AM,8.382,,,,,
411,09/30/24 09:21:25 AM,8.879,,,,,
412,09/30/24 11:21:25 AM,11.139,,,,,
413,09/30/24 01:21:25 PM,13.654,,,,,
414,09/30/24 03:21:25 PM,15.091,,,,,
415,09/30/24 05:21:25 PM,13.558,,,,,
416,09/30/24 07:21:25 PM,10.455,,,,,
417,09/30/24 09:21:25 PM,8.481,,,,,
418,09/30/24 11:21:25 PM,7.481,,,,,
419,10/01/24 01:21:25 AM,6.775,,,,,
420,10/01/24 03:21:25 AM,6.268,,,,,
421,10/01/24 05:21:25 AM,5.860,,,,,
422,10/01/24 07:21:25 AM,5.347,,,,,
423,10/01/24 09:21:25 AM,6.877,,,,,
424,10/01/24 11:21:25 AM,9.768,,,,,
425,10/01/24 01:21:25 PM,11.722,,,,,
426,10/01/24 03:21:25 PM,14.325,,,,,
427,10/01/24 05:21:25 PM,14.325,,,,,
428,10/01/24 07:21:25 PM,11.334,,,,,
429,10/01/24 09:21:25 PM,9.373,,,,,
430,10/01/24 11:21:25 PM,8.879,,,,,
431,10/02/24 01:21:25 AM,8.282,,,,,
432,10/02/24 03:21:25 AM,7.782,,,,,
433,10/02/24 05:21:25 AM,7.280,,,,,
434,10/02/24 07:21:25 AM,6.978,,,,,
435,10/02/24 09:21:25 AM,7.582,,,,,
436,10/02/24 11:21:25 AM,9.669,,,,,
437,10/02/24 01:21:25 PM,12.013,,,,,
438,10/02/24 03:21:25 PM,13.750,,,,,
439,10/02/24 05:21:25 PM,13.269,,,,,
440,10/02/24 07:21:25 PM,10.748,,,,,
441,10/02/24 09:21:25 PM,9.472,,,,,
442,10/02/24 11:21:25 PM,8.581,,,,,
443,10/03/24 01:21:25 AM,7.983,,,,,
444,10/03/24 03:21:25 AM,7.381,,,,,
445,10/03/24 05:21:25 AM,6.877,,,,,
446,10/03/24 07:21:25 AM,6.370,,,,,
447,10/03/24 09:21:25 AM,8.282,,,,,
448,10/03/24 11:21:25 AM,9.571,,,,,
449,10/03/24 01:21:25 PM,13.173,,,,,
450,10/03/24 03:21:25 PM,14.709,,,,,
451,10/03/24 05:21:25 PM,14.134,,,,,
452,10/03/24 07:21:25 PM,10.553,,,,,
453,10/03/24 09:21:25 PM,8.481,,,,,
454,10/03/24 11:21:25 PM,7.582,,,,,
455,10/04/24 01:21:25 AM,6.674,,,,,
456,10/04/24 03:21:25 AM,5.962,,,,,
457,10/04/24 05:21:25 AM,5.450,,,,,
458,10/04/24 07:21:25 AM,5.037,,,,,
459,10/04/24 09:21:25 AM,6.370,,,,,
460,10/04/24 11:21:25 AM,9.965,,,,,
461,10/04/24 01:21:25 PM,13.173,,,,,
462,10/04/24 03:21:25 PM,14.613,,,,,
463,10/04/24 05:21:25 PM,14.038,,,,,
464,10/04/24 07:21:25 PM,11.139,,,,,
465,10/04/24 09:21:25 PM,9.768,,,,,
466,10/04/24 11:21:25 PM,8.879,,,,,
467,10/05/24 01:21:25 AM,8.182,,,,,
468,10/05/24 03:21:25 AM,7.782,,,,,
469,10/05/24 05:21:25 AM,7.582,,,,,
470,10/05/24 07:21:25 AM,7.179,,,,,
471,10/05/24 09:21:25 AM,7.582,,,,,
472,10/05/24 11:21:25 AM,9.768,,,,,
473,10/05/24 01:21:25 PM,13.173,,,,,
474,10/05/24 03:21:25 PM,13.076,,,,,
475,10/05/24 05:21:25 PM,12.497,,,,,
476,10/05/24 07:21:25 PM,10.063,,,,,
477,10/05/24 09:21:25 PM,8.680,,,,,
478,10/05/24 11:21:25 PM,7.481,,,,,
479,10/06/24 01:21:25 AM,6.877,,,,,
480,10/06/24 03:21:25 AM,6.370,,,,,
481,10/06/24 05:21:25 AM,5.347,,,,,
482,10/06/24 07:21:25 AM,4.727,,,,,
483,10/06/24 09:21:25 AM,6.166,,,,,
484,10/06/24 11:21:25 AM,10.357,,,,,
485,10/06/24 01:21:25 PM,13.558,,,,,
486,10/06/24 03:21:25 PM,14.804,,,,,
487,10/06/24 05:21:25 PM,14.421,,,,,
488,10/06/24 07:21:25 PM,11.041,,,,,
489,10/06/24 09:21:25 PM,8.779,,,,,
490,10/06/24 11:21:25 PM,7.782,,,,,
491,10/07/24 01:21:25 AM,6.978,,,,,
492,10/07/24 03:21:25 AM,6.674,,,,,
493,10/07/24 05:21:25 AM,6.064,,,,,
494,10/07/24 07:21:25 AM,5.552,,,,,
495,10/07/24 09:21:25 AM,6.268,,,,,
496,10/07/24 11:21:25 AM,8.680,,,,,
497,10/07/24 01:21:25 PM,10.748,,,,,
498,10/07/24 03:21:25 PM,12.980,,,,,
499,10/07/24 05:21:25 PM,12.304,,,,,
500,10/07/24 07:21:25 PM,9.275,,,,,
501,10/07/24 09:21:25 PM,7.280,,,,,
502,10/07/24 11:21:25 PM,6.268,,,,,
503,10/08/24 01:21:25 AM,5.037,,,,,
504,10/08/24 03:21:25 AM,4.102,,,,,
505,10/08/24 05:21:25 AM,3.683,,,,,
506,10/08/24 07:21:25 AM,3.367,,,,,
507,10/08/24 09:21:25 AM,5.037,,,,,
508,10/08/24 11:21:25 AM,8.581,,,,,
509,10/08/24 01:21:25 PM,11.916,,,,,
510,10/08/24 03:21:25 PM,13.365,,,,,
511,10/08/24 05:21:25 PM,11.236,,,,,
512,10/08/24 07:21:25 PM,9.176,,,,,
513,10/08/24 09:21:25 PM,7.481,,,,,
514,10/08/24 11:21:25 PM,6.370,,,,,
515,10/09/24 01:21:25 AM,5.655,,,,,
516,10/09/24 03:21:25 AM,5.037,,,,,
517,10/09/24 05:21:25 AM,5.037,,,,,
518,10/09/24 07:21:25 AM,4.415,,,,,
519,10/09/24 09:21:25 AM,5.450,,,,,
520,10/09/24 11:21:25 AM,7.079,,,,,
521,10/09/24 01:21:25 PM,11.041,,,,,
522,10/09/24 03:21:25 PM,12.594,,,,,
523,10/09/24 05:21:25 PM,9.965,,,,,
524,10/09/24 07:21:25 PM,8.581,,,,,
525,10/09/24 09:21:25 PM,6.877,,,,,
