"Plot Title: nr.fl.B"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365596, SEN S/N: 20365596)","Coupler Detached (LGR S/N: 20365596)","Bad Battery (LGR S/N: 20365596)","Coupler Attached (LGR S/N: 20365596)","Host Connected (LGR S/N: 20365596)","Good Battery (LGR S/N: 20365596)","Stopped (LGR S/N: 20365596)","End Of File (LGR S/N: 20365596)"
44,08/31/24 05:34:54 AM,8.779,,,,,,,
45,08/31/24 07:34:54 AM,8.680,,,,,,,
46,08/31/24 09:34:54 AM,14.038,,,,,,,
47,08/31/24 11:34:54 AM,20.138,,,,,,,
48,08/31/24 01:34:54 PM,24.158,,,,,,,
49,08/31/24 03:34:54 PM,25.610,,,,,,,
50,08/31/24 05:34:54 PM,23.677,,,,,,,
51,08/31/24 07:34:54 PM,18.045,,,,,,,
52,08/31/24 09:34:54 PM,14.230,,,,,,,
53,08/31/24 11:34:54 PM,12.497,,,,,,,
54,09/01/24 01:34:54 AM,11.236,,,,,,,
55,09/01/24 03:34:54 AM,10.455,,,,,,,
56,09/01/24 05:34:54 AM,9.669,,,,,,,
57,09/01/24 07:34:54 AM,9.571,,,,,,,
58,09/01/24 09:34:54 AM,14.134,,,,,,,
59,09/01/24 11:34:54 AM,19.187,,,,,,,
60,09/01/24 01:34:54 PM,23.100,,,,,,,
61,09/01/24 03:34:54 PM,24.738,,,,,,,
62,09/01/24 05:34:54 PM,21.760,,,,,,,
63,09/01/24 07:34:54 PM,16.999,,,,,,,
64,09/01/24 09:34:54 PM,13.461,,,,,,,
65,09/01/24 11:34:54 PM,11.916,,,,,,,
66,09/02/24 01:34:54 AM,10.944,,,,,,,
67,09/02/24 03:34:54 AM,10.553,,,,,,,
68,09/02/24 05:34:54 AM,9.965,,,,,,,
69,09/02/24 07:34:54 AM,10.161,,,,,,,
70,09/02/24 09:34:54 AM,13.942,,,,,,,
71,09/02/24 11:34:54 AM,18.711,,,,,,,
72,09/02/24 01:34:54 PM,17.665,,,,,,,
73,09/02/24 03:34:54 PM,19.377,,,,,,,
74,09/02/24 05:34:54 PM,18.045,,,,,,,
75,09/02/24 07:34:54 PM,14.996,,,,,,,
76,09/02/24 09:34:54 PM,12.110,,,,,,,
77,09/02/24 11:34:54 PM,10.944,,,,,,,
78,09/03/24 01:34:54 AM,10.455,,,,,,,
79,09/03/24 03:34:54 AM,10.063,,,,,,,
80,09/03/24 05:34:54 AM,9.669,,,,,,,
81,09/03/24 07:34:54 AM,9.768,,,,,,,
82,09/03/24 09:34:54 AM,13.750,,,,,,,
83,09/03/24 11:34:54 AM,18.901,,,,,,,
84,09/03/24 01:34:54 PM,23.292,,,,,,,
85,09/03/24 03:34:54 PM,27.173,,,,,,,
86,09/03/24 05:34:54 PM,23.004,,,,,,,
87,09/03/24 07:34:54 PM,17.950,,,,,,,
88,09/03/24 09:34:54 PM,15.091,,,,,,,
89,09/03/24 11:34:54 PM,13.558,,,,,,,
90,09/04/24 01:34:54 AM,13.076,,,,,,,
91,09/04/24 03:34:54 AM,11.334,,,,,,,
92,09/04/24 05:34:54 AM,10.455,,,,,,,
93,09/04/24 07:34:54 AM,10.357,,,,,,,
94,09/04/24 09:34:54 AM,14.613,,,,,,,
95,09/04/24 11:34:54 AM,16.808,,,,,,,
96,09/04/24 01:34:54 PM,14.900,,,,,,,
97,09/04/24 03:34:54 PM,17.950,,,,,,,
98,09/04/24 05:34:54 PM,18.426,,,,,,,
99,09/04/24 07:34:54 PM,14.900,,,,,,,
100,09/04/24 09:34:54 PM,13.173,,,,,,,
101,09/04/24 11:34:54 PM,8.581,,,,,,,
102,09/05/24 01:34:54 AM,7.882,,,,,,,
103,09/05/24 03:34:54 AM,7.079,,,,,,,
104,09/05/24 05:34:54 AM,6.166,,,,,,,
105,09/05/24 07:34:54 AM,6.370,,,,,,,
106,09/05/24 09:34:54 AM,8.082,,,,,,,
107,09/05/24 11:34:54 AM,10.063,,,,,,,
108,09/05/24 01:34:54 PM,10.553,,,,,,,
109,09/05/24 03:34:54 PM,10.748,,,,,,,
110,09/05/24 05:34:54 PM,11.528,,,,,,,
111,09/05/24 07:34:54 PM,9.275,,,,,,,
112,09/05/24 09:34:54 PM,6.674,,,,,,,
113,09/05/24 11:34:54 PM,5.347,,,,,,,
114,09/06/24 01:34:54 AM,4.311,,,,,,,
115,09/06/24 03:34:54 AM,3.788,,,,,,,
116,09/06/24 05:34:54 AM,3.155,,,,,,,
117,09/06/24 07:34:54 AM,2.943,,,,,,,
118,09/06/24 09:34:54 AM,9.768,,,,,,,
119,09/06/24 11:34:54 AM,16.999,,,,,,,
120,09/06/24 01:34:54 PM,21.282,,,,,,,
121,09/06/24 03:34:54 PM,22.046,,,,,,,
122,09/06/24 05:34:54 PM,19.377,,,,,,,
123,09/06/24 07:34:54 PM,13.461,,,,,,,
124,09/06/24 09:34:54 PM,10.063,,,,,,,
125,09/06/24 11:34:54 PM,8.581,,,,,,,
126,09/07/24 01:34:54 AM,7.582,,,,,,,
127,09/07/24 03:34:54 AM,6.674,,,,,,,
128,09/07/24 05:34:54 AM,6.166,,,,,,,
129,09/07/24 07:34:54 AM,6.471,,,,,,,
130,09/07/24 09:34:54 AM,10.846,,,,,,,
131,09/07/24 11:34:54 AM,15.951,,,,,,,
132,09/07/24 01:34:54 PM,22.142,,,,,,,
133,09/07/24 03:34:54 PM,25.416,,,,,,,
134,09/07/24 05:34:54 PM,17.475,,,,,,,
135,09/07/24 07:34:54 PM,12.980,,,,,,,
136,09/07/24 09:34:54 PM,10.748,,,,,,,
137,09/07/24 11:34:54 PM,9.275,,,,,,,
138,09/08/24 01:34:54 AM,8.282,,,,,,,
139,09/08/24 03:34:54 AM,7.882,,,,,,,
140,09/08/24 05:34:54 AM,7.179,,,,,,,
141,09/08/24 07:34:54 AM,7.280,,,,,,,
142,09/08/24 09:34:54 AM,11.722,,,,,,,
143,09/08/24 11:34:54 AM,16.523,,,,,,,
144,09/08/24 01:34:54 PM,21.282,,,,,,,
145,09/08/24 03:34:54 PM,19.662,,,,,,,
146,09/08/24 05:34:54 PM,19.377,,,,,,,
147,09/08/24 07:34:54 PM,14.804,,,,,,,
148,09/08/24 09:34:54 PM,12.013,,,,,,,
149,09/08/24 11:34:54 PM,10.846,,,,,,,
150,09/09/24 01:34:54 AM,9.866,,,,,,,
151,09/09/24 03:34:54 AM,9.373,,,,,,,
152,09/09/24 05:34:54 AM,8.779,,,,,,,
153,09/09/24 07:34:54 AM,8.680,,,,,,,
154,09/09/24 09:34:54 AM,12.594,,,,,,,
155,09/09/24 11:34:54 AM,14.900,,,,,,,
156,09/09/24 01:34:54 PM,19.472,,,,,,,
157,09/09/24 03:34:54 PM,19.948,,,,,,,
158,09/09/24 05:34:54 PM,17.284,,,,,,,
159,09/09/24 07:34:54 PM,14.325,,,,,,,
160,09/09/24 09:34:54 PM,12.304,,,,,,,
161,09/09/24 11:34:54 PM,11.431,,,,,,,
162,09/10/24 01:34:54 AM,10.553,,,,,,,
163,09/10/24 03:34:54 AM,9.571,,,,,,,
164,09/10/24 05:34:54 AM,8.779,,,,,,,
165,09/10/24 07:34:54 AM,8.581,,,,,,,
166,09/10/24 09:34:54 AM,12.883,,,,,,,
167,09/10/24 11:34:54 AM,16.332,,,,,,,
168,09/10/24 01:34:54 PM,15.091,,,,,,,
169,09/10/24 03:34:54 PM,12.497,,,,,,,
170,09/10/24 05:34:54 PM,10.944,,,,,,,
171,09/10/24 07:34:54 PM,9.965,,,,,,,
172,09/10/24 09:34:54 PM,8.680,,,,,,,
173,09/10/24 11:34:54 PM,8.082,,,,,,,
174,09/11/24 01:34:54 AM,8.082,,,,,,,
175,09/11/24 03:34:54 AM,7.079,,,,,,,
176,09/11/24 05:34:54 AM,6.166,,,,,,,
177,09/11/24 07:34:54 AM,6.268,,,,,,,
178,09/11/24 09:34:54 AM,11.236,,,,,,,
179,09/11/24 11:34:54 AM,16.618,,,,,,,
180,09/11/24 01:34:54 PM,19.377,,,,,,,
181,09/11/24 03:34:54 PM,21.473,,,,,,,
182,09/11/24 05:34:54 PM,14.134,,,,,,,
183,09/11/24 07:34:54 PM,11.139,,,,,,,
184,09/11/24 09:34:54 PM,9.176,,,,,,,
185,09/11/24 11:34:54 PM,7.983,,,,,,,
186,09/12/24 01:34:54 AM,7.079,,,,,,,
187,09/12/24 03:34:54 AM,6.573,,,,,,,
188,09/12/24 05:34:54 AM,6.064,,,,,,,
189,09/12/24 07:34:54 AM,5.757,,,,,,,
190,09/12/24 09:34:54 AM,10.846,,,,,,,
191,09/12/24 11:34:54 AM,16.808,,,,,,,
192,09/12/24 01:34:54 PM,20.901,,,,,,,
193,09/12/24 03:34:54 PM,21.569,,,,,,,
194,09/12/24 05:34:54 PM,17.094,,,,,,,
195,09/12/24 07:34:54 PM,13.269,,,,,,,
196,09/12/24 09:34:54 PM,11.236,,,,,,,
197,09/12/24 11:34:54 PM,9.768,,,,,,,
198,09/13/24 01:34:54 AM,8.879,,,,,,,
199,09/13/24 03:34:54 AM,8.082,,,,,,,
200,09/13/24 05:34:54 AM,7.079,,,,,,,
201,09/13/24 07:34:54 AM,6.573,,,,,,,
202,09/13/24 09:34:54 AM,11.431,,,,,,,
203,09/13/24 11:34:54 AM,17.570,,,,,,,
204,09/13/24 01:34:54 PM,22.621,,,,,,,
205,09/13/24 03:34:54 PM,23.581,,,,,,,
206,09/13/24 05:34:54 PM,17.855,,,,,,,
207,09/13/24 07:34:54 PM,13.076,,,,,,,
208,09/13/24 09:34:54 PM,10.944,,,,,,,
209,09/13/24 11:34:54 PM,9.176,,,,,,,
210,09/14/24 01:34:54 AM,8.382,,,,,,,
211,09/14/24 03:34:54 AM,7.481,,,,,,,
212,09/14/24 05:34:54 AM,6.877,,,,,,,
213,09/14/24 07:34:54 AM,6.775,,,,,,,
214,09/14/24 09:34:54 AM,10.455,,,,,,,
215,09/14/24 11:34:54 AM,13.461,,,,,,,
216,09/14/24 01:34:54 PM,20.234,,,,,,,
217,09/14/24 03:34:54 PM,23.004,,,,,,,
218,09/14/24 05:34:54 PM,20.710,,,,,,,
219,09/14/24 07:34:54 PM,14.900,,,,,,,
220,09/14/24 09:34:54 PM,11.722,,,,,,,
221,09/14/24 11:34:54 PM,10.063,,,,,,,
222,09/15/24 01:34:54 AM,8.978,,,,,,,
223,09/15/24 03:34:54 AM,8.082,,,,,,,
224,09/15/24 05:34:54 AM,7.481,,,,,,,
225,09/15/24 07:34:54 AM,7.079,,,,,,,
226,09/15/24 09:34:54 AM,12.883,,,,,,,
227,09/15/24 11:34:54 AM,18.806,,,,,,,
228,09/15/24 01:34:54 PM,16.523,,,,,,,
229,09/15/24 03:34:54 PM,16.903,,,,,,,
230,09/15/24 05:34:54 PM,12.110,,,,,,,
231,09/15/24 07:34:54 PM,10.063,,,,,,,
232,09/15/24 09:34:54 PM,8.282,,,,,,,
233,09/15/24 11:34:54 PM,7.481,,,,,,,
234,09/16/24 01:34:54 AM,6.775,,,,,,,
235,09/16/24 03:34:54 AM,6.064,,,,,,,
236,09/16/24 05:34:54 AM,5.347,,,,,,,
237,09/16/24 07:34:54 AM,4.934,,,,,,,
238,09/16/24 09:34:54 AM,9.768,,,,,,,
239,09/16/24 11:34:54 AM,15.664,,,,,,,
240,09/16/24 01:34:54 PM,15.473,,,,,,,
241,09/16/24 03:34:54 PM,12.690,,,,,,,
242,09/16/24 05:34:54 PM,13.365,,,,,,,
243,09/16/24 07:34:54 PM,10.161,,,,,,,
244,09/16/24 09:34:54 PM,8.182,,,,,,,
245,09/16/24 11:34:54 PM,7.179,,,,,,,
246,09/17/24 01:34:54 AM,6.573,,,,,,,
247,09/17/24 03:34:54 AM,5.860,,,,,,,
248,09/17/24 05:34:54 AM,5.655,,,,,,,
249,09/17/24 07:34:54 AM,5.757,,,,,,,
250,09/17/24 09:34:54 AM,10.748,,,,,,,
251,09/17/24 11:34:54 AM,16.427,,,,,,,
252,09/17/24 01:34:54 PM,14.230,,,,,,,
253,09/17/24 03:34:54 PM,12.401,,,,,,,
254,09/17/24 05:34:54 PM,9.768,,,,,,,
255,09/17/24 07:34:54 PM,7.481,,,,,,,
256,09/17/24 09:34:54 PM,5.347,,,,,,,
257,09/17/24 11:34:54 PM,4.831,,,,,,,
258,09/18/24 01:34:54 AM,3.998,,,,,,,
259,09/18/24 03:34:54 AM,3.261,,,,,,,
260,09/18/24 05:34:54 AM,2.624,,,,,,,
261,09/18/24 07:34:54 AM,2.517,,,,,,,
262,09/18/24 09:34:54 AM,4.831,,,,,,,
263,09/18/24 11:34:54 AM,11.041,,,,,,,
264,09/18/24 01:34:54 PM,16.903,,,,,,,
265,09/18/24 03:34:54 PM,18.140,,,,,,,
266,09/18/24 05:34:54 PM,14.709,,,,,,,
267,09/18/24 07:34:54 PM,9.965,,,,,,,
268,09/18/24 09:34:54 PM,7.782,,,,,,,
269,09/18/24 11:34:54 PM,6.370,,,,,,,
270,09/19/24 01:34:54 AM,5.552,,,,,,,
271,09/19/24 03:34:54 AM,4.623,,,,,,,
272,09/19/24 05:34:54 AM,3.893,,,,,,,
273,09/19/24 07:34:54 AM,3.472,,,,,,,
274,09/19/24 09:34:54 AM,9.077,,,,,,,
275,09/19/24 11:34:54 AM,15.378,,,,,,,
276,09/19/24 01:34:54 PM,20.043,,,,,,,
277,09/19/24 03:34:54 PM,21.664,,,,,,,
278,09/19/24 05:34:54 PM,19.758,,,,,,,
279,09/19/24 07:34:54 PM,13.173,,,,,,,
280,09/19/24 09:34:54 PM,9.965,,,,,,,
281,09/19/24 11:34:54 PM,8.879,,,,,,,
282,09/20/24 01:34:54 AM,8.082,,,,,,,
283,09/20/24 03:34:54 AM,7.782,,,,,,,
284,09/20/24 05:34:54 AM,6.877,,,,,,,
285,09/20/24 07:34:54 AM,6.775,,,,,,,
286,09/20/24 09:34:54 AM,8.879,,,,,,,
287,09/20/24 11:34:54 AM,16.046,,,,,,,
288,09/20/24 01:34:54 PM,20.996,,,,,,,
289,09/20/24 03:34:54 PM,20.424,,,,,,,
290,09/20/24 05:34:54 PM,18.426,,,,,,,
291,09/20/24 07:34:54 PM,12.883,,,,,,,
292,09/20/24 09:34:54 PM,10.553,,,,,,,
293,09/20/24 11:34:54 PM,9.571,,,,,,,
294,09/21/24 01:34:54 AM,8.581,,,,,,,
295,09/21/24 03:34:54 AM,7.280,,,,,,,
296,09/21/24 05:34:54 AM,6.064,,,,,,,
297,09/21/24 07:34:54 AM,5.962,,,,,,,
298,09/21/24 09:34:54 AM,10.259,,,,,,,
299,09/21/24 11:34:54 AM,16.141,,,,,,,
300,09/21/24 01:34:54 PM,19.092,,,,,,,
301,09/21/24 03:34:54 PM,17.094,,,,,,,
302,09/21/24 05:34:54 PM,10.846,,,,,,,
303,09/21/24 07:34:54 PM,7.582,,,,,,,
304,09/21/24 09:34:54 PM,6.268,,,,,,,
305,09/21/24 11:34:54 PM,5.450,,,,,,,
306,09/22/24 01:34:54 AM,5.244,,,,,,,
307,09/22/24 03:34:54 AM,5.037,,,,,,,
308,09/22/24 05:34:54 AM,4.727,,,,,,,
309,09/22/24 07:34:54 AM,4.623,,,,,,,
310,09/22/24 09:34:54 AM,4.415,,,,,,,
311,09/22/24 11:34:54 AM,4.207,,,,,,,
312,09/22/24 01:34:54 PM,3.998,,,,,,,
313,09/22/24 03:34:54 PM,2.624,,,,,,,
314,09/22/24 05:34:54 PM,4.727,,,,,,,
315,09/22/24 07:34:54 PM,3.788,,,,,,,
316,09/22/24 09:34:54 PM,3.155,,,,,,,
317,09/22/24 11:34:54 PM,2.943,,,,,,,
318,09/23/24 01:34:54 AM,2.517,,,,,,,
319,09/23/24 03:34:54 AM,2.195,,,,,,,
320,09/23/24 05:34:54 AM,1.872,,,,,,,
321,09/23/24 07:34:54 AM,1.764,,,,,,,
322,09/23/24 09:34:54 AM,4.727,,,,,,,
323,09/23/24 11:34:54 AM,9.176,,,,,,,
324,09/23/24 01:34:54 PM,13.269,,,,,,,
325,09/23/24 03:34:54 PM,14.134,,,,,,,
326,09/23/24 05:34:54 PM,11.528,,,,,,,
327,09/23/24 07:34:54 PM,7.983,,,,,,,
328,09/23/24 09:34:54 PM,6.166,,,,,,,
329,09/23/24 11:34:54 PM,5.244,,,,,,,
330,09/24/24 01:34:54 AM,5.141,,,,,,,
331,09/24/24 03:34:54 AM,3.998,,,,,,,
332,09/24/24 05:34:54 AM,3.367,,,,,,,
333,09/24/24 07:34:54 AM,3.155,,,,,,,
334,09/24/24 09:34:54 AM,6.268,,,,,,,
335,09/24/24 11:34:54 AM,11.334,,,,,,,
336,09/24/24 01:34:54 PM,15.855,,,,,,,
337,09/24/24 03:34:54 PM,16.903,,,,,,,
338,09/24/24 05:34:54 PM,15.951,,,,,,,
339,09/24/24 07:34:54 PM,10.455,,,,,,,
340,09/24/24 09:34:54 PM,7.983,,,,,,,
341,09/24/24 11:34:54 PM,6.573,,,,,,,
342,09/25/24 01:34:54 AM,5.655,,,,,,,
343,09/25/24 03:34:54 AM,5.244,,,,,,,
344,09/25/24 05:34:54 AM,4.934,,,,,,,
345,09/25/24 07:34:54 AM,4.102,,,,,,,
346,09/25/24 09:34:54 AM,9.669,,,,,,,
347,09/25/24 11:34:54 AM,16.808,,,,,,,
348,09/25/24 01:34:54 PM,21.091,,,,,,,
349,09/25/24 03:34:54 PM,20.805,,,,,,,
350,09/25/24 05:34:54 PM,17.475,,,,,,,
351,09/25/24 07:34:54 PM,12.110,,,,,,,
352,09/25/24 09:34:54 PM,10.063,,,,,,,
353,09/25/24 11:34:54 PM,9.077,,,,,,,
354,09/26/24 01:34:54 AM,8.282,,,,,,,
355,09/26/24 03:34:54 AM,7.582,,,,,,,
356,09/26/24 05:34:54 AM,7.280,,,,,,,
357,09/26/24 07:34:54 AM,7.079,,,,,,,
358,09/26/24 09:34:54 AM,9.866,,,,,,,
359,09/26/24 11:34:54 AM,13.846,,,,,,,
360,09/26/24 01:34:54 PM,18.140,,,,,,,
361,09/26/24 03:34:54 PM,18.140,,,,,,,
362,09/26/24 05:34:54 PM,15.951,,,,,,,
363,09/26/24 07:34:54 PM,12.401,,,,,,,
364,09/26/24 09:34:54 PM,10.259,,,,,,,
365,09/26/24 11:34:54 PM,9.275,,,,,,,
366,09/27/24 01:34:54 AM,9.176,,,,,,,
367,09/27/24 03:34:54 AM,7.481,,,,,,,
368,09/27/24 05:34:54 AM,7.179,,,,,,,
369,09/27/24 07:34:54 AM,6.674,,,,,,,
370,09/27/24 09:34:54 AM,9.669,,,,,,,
371,09/27/24 11:34:54 AM,16.046,,,,,,,
372,09/27/24 01:34:54 PM,19.282,,,,,,,
373,09/27/24 03:34:54 PM,17.475,,,,,,,
374,09/27/24 05:34:54 PM,15.855,,,,,,,
375,09/27/24 07:34:54 PM,11.722,,,,,,,
376,09/27/24 09:34:54 PM,9.965,,,,,,,
377,09/27/24 11:34:54 PM,8.978,,,,,,,
378,09/28/24 01:34:54 AM,8.282,,,,,,,
379,09/28/24 03:34:54 AM,7.280,,,,,,,
380,09/28/24 05:34:54 AM,6.471,,,,,,,
381,09/28/24 07:34:54 AM,5.962,,,,,,,
382,09/28/24 09:34:54 AM,10.944,,,,,,,
383,09/28/24 11:34:54 AM,16.713,,,,,,,
384,09/28/24 01:34:54 PM,20.710,,,,,,,
385,09/28/24 03:34:54 PM,20.996,,,,,,,
386,09/28/24 05:34:54 PM,18.140,,,,,,,
387,09/28/24 07:34:54 PM,13.269,,,,,,,
388,09/28/24 09:34:54 PM,11.139,,,,,,,
389,09/28/24 11:34:54 PM,10.063,,,,,,,
390,09/29/24 01:34:54 AM,8.978,,,,,,,
391,09/29/24 03:34:54 AM,8.282,,,,,,,
392,09/29/24 05:34:54 AM,8.182,,,,,,,
393,09/29/24 07:34:54 AM,7.882,,,,,,,
394,09/29/24 09:34:54 AM,11.139,,,,,,,
395,09/29/24 11:34:54 AM,15.664,,,,,,,
396,09/29/24 01:34:54 PM,19.092,,,,,,,
397,09/29/24 03:34:54 PM,19.662,,,,,,,
398,09/29/24 05:34:54 PM,18.140,,,,,,,
399,09/29/24 07:34:54 PM,13.654,,,,,,,
400,09/29/24 09:34:54 PM,11.916,,,,,,,
401,09/29/24 11:34:54 PM,10.748,,,,,,,
402,09/30/24 01:34:54 AM,10.259,,,,,,,
403,09/30/24 03:34:54 AM,9.768,,,,,,,
404,09/30/24 05:34:54 AM,9.571,,,,,,,
405,09/30/24 07:34:54 AM,9.472,,,,,,,
406,09/30/24 09:34:54 AM,11.236,,,,,,,
407,09/30/24 11:34:54 AM,15.187,,,,,,,
408,09/30/24 01:34:54 PM,18.996,,,,,,,
409,09/30/24 03:34:54 PM,18.901,,,,,,,
410,09/30/24 05:34:54 PM,15.951,,,,,,,
411,09/30/24 07:34:54 PM,11.236,,,,,,,
412,09/30/24 09:34:54 PM,9.176,,,,,,,
413,09/30/24 11:34:54 PM,8.182,,,,,,,
414,10/01/24 01:34:54 AM,7.381,,,,,,,
415,10/01/24 03:34:54 AM,6.877,,,,,,,
416,10/01/24 05:34:54 AM,6.370,,,,,,,
417,10/01/24 07:34:54 AM,5.962,,,,,,,
418,10/01/24 09:34:54 AM,9.866,,,,,,,
419,10/01/24 11:34:54 AM,15.378,,,,,,,
420,10/01/24 01:34:54 PM,18.331,,,,,,,
421,10/01/24 03:34:54 PM,20.519,,,,,,,
422,10/01/24 05:34:54 PM,18.331,,,,,,,
423,10/01/24 07:34:54 PM,13.076,,,,,,,
424,10/01/24 09:34:54 PM,10.846,,,,,,,
425,10/01/24 11:34:54 PM,10.259,,,,,,,
426,10/02/24 01:34:54 AM,9.571,,,,,,,
427,10/02/24 03:34:54 AM,8.978,,,,,,,
428,10/02/24 05:34:54 AM,8.382,,,,,,,
429,10/02/24 07:34:54 AM,8.182,,,,,,,
430,10/02/24 09:34:54 AM,10.161,,,,,,,
431,10/02/24 11:34:54 AM,13.750,,,,,,,
432,10/02/24 01:34:54 PM,16.808,,,,,,,
433,10/02/24 03:34:54 PM,18.140,,,,,,,
434,10/02/24 05:34:54 PM,15.760,,,,,,,
435,10/02/24 07:34:54 PM,12.110,,,,,,,
436,10/02/24 09:34:54 PM,10.651,,,,,,,
437,10/02/24 11:34:54 PM,9.669,,,,,,,
438,10/03/24 01:34:54 AM,8.879,,,,,,,
439,10/03/24 03:34:54 AM,8.282,,,,,,,
440,10/03/24 05:34:54 AM,7.782,,,,,,,
441,10/03/24 07:34:54 AM,7.280,,,,,,,
442,10/03/24 09:34:54 AM,12.594,,,,,,,
443,10/03/24 11:34:54 AM,14.325,,,,,,,
444,10/03/24 01:34:54 PM,20.043,,,,,,,
445,10/03/24 03:34:54 PM,20.901,,,,,,,
446,10/03/24 05:34:54 PM,17.475,,,,,,,
447,10/03/24 07:34:54 PM,11.722,,,,,,,
448,10/03/24 09:34:54 PM,9.373,,,,,,,
449,10/03/24 11:34:54 PM,8.382,,,,,,,
450,10/04/24 01:34:54 AM,7.280,,,,,,,
451,10/04/24 03:34:54 AM,6.573,,,,,,,
452,10/04/24 05:34:54 AM,5.757,,,,,,,
453,10/04/24 07:34:54 AM,5.244,,,,,,,
454,10/04/24 09:34:54 AM,10.063,,,,,,,
455,10/04/24 11:34:54 AM,16.046,,,,,,,
456,10/04/24 01:34:54 PM,20.234,,,,,,,
457,10/04/24 03:34:54 PM,20.901,,,,,,,
458,10/04/24 05:34:54 PM,17.475,,,,,,,
459,10/04/24 07:34:54 PM,12.787,,,,,,,
460,10/04/24 09:34:54 PM,11.139,,,,,,,
461,10/04/24 11:34:54 PM,9.965,,,,,,,
462,10/05/24 01:34:54 AM,9.077,,,,,,,
463,10/05/24 03:34:54 AM,8.481,,,,,,,
464,10/05/24 05:34:54 AM,8.282,,,,,,,
465,10/05/24 07:34:54 AM,7.582,,,,,,,
466,10/05/24 09:34:54 AM,10.651,,,,,,,
467,10/05/24 11:34:54 AM,14.613,,,,,,,
468,10/05/24 01:34:54 PM,18.996,,,,,,,
469,10/05/24 03:34:54 PM,17.475,,,,,,,
470,10/05/24 05:34:54 PM,15.091,,,,,,,
471,10/05/24 07:34:54 PM,11.139,,,,,,,
472,10/05/24 09:34:54 PM,9.373,,,,,,,
473,10/05/24 11:34:54 PM,8.082,,,,,,,
474,10/06/24 01:34:54 AM,7.582,,,,,,,
475,10/06/24 03:34:54 AM,6.775,,,,,,,
476,10/06/24 05:34:54 AM,5.552,,,,,,,
477,10/06/24 07:34:54 AM,4.831,,,,,,,
478,10/06/24 09:34:54 AM,9.669,,,,,,,
479,10/06/24 11:34:54 AM,16.141,,,,,,,
480,10/06/24 01:34:54 PM,19.948,,,,,,,
481,10/06/24 03:34:54 PM,20.805,,,,,,,
482,10/06/24 05:34:54 PM,17.950,,,,,,,
483,10/06/24 07:34:54 PM,12.110,,,,,,,
484,10/06/24 09:34:54 PM,9.669,,,,,,,
485,10/06/24 11:34:54 PM,8.680,,,,,,,
