"Plot Title: 21397970"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397970, SEN S/N: 21397970)","Coupler Detached (LGR S/N: 21397970)","Host Connected (LGR S/N: 21397970)","Coupler Attached (LGR S/N: 21397970)","End Of File (LGR S/N: 21397970)"
36,06/19/22 11:09:51 PM,9.275,,,,
37,06/20/22 12:09:51 AM,8.680,,,,
38,06/20/22 01:09:51 AM,8.082,,,,
39,06/20/22 02:09:51 AM,7.682,,,,
40,06/20/22 03:09:51 AM,7.381,,,,
41,06/20/22 04:09:51 AM,6.978,,,,
42,06/20/22 05:09:51 AM,6.674,,,,
43,06/20/22 06:09:51 AM,6.166,,,,
44,06/20/22 07:09:51 AM,6.775,,,,
45,06/20/22 08:09:51 AM,8.879,,,,
46,06/20/22 09:09:51 AM,10.161,,,,
47,06/20/22 10:09:51 AM,12.013,,,,
48,06/20/22 11:09:51 AM,13.269,,,,
49,06/20/22 12:09:51 PM,15.378,,,,
50,06/20/22 01:09:51 PM,15.378,,,,
51,06/20/22 02:09:51 PM,15.951,,,,
52,06/20/22 03:09:51 PM,16.618,,,,
53,06/20/22 04:09:51 PM,16.999,,,,
54,06/20/22 05:09:51 PM,16.713,,,,
55,06/20/22 06:09:51 PM,15.951,,,,
56,06/20/22 07:09:51 PM,14.421,,,,
57,06/20/22 08:09:51 PM,12.883,,,,
58,06/20/22 09:09:51 PM,10.357,,,,
59,06/20/22 10:09:51 PM,8.978,,,,
60,06/20/22 11:09:51 PM,7.983,,,,
61,06/21/22 12:09:51 AM,7.481,,,,
62,06/21/22 01:09:51 AM,7.280,,,,
63,06/21/22 02:09:51 AM,6.775,,,,
64,06/21/22 03:09:51 AM,6.370,,,,
65,06/21/22 04:09:51 AM,5.860,,,,
66,06/21/22 05:09:51 AM,5.552,,,,
67,06/21/22 06:09:51 AM,5.347,,,,
68,06/21/22 07:09:51 AM,6.268,,,,
69,06/21/22 08:09:51 AM,10.357,,,,
70,06/21/22 09:09:51 AM,12.787,,,,
71,06/21/22 10:09:51 AM,14.421,,,,
72,06/21/22 11:09:51 AM,15.282,,,,
73,06/21/22 12:09:51 PM,16.141,,,,
74,06/21/22 01:09:51 PM,17.189,,,,
75,06/21/22 02:09:51 PM,17.950,,,,
76,06/21/22 03:09:51 PM,18.806,,,,
77,06/21/22 04:09:51 PM,19.377,,,,
78,06/21/22 05:09:51 PM,18.711,,,,
79,06/21/22 06:09:51 PM,18.331,,,,
80,06/21/22 07:09:51 PM,17.284,,,,
81,06/21/22 08:09:51 PM,15.569,,,,
82,06/21/22 09:09:51 PM,13.076,,,,
83,06/21/22 10:09:51 PM,11.431,,,,
84,06/21/22 11:09:51 PM,10.357,,,,
85,06/22/22 12:09:51 AM,9.472,,,,
86,06/22/22 01:09:51 AM,8.978,,,,
87,06/22/22 02:09:51 AM,8.282,,,,
88,06/22/22 03:09:51 AM,7.882,,,,
89,06/22/22 04:09:51 AM,7.582,,,,
90,06/22/22 05:09:51 AM,6.978,,,,
91,06/22/22 06:09:51 AM,6.674,,,,
92,06/22/22 07:09:51 AM,7.782,,,,
93,06/22/22 08:09:51 AM,12.110,,,,
94,06/22/22 09:09:51 AM,14.325,,,,
95,06/22/22 10:09:51 AM,16.332,,,,
96,06/22/22 11:09:51 AM,17.855,,,,
97,06/22/22 12:09:51 PM,18.521,,,,
98,06/22/22 01:09:51 PM,17.760,,,,
99,06/22/22 02:09:51 PM,17.475,,,,
100,06/22/22 03:09:51 PM,16.999,,,,
101,06/22/22 04:09:51 PM,17.475,,,,
102,06/22/22 05:09:51 PM,16.808,,,,
103,06/22/22 06:09:51 PM,16.141,,,,
104,06/22/22 07:09:51 PM,16.141,,,,
105,06/22/22 08:09:51 PM,14.996,,,,
106,06/22/22 09:09:51 PM,13.173,,,,
107,06/22/22 10:09:51 PM,11.819,,,,
108,06/22/22 11:09:51 PM,10.846,,,,
109,06/23/22 12:09:51 AM,9.965,,,,
110,06/23/22 01:09:51 AM,9.275,,,,
111,06/23/22 02:09:51 AM,8.779,,,,
112,06/23/22 03:09:51 AM,8.382,,,,
113,06/23/22 04:09:51 AM,8.182,,,,
114,06/23/22 05:09:51 AM,7.882,,,,
115,06/23/22 06:09:51 AM,7.682,,,,
116,06/23/22 07:09:51 AM,8.481,,,,
117,06/23/22 08:09:51 AM,12.013,,,,
118,06/23/22 09:09:51 AM,14.517,,,,
119,06/23/22 10:09:51 AM,16.808,,,,
120,06/23/22 11:09:51 AM,18.140,,,,
121,06/23/22 12:09:51 PM,15.855,,,,
122,06/23/22 01:09:51 PM,15.664,,,,
123,06/23/22 02:09:51 PM,15.473,,,,
124,06/23/22 03:09:51 PM,16.046,,,,
125,06/23/22 04:09:51 PM,17.189,,,,
126,06/23/22 05:09:51 PM,17.760,,,,
127,06/23/22 06:09:51 PM,15.473,,,,
128,06/23/22 07:09:51 PM,12.304,,,,
129,06/23/22 08:09:51 PM,10.846,,,,
130,06/23/22 09:09:51 PM,9.965,,,,
131,06/23/22 10:09:51 PM,9.669,,,,
132,06/23/22 11:09:51 PM,9.275,,,,
133,06/24/22 12:09:51 AM,8.978,,,,
134,06/24/22 01:09:51 AM,8.182,,,,
135,06/24/22 02:09:51 AM,7.983,,,,
136,06/24/22 03:09:51 AM,7.582,,,,
137,06/24/22 04:09:51 AM,7.179,,,,
138,06/24/22 05:09:51 AM,6.877,,,,
139,06/24/22 06:09:51 AM,6.674,,,,
140,06/24/22 07:09:51 AM,7.481,,,,
141,06/24/22 08:09:51 AM,8.680,,,,
142,06/24/22 09:09:51 AM,10.651,,,,
143,06/24/22 10:09:51 AM,13.750,,,,
144,06/24/22 11:09:51 AM,16.713,,,,
145,06/24/22 12:09:51 PM,15.569,,,,
146,06/24/22 01:09:51 PM,18.426,,,,
147,06/24/22 02:09:51 PM,13.558,,,,
148,06/24/22 03:09:51 PM,18.140,,,,
149,06/24/22 04:09:51 PM,18.616,,,,
150,06/24/22 05:09:51 PM,16.999,,,,
151,06/24/22 06:09:51 PM,14.421,,,,
152,06/24/22 07:09:51 PM,12.980,,,,
153,06/24/22 08:09:51 PM,11.528,,,,
154,06/24/22 09:09:51 PM,9.866,,,,
155,06/24/22 10:09:51 PM,8.481,,,,
156,06/24/22 11:09:51 PM,7.682,,,,
157,06/25/22 12:09:51 AM,7.079,,,,
158,06/25/22 01:09:51 AM,6.775,,,,
159,06/25/22 02:09:51 AM,6.674,,,,
160,06/25/22 03:09:51 AM,6.573,,,,
161,06/25/22 04:09:51 AM,6.166,,,,
162,06/25/22 05:09:51 AM,5.757,,,,
163,06/25/22 06:09:51 AM,5.347,,,,
164,06/25/22 07:09:51 AM,5.962,,,,
165,06/25/22 08:09:51 AM,8.282,,,,
166,06/25/22 09:09:51 AM,12.110,,,,
167,06/25/22 10:09:51 AM,16.141,,,,
168,06/25/22 11:09:51 AM,16.808,,,,
169,06/25/22 12:09:51 PM,18.045,,,,
170,06/25/22 01:09:51 PM,21.091,,,,
171,06/25/22 02:09:51 PM,23.196,,,,
172,06/25/22 03:09:51 PM,20.424,,,,
173,06/25/22 04:09:51 PM,18.331,,,,
174,06/25/22 05:09:51 PM,17.950,,,,
175,06/25/22 06:09:51 PM,15.664,,,,
176,06/25/22 07:09:51 PM,12.787,,,,
177,06/25/22 08:09:51 PM,11.528,,,,
178,06/25/22 09:09:51 PM,10.553,,,,
179,06/25/22 10:09:51 PM,9.965,,,,
180,06/25/22 11:09:51 PM,9.472,,,,
181,06/26/22 12:09:51 AM,8.978,,,,
182,06/26/22 01:09:51 AM,8.581,,,,
183,06/26/22 02:09:51 AM,8.282,,,,
184,06/26/22 03:09:51 AM,7.782,,,,
185,06/26/22 04:09:51 AM,7.782,,,,
186,06/26/22 05:09:51 AM,7.481,,,,
187,06/26/22 06:09:51 AM,6.978,,,,
188,06/26/22 07:09:51 AM,7.481,,,,
189,06/26/22 08:09:51 AM,8.481,,,,
190,06/26/22 09:09:51 AM,10.553,,,,
191,06/26/22 10:09:51 AM,16.237,,,,
192,06/26/22 11:09:51 AM,15.855,,,,
193,06/26/22 12:09:51 PM,17.665,,,,
194,06/26/22 01:09:51 PM,12.304,,,,
195,06/26/22 02:09:51 PM,14.613,,,,
196,06/26/22 03:09:51 PM,11.625,,,,
197,06/26/22 04:09:51 PM,9.965,,,,
198,06/26/22 05:09:51 PM,8.978,,,,
199,06/26/22 06:09:51 PM,8.382,,,,
200,06/26/22 07:09:51 PM,8.680,,,,
201,06/26/22 08:09:51 PM,8.481,,,,
202,06/26/22 09:09:51 PM,7.682,,,,
203,06/26/22 10:09:51 PM,6.978,,,,
204,06/26/22 11:09:51 PM,6.674,,,,
205,06/27/22 12:09:51 AM,6.471,,,,
206,06/27/22 01:09:51 AM,6.064,,,,
207,06/27/22 02:09:51 AM,5.347,,,,
208,06/27/22 03:09:51 AM,4.831,,,,
209,06/27/22 04:09:51 AM,4.415,,,,
210,06/27/22 05:09:51 AM,4.207,,,,
211,06/27/22 06:09:51 AM,4.207,,,,
212,06/27/22 07:09:51 AM,4.934,,,,
213,06/27/22 08:09:51 AM,7.079,,,,
214,06/27/22 09:09:51 AM,11.625,,,,
215,06/27/22 10:09:51 AM,15.951,,,,
216,06/27/22 11:09:51 AM,15.187,,,,
217,06/27/22 12:09:51 PM,18.806,,,,
218,06/27/22 01:09:51 PM,19.092,,,,
219,06/27/22 02:09:51 PM,17.760,,,,
220,06/27/22 03:09:51 PM,20.234,,,,
221,06/27/22 04:09:51 PM,17.950,,,,
222,06/27/22 05:09:51 PM,15.091,,,,
223,06/27/22 06:09:51 PM,11.431,,,,
224,06/27/22 07:09:51 PM,11.431,,,,
225,06/27/22 08:09:51 PM,11.334,,,,
226,06/27/22 09:09:51 PM,9.077,,,,
227,06/27/22 10:09:51 PM,8.382,,,,
228,06/27/22 11:09:51 PM,7.179,,,,
229,06/28/22 12:09:51 AM,6.674,,,,
230,06/28/22 01:09:51 AM,6.370,,,,
231,06/28/22 02:09:51 AM,5.962,,,,
232,06/28/22 03:09:51 AM,5.655,,,,
233,06/28/22 04:09:51 AM,5.552,,,,
234,06/28/22 05:09:51 AM,5.450,,,,
235,06/28/22 06:09:51 AM,5.347,,,,
236,06/28/22 07:09:51 AM,5.860,,,,
237,06/28/22 08:09:51 AM,7.381,,,,
238,06/28/22 09:09:51 AM,9.866,,,,
239,06/28/22 10:09:51 AM,14.517,,,,
240,06/28/22 11:09:51 AM,18.996,,,,
241,06/28/22 12:09:51 PM,21.378,,,,
242,06/28/22 01:09:51 PM,21.855,,,,
243,06/28/22 02:09:51 PM,23.581,,,,
244,06/28/22 03:09:51 PM,23.869,,,,
245,06/28/22 04:09:51 PM,19.853,,,,
246,06/28/22 05:09:51 PM,17.379,,,,
247,06/28/22 06:09:51 PM,18.140,,,,
248,06/28/22 07:09:51 PM,17.189,,,,
249,06/28/22 08:09:51 PM,14.900,,,,
250,06/28/22 09:09:51 PM,12.690,,,,
251,06/28/22 10:09:51 PM,11.625,,,,
252,06/28/22 11:09:51 PM,10.748,,,,
253,06/29/22 12:09:51 AM,10.063,,,,
254,06/29/22 01:09:51 AM,9.669,,,,
255,06/29/22 02:09:51 AM,9.373,,,,
256,06/29/22 03:09:51 AM,8.978,,,,
257,06/29/22 04:09:51 AM,8.680,,,,
258,06/29/22 05:09:51 AM,8.481,,,,
259,06/29/22 06:09:51 AM,8.382,,,,
260,06/29/22 07:09:51 AM,9.176,,,,
261,06/29/22 08:09:51 AM,10.357,,,,
262,06/29/22 09:09:51 AM,11.236,,,,
263,06/29/22 10:09:51 AM,14.134,,,,
264,06/29/22 11:09:51 AM,13.173,,,,
265,06/29/22 12:09:51 PM,12.304,,,,
266,06/29/22 01:09:51 PM,12.690,,,,
267,06/29/22 02:09:51 PM,12.690,,,,
268,06/29/22 03:09:51 PM,15.664,,,,
269,06/29/22 04:09:51 PM,16.332,,,,
270,06/29/22 05:09:51 PM,17.475,,,,
271,06/29/22 06:09:51 PM,14.900,,,,
272,06/29/22 07:09:51 PM,13.365,,,,
273,06/29/22 08:09:51 PM,12.013,,,,
274,06/29/22 09:09:51 PM,10.161,,,,
275,06/29/22 10:09:51 PM,8.978,,,,
276,06/29/22 11:09:51 PM,8.680,,,,
277,06/30/22 12:09:51 AM,8.382,,,,
278,06/30/22 01:09:51 AM,7.983,,,,
279,06/30/22 02:09:51 AM,8.282,,,,
280,06/30/22 03:09:51 AM,8.182,,,,
281,06/30/22 04:09:51 AM,8.082,,,,
282,06/30/22 05:09:51 AM,8.282,,,,
283,06/30/22 06:09:51 AM,8.282,,,,
284,06/30/22 07:09:51 AM,8.680,,,,
285,06/30/22 08:09:51 AM,9.669,,,,
286,06/30/22 09:09:51 AM,8.978,,,,
287,06/30/22 10:09:51 AM,8.680,,,,
288,06/30/22 11:09:51 AM,8.680,,,,
289,06/30/22 12:09:51 PM,8.779,,,,
290,06/30/22 01:09:51 PM,9.275,,,,
291,06/30/22 02:09:51 PM,9.669,,,,
292,06/30/22 03:09:51 PM,8.680,,,,
293,06/30/22 04:09:51 PM,8.978,,,,
294,06/30/22 05:09:51 PM,8.879,,,,
295,06/30/22 06:09:51 PM,11.236,,,,
296,06/30/22 07:09:51 PM,10.944,,,,
297,06/30/22 08:09:51 PM,9.373,,,,
298,06/30/22 09:09:51 PM,8.382,,,,
299,06/30/22 10:09:51 PM,7.381,,,,
300,06/30/22 11:09:51 PM,6.775,,,,
301,07/01/22 12:09:51 AM,6.775,,,,
302,07/01/22 01:09:51 AM,6.978,,,,
303,07/01/22 02:09:51 AM,6.573,,,,
304,07/01/22 03:09:51 AM,5.962,,,,
305,07/01/22 04:09:51 AM,5.860,,,,
306,07/01/22 05:09:51 AM,5.037,,,,
307,07/01/22 06:09:51 AM,5.037,,,,
308,07/01/22 07:09:51 AM,5.450,,,,
309,07/01/22 08:09:51 AM,7.582,,,,
310,07/01/22 09:09:51 AM,10.357,,,,
311,07/01/22 10:09:51 AM,16.141,,,,
312,07/01/22 11:09:51 AM,18.901,,,,
313,07/01/22 12:09:51 PM,17.570,,,,
314,07/01/22 01:09:51 PM,23.581,,,,
315,07/01/22 02:09:51 PM,24.255,,,,
316,07/01/22 03:09:51 PM,25.805,,,,
317,07/01/22 04:09:51 PM,22.142,,,,
318,07/01/22 05:09:51 PM,18.236,,,,
319,07/01/22 06:09:51 PM,16.523,,,,
320,07/01/22 07:09:51 PM,15.187,,,,
321,07/01/22 08:09:51 PM,13.654,,,,
322,07/01/22 09:09:51 PM,12.497,,,,
323,07/01/22 10:09:51 PM,11.041,,,,
324,07/01/22 11:09:51 PM,10.651,,,,
325,07/02/22 12:09:51 AM,10.063,,,,
326,07/02/22 01:09:51 AM,9.768,,,,
327,07/02/22 02:09:51 AM,9.176,,,,
328,07/02/22 03:09:51 AM,8.481,,,,
329,07/02/22 04:09:51 AM,7.882,,,,
330,07/02/22 05:09:51 AM,7.682,,,,
331,07/02/22 06:09:51 AM,7.280,,,,
332,07/02/22 07:09:51 AM,7.782,,,,
333,07/02/22 08:09:51 AM,9.571,,,,
334,07/02/22 09:09:51 AM,12.594,,,,
335,07/02/22 10:09:51 AM,16.903,,,,
336,07/02/22 11:09:51 AM,21.378,,,,
337,07/02/22 12:09:51 PM,26.292,,,,
338,07/02/22 01:09:51 PM,24.545,,,,
339,07/02/22 02:09:51 PM,20.710,,,,
340,07/02/22 03:09:51 PM,18.901,,,,
341,07/02/22 04:09:51 PM,17.760,,,,
342,07/02/22 05:09:51 PM,18.711,,,,
343,07/02/22 06:09:51 PM,16.046,,,,
344,07/02/22 07:09:51 PM,14.134,,,,
345,07/02/22 08:09:51 PM,12.883,,,,
346,07/02/22 09:09:51 PM,11.334,,,,
347,07/02/22 10:09:51 PM,10.259,,,,
348,07/02/22 11:09:51 PM,9.669,,,,
349,07/03/22 12:09:51 AM,10.063,,,,
350,07/03/22 01:09:51 AM,9.965,,,,
351,07/03/22 02:09:51 AM,9.472,,,,
352,07/03/22 03:09:51 AM,8.680,,,,
353,07/03/22 04:09:51 AM,8.182,,,,
354,07/03/22 05:09:51 AM,7.983,,,,
355,07/03/22 06:09:51 AM,8.382,,,,
356,07/03/22 07:09:51 AM,8.581,,,,
357,07/03/22 08:09:51 AM,10.357,,,,
358,07/03/22 09:09:51 AM,12.787,,,,
359,07/03/22 10:09:51 AM,15.187,,,,
360,07/03/22 11:09:51 AM,15.282,,,,
361,07/03/22 12:09:51 PM,22.142,,,,
362,07/03/22 01:09:51 PM,18.996,,,,
363,07/03/22 02:09:51 PM,17.475,,,,
364,07/03/22 03:09:51 PM,18.616,,,,
365,07/03/22 04:09:51 PM,14.517,,,,
366,07/03/22 05:09:51 PM,13.942,,,,
367,07/03/22 06:09:51 PM,15.473,,,,
368,07/03/22 07:09:51 PM,14.134,,,,
369,07/03/22 08:09:51 PM,14.134,,,,
370,07/03/22 09:09:51 PM,11.916,,,,
371,07/03/22 10:09:51 PM,10.357,,,,
372,07/03/22 11:09:51 PM,9.965,,,,
373,07/04/22 12:09:51 AM,9.669,,,,
374,07/04/22 01:09:51 AM,9.571,,,,
375,07/04/22 02:09:51 AM,9.669,,,,
376,07/04/22 03:09:51 AM,9.472,,,,
377,07/04/22 04:09:51 AM,9.077,,,,
378,07/04/22 05:09:51 AM,8.581,,,,
379,07/04/22 06:09:51 AM,8.382,,,,
380,07/04/22 07:09:51 AM,8.879,,,,
381,07/04/22 08:09:51 AM,10.651,,,,
382,07/04/22 09:09:51 AM,13.365,,,,
383,07/04/22 10:09:51 AM,18.140,,,,
384,07/04/22 11:09:51 AM,22.717,,,,
385,07/04/22 12:09:51 PM,26.195,,,,
386,07/04/22 01:09:51 PM,30.054,,,,
387,07/04/22 02:09:51 PM,25.416,,,,
388,07/04/22 03:09:51 PM,22.238,,,,
389,07/04/22 04:09:51 PM,14.517,,,,
390,07/04/22 05:09:51 PM,14.038,,,,
391,07/04/22 06:09:51 PM,12.980,,,,
392,07/04/22 07:09:51 PM,14.134,,,,
393,07/04/22 08:09:51 PM,11.916,,,,
394,07/04/22 09:09:51 PM,10.651,,,,
395,07/04/22 10:09:51 PM,9.768,,,,
396,07/04/22 11:09:51 PM,9.472,,,,
397,07/05/22 12:09:51 AM,8.978,,,,
398,07/05/22 01:09:51 AM,8.481,,,,
399,07/05/22 02:09:51 AM,8.282,,,,
400,07/05/22 03:09:51 AM,8.082,,,,
401,07/05/22 04:09:51 AM,7.882,,,,
402,07/05/22 05:09:51 AM,7.782,,,,
403,07/05/22 06:09:51 AM,7.582,,,,
404,07/05/22 07:09:51 AM,8.680,,,,
405,07/05/22 08:09:51 AM,9.571,,,,
406,07/05/22 09:09:51 AM,11.139,,,,
407,07/05/22 10:09:51 AM,14.421,,,,
408,07/05/22 11:09:51 AM,19.758,,,,
409,07/05/22 12:09:51 PM,17.094,,,,
410,07/05/22 01:09:51 PM,11.625,,,,
411,07/05/22 02:09:51 PM,11.625,,,,
412,07/05/22 03:09:51 PM,12.401,,,,
413,07/05/22 04:09:51 PM,11.625,,,,
414,07/05/22 05:09:51 PM,10.846,,,,
415,07/05/22 06:09:51 PM,10.651,,,,
416,07/05/22 07:09:51 PM,10.651,,,,
417,07/05/22 08:09:51 PM,9.472,,,,
418,07/05/22 09:09:51 PM,8.680,,,,
419,07/05/22 10:09:51 PM,8.680,,,,
420,07/05/22 11:09:51 PM,8.581,,,,
421,07/06/22 12:09:51 AM,8.282,,,,
422,07/06/22 01:09:51 AM,8.382,,,,
423,07/06/22 02:09:51 AM,8.082,,,,
424,07/06/22 03:09:51 AM,7.682,,,,
425,07/06/22 04:09:51 AM,7.582,,,,
426,07/06/22 05:09:51 AM,7.682,,,,
427,07/06/22 06:09:51 AM,7.782,,,,
428,07/06/22 07:09:51 AM,7.782,,,,
429,07/06/22 08:09:51 AM,9.669,,,,
430,07/06/22 09:09:51 AM,12.013,,,,
431,07/06/22 10:09:51 AM,15.855,,,,
432,07/06/22 11:09:51 AM,15.760,,,,
433,07/06/22 12:09:51 PM,17.950,,,,
434,07/06/22 01:09:51 PM,19.472,,,,
435,07/06/22 02:09:51 PM,22.142,,,,
436,07/06/22 03:09:51 PM,18.331,,,,
437,07/06/22 04:09:51 PM,16.523,,,,
438,07/06/22 05:09:51 PM,13.173,,,,
439,07/06/22 06:09:51 PM,12.013,,,,
440,07/06/22 07:09:51 PM,13.750,,,,
441,07/06/22 08:09:51 PM,11.334,,,,
442,07/06/22 09:09:51 PM,10.063,,,,
443,07/06/22 10:09:51 PM,9.176,,,,
444,07/06/22 11:09:51 PM,8.879,,,,
445,07/07/22 12:09:51 AM,8.581,,,,
446,07/07/22 01:09:51 AM,8.581,,,,
447,07/07/22 02:09:51 AM,8.282,,,,
448,07/07/22 03:09:51 AM,7.882,,,,
449,07/07/22 04:09:51 AM,7.381,,,,
450,07/07/22 05:09:51 AM,6.978,,,,
451,07/07/22 06:09:51 AM,6.674,,,,
452,07/07/22 07:09:51 AM,7.079,,,,
453,07/07/22 08:09:51 AM,8.581,,,,
454,07/07/22 09:09:51 AM,11.431,,,,
455,07/07/22 10:09:51 AM,15.378,,,,
456,07/07/22 11:09:51 AM,18.331,,,,
457,07/07/22 12:09:51 PM,20.901,,,,
458,07/07/22 01:09:51 PM,22.525,,,,
459,07/07/22 02:09:51 PM,21.855,,,,
460,07/07/22 03:09:51 PM,18.806,,,,
461,07/07/22 04:09:51 PM,17.094,,,,
462,07/07/22 05:09:51 PM,17.284,,,,
463,07/07/22 06:09:51 PM,18.045,,,,
464,07/07/22 07:09:51 PM,16.523,,,,
465,07/07/22 08:09:51 PM,14.517,,,,
466,07/07/22 09:09:51 PM,12.594,,,,
467,07/07/22 10:09:51 PM,11.139,,,,
468,07/07/22 11:09:51 PM,10.259,,,,
469,07/08/22 12:09:51 AM,9.669,,,,
470,07/08/22 01:09:51 AM,9.472,,,,
471,07/08/22 02:09:51 AM,9.275,,,,
472,07/08/22 03:09:51 AM,8.680,,,,
473,07/08/22 04:09:51 AM,8.282,,,,
474,07/08/22 05:09:51 AM,7.782,,,,
475,07/08/22 06:09:51 AM,7.381,,,,
476,07/08/22 07:09:51 AM,7.882,,,,
477,07/08/22 08:09:51 AM,9.866,,,,
478,07/08/22 09:09:51 AM,12.787,,,,
479,07/08/22 10:09:51 AM,14.517,,,,
480,07/08/22 11:09:51 AM,20.329,,,,
481,07/08/22 12:09:51 PM,22.142,,,,
482,07/08/22 01:09:51 PM,25.028,,,,
483,07/08/22 02:09:51 PM,24.158,,,,
484,07/08/22 03:09:51 PM,23.869,,,,
485,07/08/22 04:09:51 PM,21.760,,,,
486,07/08/22 05:09:51 PM,19.853,,,,
487,07/08/22 06:09:51 PM,17.284,,,,
488,07/08/22 07:09:51 PM,16.999,,,,
489,07/08/22 08:09:51 PM,16.237,,,,
490,07/08/22 09:09:51 PM,13.846,,,,
491,07/08/22 10:09:51 PM,12.304,,,,
492,07/08/22 11:09:51 PM,11.625,,,,
493,07/09/22 12:09:51 AM,11.041,,,,
494,07/09/22 01:09:51 AM,10.455,,,,
495,07/09/22 02:09:51 AM,9.965,,,,
496,07/09/22 03:09:51 AM,9.571,,,,
497,07/09/22 04:09:51 AM,9.275,,,,
498,07/09/22 05:09:51 AM,9.077,,,,
499,07/09/22 06:09:51 AM,8.978,,,,
500,07/09/22 07:09:51 AM,9.472,,,,
501,07/09/22 08:09:51 AM,11.041,,,,
502,07/09/22 09:09:51 AM,13.846,,,,
503,07/09/22 10:09:51 AM,18.426,,,,
504,07/09/22 11:09:51 AM,21.951,,,,
505,07/09/22 12:09:51 PM,24.545,,,,
506,07/09/22 01:09:51 PM,26.195,,,,
507,07/09/22 02:09:51 PM,27.173,,,,
508,07/09/22 03:09:51 PM,26.683,,,,
509,07/09/22 04:09:51 PM,25.416,,,,
510,07/09/22 05:09:51 PM,24.545,,,,
511,07/09/22 06:09:51 PM,25.028,,,,
512,07/09/22 07:09:51 PM,21.091,,,,
513,07/09/22 08:09:51 PM,19.092,,,,
514,07/09/22 09:09:51 PM,16.713,,,,
515,07/09/22 10:09:51 PM,15.187,,,,
516,07/09/22 11:09:51 PM,14.134,,,,
517,07/10/22 12:09:51 AM,13.365,,,,
518,07/10/22 01:09:51 AM,12.883,,,,
519,07/10/22 02:09:51 AM,12.401,,,,
520,07/10/22 03:09:51 AM,11.916,,,,
521,07/10/22 04:09:51 AM,11.334,,,,
522,07/10/22 05:09:51 AM,10.944,,,,
523,07/10/22 06:09:51 AM,10.455,,,,
524,07/10/22 07:09:51 AM,10.846,,,,
525,07/10/22 08:09:51 AM,13.076,,,,
526,07/10/22 09:09:51 AM,16.523,,,,
527,07/10/22 10:09:51 AM,18.236,,,,
528,07/10/22 11:09:51 AM,18.140,,,,
529,07/10/22 12:09:51 PM,23.581,,,,
530,07/10/22 01:09:51 PM,23.196,,,,
531,07/10/22 02:09:51 PM,28.258,,,,
532,07/10/22 03:09:51 PM,27.468,,,,
533,07/10/22 04:09:51 PM,24.351,,,,
534,07/10/22 05:09:51 PM,20.043,,,,
535,07/10/22 06:09:51 PM,17.189,,,,
536,07/10/22 07:09:51 PM,14.517,,,,
537,07/10/22 08:09:51 PM,13.269,,,,
538,07/10/22 09:09:51 PM,12.401,,,,
539,07/10/22 10:09:51 PM,12.207,,,,
540,07/10/22 11:09:51 PM,11.431,,,,
541,07/11/22 12:09:51 AM,11.139,,,,
542,07/11/22 01:09:51 AM,10.944,,,,
543,07/11/22 02:09:51 AM,11.334,,,,
544,07/11/22 03:09:51 AM,10.846,,,,
545,07/11/22 04:09:51 AM,10.748,,,,
546,07/11/22 05:09:51 AM,10.944,,,,
547,07/11/22 06:09:51 AM,10.846,,,,
548,07/11/22 07:09:51 AM,10.944,,,,
