"Plot Title: jp_TopWest2324"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21474967, SEN S/N: 21474967)","Coupler Detached (LGR S/N: 21474967)","End Of File (LGR S/N: 21474967)"
61,09/07/23 09:52:12 AM,8.779,,
62,09/07/23 11:52:12 AM,12.497,,
63,09/07/23 01:52:12 PM,15.473,,
64,09/07/23 03:52:12 PM,16.237,,
65,09/07/23 05:52:12 PM,14.900,,
66,09/07/23 07:52:12 PM,11.625,,
67,09/07/23 09:52:12 PM,8.978,,
68,09/07/23 11:52:12 PM,7.381,,
69,09/08/23 01:52:12 AM,6.370,,
70,09/08/23 03:52:12 AM,5.655,,
71,09/08/23 05:52:12 AM,5.141,,
72,09/08/23 07:52:12 AM,5.244,,
73,09/08/23 09:52:12 AM,8.879,,
74,09/08/23 11:52:12 AM,12.787,,
75,09/08/23 01:52:12 PM,15.282,,
76,09/08/23 03:52:12 PM,15.951,,
77,09/08/23 05:52:12 PM,14.900,,
78,09/08/23 07:52:12 PM,11.819,,
79,09/08/23 09:52:12 PM,9.373,,
80,09/08/23 11:52:12 PM,7.882,,
81,09/09/23 01:52:12 AM,6.370,,
82,09/09/23 03:52:12 AM,5.552,,
83,09/09/23 05:52:12 AM,5.141,,
84,09/09/23 07:52:12 AM,5.244,,
85,09/09/23 09:52:12 AM,9.275,,
86,09/09/23 11:52:12 AM,13.558,,
87,09/09/23 01:52:12 PM,17.950,,
88,09/09/23 03:52:12 PM,17.379,,
89,09/09/23 05:52:12 PM,17.189,,
90,09/09/23 07:52:12 PM,13.558,,
91,09/09/23 09:52:12 PM,11.041,,
92,09/09/23 11:52:12 PM,9.768,,
93,09/10/23 01:52:12 AM,8.879,,
94,09/10/23 03:52:12 AM,8.282,,
95,09/10/23 05:52:12 AM,6.978,,
96,09/10/23 07:52:12 AM,6.471,,
97,09/10/23 09:52:12 AM,10.357,,
98,09/10/23 11:52:12 AM,9.077,,
99,09/10/23 01:52:12 PM,13.750,,
100,09/10/23 03:52:12 PM,13.365,,
101,09/10/23 05:52:12 PM,12.401,,
102,09/10/23 07:52:12 PM,10.455,,
103,09/10/23 09:52:12 PM,9.077,,
104,09/10/23 11:52:12 PM,7.079,,
105,09/11/23 01:52:12 AM,6.471,,
106,09/11/23 03:52:12 AM,6.166,,
107,09/11/23 05:52:12 AM,5.244,,
108,09/11/23 07:52:12 AM,4.519,,
109,09/11/23 09:52:12 AM,7.280,,
110,09/11/23 11:52:12 AM,9.768,,
111,09/11/23 01:52:12 PM,9.866,,
112,09/11/23 03:52:12 PM,11.916,,
113,09/11/23 05:52:12 PM,10.553,,
114,09/11/23 07:52:12 PM,8.082,,
115,09/11/23 09:52:12 PM,7.079,,
116,09/11/23 11:52:12 PM,5.655,,
117,09/12/23 01:52:12 AM,4.102,,
118,09/12/23 03:52:12 AM,3.261,,
119,09/12/23 05:52:12 AM,2.624,,
120,09/12/23 07:52:12 AM,2.195,,
121,09/12/23 09:52:12 AM,5.860,,
122,09/12/23 11:52:12 AM,12.304,,
123,09/12/23 01:52:12 PM,14.517,,
124,09/12/23 03:52:12 PM,13.269,,
125,09/12/23 05:52:12 PM,14.709,,
126,09/12/23 07:52:12 PM,10.063,,
127,09/12/23 09:52:12 PM,7.079,,
128,09/12/23 11:52:12 PM,5.347,,
129,09/13/23 01:52:12 AM,4.207,,
130,09/13/23 03:52:12 AM,3.367,,
131,09/13/23 05:52:12 AM,2.730,,
132,09/13/23 07:52:12 AM,2.410,,
133,09/13/23 09:52:12 AM,7.179,,
134,09/13/23 11:52:12 AM,12.110,,
135,09/13/23 01:52:12 PM,15.282,,
136,09/13/23 03:52:12 PM,13.076,,
137,09/13/23 05:52:12 PM,10.259,,
138,09/13/23 07:52:12 PM,7.983,,
139,09/13/23 09:52:12 PM,6.166,,
140,09/13/23 11:52:12 PM,5.141,,
141,09/14/23 01:52:12 AM,4.207,,
142,09/14/23 03:52:12 AM,3.578,,
143,09/14/23 05:52:12 AM,3.367,,
144,09/14/23 07:52:12 AM,3.683,,
145,09/14/23 09:52:12 AM,4.311,,
146,09/14/23 11:52:12 AM,6.978,,
147,09/14/23 01:52:12 PM,10.357,,
148,09/14/23 03:52:12 PM,9.571,,
149,09/14/23 05:52:12 PM,7.280,,
150,09/14/23 07:52:12 PM,5.655,,
151,09/14/23 09:52:12 PM,4.727,,
152,09/14/23 11:52:12 PM,4.519,,
153,09/15/23 01:52:12 AM,3.893,,
154,09/15/23 03:52:12 AM,3.472,,
155,09/15/23 05:52:12 AM,3.049,,
156,09/15/23 07:52:12 AM,3.049,,
157,09/15/23 09:52:12 AM,3.893,,
158,09/15/23 11:52:12 AM,5.860,,
159,09/15/23 01:52:12 PM,7.983,,
160,09/15/23 03:52:12 PM,12.497,,
161,09/15/23 05:52:12 PM,9.571,,
162,09/15/23 07:52:12 PM,6.775,,
163,09/15/23 09:52:12 PM,4.519,,
164,09/15/23 11:52:12 PM,3.155,,
165,09/16/23 01:52:12 AM,2.195,,
166,09/16/23 03:52:12 AM,1.548,,
167,09/16/23 05:52:12 AM,1.112,,
168,09/16/23 07:52:12 AM,0.563,,
169,09/16/23 09:52:12 AM,1.112,,
170,09/16/23 11:52:12 AM,9.866,,
171,09/16/23 01:52:12 PM,14.900,,
172,09/16/23 03:52:12 PM,16.332,,
173,09/16/23 05:52:12 PM,13.365,,
174,09/16/23 07:52:12 PM,8.680,,
175,09/16/23 09:52:12 PM,5.552,,
176,09/16/23 11:52:12 PM,3.893,,
177,09/17/23 01:52:12 AM,2.943,,
178,09/17/23 03:52:12 AM,2.410,,
179,09/17/23 05:52:12 AM,1.872,,
180,09/17/23 07:52:12 AM,1.548,,
181,09/17/23 09:52:12 AM,5.037,,
182,09/17/23 11:52:12 AM,10.161,,
183,09/17/23 01:52:12 PM,14.421,,
184,09/17/23 03:52:12 PM,15.855,,
185,09/17/23 05:52:12 PM,13.173,,
186,09/17/23 07:52:12 PM,9.176,,
187,09/17/23 09:52:12 PM,6.775,,
188,09/17/23 11:52:12 PM,5.552,,
189,09/18/23 01:52:12 AM,4.415,,
190,09/18/23 03:52:12 AM,3.578,,
191,09/18/23 05:52:12 AM,3.049,,
192,09/18/23 07:52:12 AM,2.943,,
193,09/18/23 09:52:12 AM,5.860,,
194,09/18/23 11:52:12 AM,9.275,,
195,09/18/23 01:52:12 PM,13.365,,
196,09/18/23 03:52:12 PM,12.594,,
197,09/18/23 05:52:12 PM,8.481,,
198,09/18/23 07:52:12 PM,5.757,,
199,09/18/23 09:52:12 PM,4.727,,
200,09/18/23 11:52:12 PM,3.893,,
201,09/19/23 01:52:12 AM,3.472,,
202,09/19/23 03:52:12 AM,2.943,,
203,09/19/23 05:52:12 AM,2.624,,
204,09/19/23 07:52:12 AM,2.088,,
205,09/19/23 09:52:12 AM,4.727,,
206,09/19/23 11:52:12 AM,9.373,,
207,09/19/23 01:52:12 PM,12.110,,
208,09/19/23 03:52:12 PM,10.161,,
209,09/19/23 05:52:12 PM,7.782,,
210,09/19/23 07:52:12 PM,5.655,,
211,09/19/23 09:52:12 PM,3.998,,
212,09/19/23 11:52:12 PM,3.049,,
213,09/20/23 01:52:12 AM,2.303,,
214,09/20/23 03:52:12 AM,1.980,,
215,09/20/23 05:52:12 AM,1.764,,
216,09/20/23 07:52:12 AM,1.330,,
217,09/20/23 09:52:12 AM,4.519,,
218,09/20/23 11:52:12 AM,8.581,,
219,09/20/23 01:52:12 PM,9.768,,
220,09/20/23 03:52:12 PM,12.497,,
221,09/20/23 05:52:12 PM,11.431,,
222,09/20/23 07:52:12 PM,7.882,,
223,09/20/23 09:52:12 PM,5.860,,
224,09/20/23 11:52:12 PM,4.519,,
225,09/21/23 01:52:12 AM,3.578,,
226,09/21/23 03:52:12 AM,2.837,,
227,09/21/23 05:52:12 AM,2.088,,
228,09/21/23 07:52:12 AM,2.088,,
229,09/21/23 09:52:12 AM,4.934,,
230,09/21/23 11:52:12 AM,7.983,,
231,09/21/23 01:52:12 PM,11.625,,
232,09/21/23 03:52:12 PM,14.230,,
233,09/21/23 05:52:12 PM,12.401,,
234,09/21/23 07:52:12 PM,8.182,,
235,09/21/23 09:52:12 PM,5.757,,
236,09/21/23 11:52:12 PM,4.519,,
237,09/22/23 01:52:12 AM,3.578,,
238,09/22/23 03:52:12 AM,2.943,,
239,09/22/23 05:52:12 AM,2.088,,
240,09/22/23 07:52:12 AM,1.656,,
241,09/22/23 09:52:12 AM,4.831,,
242,09/22/23 11:52:12 AM,9.176,,
243,09/22/23 01:52:12 PM,11.819,,
244,09/22/23 03:52:12 PM,12.110,,
245,09/22/23 05:52:12 PM,10.553,,
246,09/22/23 07:52:12 PM,7.280,,
247,09/22/23 09:52:12 PM,5.450,,
248,09/22/23 11:52:12 PM,4.311,,
249,09/23/23 01:52:12 AM,2.730,,
250,09/23/23 03:52:12 AM,2.195,,
251,09/23/23 05:52:12 AM,1.548,,
252,09/23/23 07:52:12 AM,0.893,,
253,09/23/23 09:52:12 AM,1.330,,
254,09/23/23 11:52:12 AM,5.450,,
255,09/23/23 01:52:12 PM,8.182,,
256,09/23/23 03:52:12 PM,9.768,,
257,09/23/23 05:52:12 PM,8.382,,
258,09/23/23 07:52:12 PM,5.347,,
259,09/23/23 09:52:12 PM,3.049,,
260,09/23/23 11:52:12 PM,1.764,,
261,09/24/23 01:52:12 AM,1.221,,
262,09/24/23 03:52:12 AM,0.563,,
263,09/24/23 05:52:12 AM,0.674,,
264,09/24/23 07:52:12 AM,0.121,,
265,09/24/23 09:52:12 AM,1.330,,
266,09/24/23 11:52:12 AM,8.282,,
267,09/24/23 01:52:12 PM,11.625,,
268,09/24/23 03:52:12 PM,13.076,,
269,09/24/23 05:52:12 PM,11.431,,
270,09/24/23 07:52:12 PM,6.978,,
271,09/24/23 09:52:12 PM,4.207,,
272,09/24/23 11:52:12 PM,2.303,,
273,09/25/23 01:52:12 AM,1.221,,
274,09/25/23 03:52:12 AM,1.221,,
275,09/25/23 05:52:12 AM,0.674,,
276,09/25/23 07:52:12 AM,0.784,,
277,09/25/23 09:52:12 AM,4.102,,
278,09/25/23 11:52:12 AM,9.373,,
279,09/25/23 01:52:12 PM,13.846,,
280,09/25/23 03:52:12 PM,15.378,,
281,09/25/23 05:52:12 PM,13.076,,
282,09/25/23 07:52:12 PM,8.481,,
283,09/25/23 09:52:12 PM,6.064,,
284,09/25/23 11:52:12 PM,4.311,,
285,09/26/23 01:52:12 AM,3.261,,
286,09/26/23 03:52:12 AM,2.837,,
287,09/26/23 05:52:12 AM,2.730,,
288,09/26/23 07:52:12 AM,2.837,,
289,09/26/23 09:52:12 AM,5.962,,
290,09/26/23 11:52:12 AM,10.553,,
291,09/26/23 01:52:12 PM,15.187,,
292,09/26/23 03:52:12 PM,12.594,,
293,09/26/23 05:52:12 PM,11.528,,
294,09/26/23 07:52:12 PM,8.779,,
295,09/26/23 09:52:12 PM,6.268,,
296,09/26/23 11:52:12 PM,5.037,,
297,09/27/23 01:52:12 AM,3.893,,
298,09/27/23 03:52:12 AM,3.472,,
299,09/27/23 05:52:12 AM,2.943,,
300,09/27/23 07:52:12 AM,2.517,,
301,09/27/23 09:52:12 AM,5.757,,
302,09/27/23 11:52:12 AM,11.041,,
303,09/27/23 01:52:12 PM,15.282,,
304,09/27/23 03:52:12 PM,16.523,,
305,09/27/23 05:52:12 PM,14.900,,
306,09/27/23 07:52:12 PM,10.259,,
307,09/27/23 09:52:12 PM,7.782,,
308,09/27/23 11:52:12 PM,6.674,,
309,09/28/23 01:52:12 AM,5.860,,
310,09/28/23 03:52:12 AM,5.244,,
311,09/28/23 05:52:12 AM,4.311,,
312,09/28/23 07:52:12 AM,4.102,,
313,09/28/23 09:52:12 AM,7.280,,
314,09/28/23 11:52:12 AM,12.787,,
315,09/28/23 01:52:12 PM,16.046,,
316,09/28/23 03:52:12 PM,16.808,,
317,09/28/23 05:52:12 PM,13.076,,
318,09/28/23 07:52:12 PM,10.063,,
319,09/28/23 09:52:12 PM,7.582,,
320,09/28/23 11:52:12 PM,6.775,,
321,09/29/23 01:52:12 AM,5.552,,
322,09/29/23 03:52:12 AM,4.727,,
323,09/29/23 05:52:12 AM,4.102,,
324,09/29/23 07:52:12 AM,3.578,,
325,09/29/23 09:52:12 AM,5.655,,
326,09/29/23 11:52:12 AM,10.357,,
327,09/29/23 01:52:12 PM,14.038,,
328,09/29/23 03:52:12 PM,16.332,,
329,09/29/23 05:52:12 PM,13.750,,
330,09/29/23 07:52:12 PM,10.063,,
331,09/29/23 09:52:12 PM,7.682,,
332,09/29/23 11:52:12 PM,6.370,,
333,09/30/23 01:52:12 AM,5.347,,
334,09/30/23 03:52:12 AM,4.623,,
335,09/30/23 05:52:12 AM,3.683,,
336,09/30/23 07:52:12 AM,3.578,,
337,09/30/23 09:52:12 AM,6.166,,
338,09/30/23 11:52:12 AM,11.431,,
339,09/30/23 01:52:12 PM,14.325,,
340,09/30/23 03:52:12 PM,11.528,,
341,09/30/23 05:52:12 PM,9.866,,
342,09/30/23 07:52:12 PM,7.381,,
343,09/30/23 09:52:12 PM,6.471,,
344,09/30/23 11:52:12 PM,5.347,,
345,10/01/23 01:52:12 AM,4.415,,
346,10/01/23 03:52:12 AM,3.788,,
347,10/01/23 05:52:12 AM,3.788,,
348,10/01/23 07:52:12 AM,3.683,,
349,10/01/23 09:52:12 AM,6.064,,
350,10/01/23 11:52:12 AM,9.669,,
351,10/01/23 01:52:12 PM,13.365,,
352,10/01/23 03:52:12 PM,14.421,,
353,10/01/23 05:52:12 PM,12.883,,
354,10/01/23 07:52:12 PM,9.176,,
355,10/01/23 09:52:12 PM,7.079,,
356,10/01/23 11:52:12 PM,5.962,,
357,10/02/23 01:52:12 AM,5.141,,
358,10/02/23 03:52:12 AM,4.519,,
359,10/02/23 05:52:12 AM,4.415,,
360,10/02/23 07:52:12 AM,4.102,,
361,10/02/23 09:52:12 AM,5.860,,
362,10/02/23 11:52:12 AM,9.472,,
363,10/02/23 01:52:12 PM,11.431,,
364,10/02/23 03:52:12 PM,10.455,,
365,10/02/23 05:52:12 PM,6.775,,
366,10/02/23 07:52:12 PM,5.141,,
367,10/02/23 09:52:12 PM,4.102,,
368,10/02/23 11:52:12 PM,3.261,,
369,10/03/23 01:52:12 AM,2.410,,
370,10/03/23 03:52:12 AM,1.872,,
371,10/03/23 05:52:12 AM,1.656,,
372,10/03/23 07:52:12 AM,1.439,,
373,10/03/23 09:52:12 AM,1.872,,
374,10/03/23 11:52:12 AM,2.730,,
375,10/03/23 01:52:12 PM,3.683,,
376,10/03/23 03:52:12 PM,4.415,,
377,10/03/23 05:52:12 PM,2.943,,
378,10/03/23 07:52:12 PM,1.980,,
379,10/03/23 09:52:12 PM,1.330,,
380,10/03/23 11:52:12 PM,0.563,,
381,10/04/23 01:52:12 AM,-0.102,,
382,10/04/23 03:52:12 AM,-0.774,,
383,10/04/23 05:52:12 AM,-0.887,,
384,10/04/23 07:52:12 AM,-0.887,,
385,10/04/23 09:52:12 AM,0.232,,Logged
