"Plot Title: jp_NorthWest2324"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397969, SEN S/N: 21397969)","Coupler Detached (LGR S/N: 21397969)","Bad Battery (LGR S/N: 21397969)","Coupler Attached (LGR S/N: 21397969)","Host Connected (LGR S/N: 21397969)","Stopped (LGR S/N: 21397969)","End Of File (LGR S/N: 21397969)"
274,09/25/23 05:58:59 AM,0.010,,,,,,
275,09/25/23 07:58:59 AM,-0.102,,,,,,
276,09/25/23 09:58:59 AM,1.112,,,,,,
277,09/25/23 11:58:59 AM,8.082,,,,,,
278,09/25/23 01:58:59 PM,12.304,,,,,,
279,09/25/23 03:58:59 PM,12.110,,,,,,
280,09/25/23 05:58:59 PM,8.779,,,,,,
281,09/25/23 07:58:59 PM,4.727,,,,,,
282,09/25/23 09:58:59 PM,2.943,,,,,,
283,09/25/23 11:58:59 PM,1.872,,,,,,
284,09/26/23 01:58:59 AM,1.439,,,,,,
285,09/26/23 03:58:59 AM,1.112,,,,,,
286,09/26/23 05:58:59 AM,1.003,,,,,,
287,09/26/23 07:58:59 AM,1.003,,,,,,
288,09/26/23 09:58:59 AM,4.934,,,,,,
289,09/26/23 11:58:59 AM,9.571,,,,,,
290,09/26/23 01:58:59 PM,13.076,,,,,,
291,09/26/23 03:58:59 PM,10.651,,,,,,
292,09/26/23 05:58:59 PM,9.472,,,,,,
293,09/26/23 07:58:59 PM,6.573,,,,,,
294,09/26/23 09:58:59 PM,4.311,,,,,,
295,09/26/23 11:58:59 PM,3.155,,,,,,
296,09/27/23 01:58:59 AM,2.517,,,,,,
297,09/27/23 03:58:59 AM,1.656,,,,,,
298,09/27/23 05:58:59 AM,1.330,,,,,,
299,09/27/23 07:58:59 AM,1.221,,,,,,
300,09/27/23 09:58:59 AM,5.141,,,,,,
301,09/27/23 11:58:59 AM,9.965,,,,,,
302,09/27/23 01:58:59 PM,13.942,,,,,,
303,09/27/23 03:58:59 PM,14.038,,,,,,
304,09/27/23 05:58:59 PM,11.334,,,,,,
305,09/27/23 07:58:59 PM,6.978,,,,,,
306,09/27/23 09:58:59 PM,5.141,,,,,,
307,09/27/23 11:58:59 PM,4.207,,,,,,
308,09/28/23 01:58:59 AM,3.578,,,,,,
309,09/28/23 03:58:59 AM,3.155,,,,,,
310,09/28/23 05:58:59 AM,2.303,,,,,,
311,09/28/23 07:58:59 AM,2.195,,,,,,
312,09/28/23 09:58:59 AM,6.166,,,,,,
313,09/28/23 11:58:59 AM,11.334,,,,,,
314,09/28/23 01:58:59 PM,14.325,,,,,,
315,09/28/23 03:58:59 PM,14.134,,,,,,
316,09/28/23 05:58:59 PM,10.651,,,,,,
317,09/28/23 07:58:59 PM,7.782,,,,,,
318,09/28/23 09:58:59 PM,5.655,,,,,,
319,09/28/23 11:58:59 PM,4.727,,,,,,
320,09/29/23 01:58:59 AM,3.578,,,,,,
321,09/29/23 03:58:59 AM,3.155,,,,,,
322,09/29/23 05:58:59 AM,2.410,,,,,,
323,09/29/23 07:58:59 AM,2.303,,,,,,
324,09/29/23 09:58:59 AM,4.727,,,,,,
325,09/29/23 11:58:59 AM,8.978,,,,,,
326,09/29/23 01:58:59 PM,12.207,,,,,,
327,09/29/23 03:58:59 PM,13.750,,,,,,
328,09/29/23 05:58:59 PM,11.041,,,,,,
329,09/29/23 07:58:59 PM,7.782,,,,,,
330,09/29/23 09:58:59 PM,5.450,,,,,,
331,09/29/23 11:58:59 PM,4.311,,,,,,
332,09/30/23 01:58:59 AM,3.367,,,,,,
333,09/30/23 03:58:59 AM,3.155,,,,,,
334,09/30/23 05:58:59 AM,2.303,,,,,,
335,09/30/23 07:58:59 AM,1.872,,,,,,
336,09/30/23 09:58:59 AM,5.037,,,,,,
337,09/30/23 11:58:59 AM,9.768,,,,,,
338,09/30/23 01:58:59 PM,12.690,,,,,,
339,09/30/23 03:58:59 PM,10.161,,,,,,
340,09/30/23 05:58:59 PM,8.082,,,,,,
341,09/30/23 07:58:59 PM,5.450,,,,,,
342,09/30/23 09:58:59 PM,4.623,,,,,,
343,09/30/23 11:58:59 PM,3.578,,,,,,
344,10/01/23 01:58:59 AM,2.837,,,,,,
345,10/01/23 03:58:59 AM,2.303,,,,,,
346,10/01/23 05:58:59 AM,2.195,,,,,,
347,10/01/23 07:58:59 AM,2.195,,,,,,
348,10/01/23 09:58:59 AM,5.141,,,,,,
349,10/01/23 11:58:59 AM,9.077,,,,,,
350,10/01/23 01:58:59 PM,12.497,,,,,,
351,10/01/23 03:58:59 PM,12.787,,,,,,
352,10/01/23 05:58:59 PM,10.357,,,,,,
353,10/01/23 07:58:59 PM,6.978,,,,,,
354,10/01/23 09:58:59 PM,5.244,,,,,,
355,10/01/23 11:58:59 PM,4.311,,,,,,
356,10/02/23 01:58:59 AM,3.578,,,,,,
357,10/02/23 03:58:59 AM,2.943,,,,,,
358,10/02/23 05:58:59 AM,2.943,,,,,,
359,10/02/23 07:58:59 AM,2.943,,,,,,
360,10/02/23 09:58:59 AM,4.727,,,,,,
361,10/02/23 11:58:59 AM,8.680,,,,,,
362,10/02/23 01:58:59 PM,10.944,,,,,,
363,10/02/23 03:58:59 PM,9.077,,,,,,
364,10/02/23 05:58:59 PM,4.727,,,,,,
365,10/02/23 07:58:59 PM,3.788,,,,,,
366,10/02/23 09:58:59 PM,3.155,,,,,,
367,10/02/23 11:58:59 PM,2.303,,,,,,
368,10/03/23 01:58:59 AM,1.548,,,,,,
369,10/03/23 03:58:59 AM,1.330,,,,,,
370,10/03/23 05:58:59 AM,1.112,,,,,,
371,10/03/23 07:58:59 AM,1.112,,,,,,
372,10/03/23 09:58:59 AM,1.330,,,,,,
373,10/03/23 11:58:59 AM,1.764,,,,,,
374,10/03/23 01:58:59 PM,2.730,,,,,,
375,10/03/23 03:58:59 PM,3.998,,,,,,
376,10/03/23 05:58:59 PM,2.410,,,,,,
377,10/03/23 07:58:59 PM,1.439,,,,,,
378,10/03/23 09:58:59 PM,1.003,,,,,,
379,10/03/23 11:58:59 PM,0.674,,,,,,
380,10/04/23 01:58:59 AM,0.453,,,,,,
381,10/04/23 03:58:59 AM,0.010,,,,,,
382,10/04/23 05:58:59 AM,-0.325,,,,,,
383,10/04/23 07:58:59 AM,-0.437,,,,,,
384,10/04/23 09:58:59 AM,0.232,,,,,,
385,10/04/23 11:58:59 AM,1.439,,,,,,
386,10/04/23 01:58:59 PM,3.367,,,,,,
387,10/04/23 03:58:59 PM,3.578,,,,,,
388,10/04/23 05:58:59 PM,2.624,,,,,,
389,10/04/23 07:58:59 PM,1.221,,,,,,
390,10/04/23 09:58:59 PM,0.784,,,,,,
391,10/04/23 11:58:59 PM,0.453,,,,,,
392,10/05/23 01:58:59 AM,0.343,,,,,,
393,10/05/23 03:58:59 AM,0.232,,,,,,
394,10/05/23 05:58:59 AM,0.010,,,,,,
395,10/05/23 07:58:59 AM,0.010,,,,,,
396,10/05/23 09:58:59 AM,0.232,,,,,,
397,10/05/23 11:58:59 AM,2.837,,,,,,
398,10/05/23 01:58:59 PM,7.079,,,,,,
399,10/05/23 03:58:59 PM,7.179,,,,,,
400,10/05/23 05:58:59 PM,4.519,,,,,,
401,10/05/23 07:58:59 PM,1.548,,,,,,
402,10/05/23 09:58:59 PM,1.112,,,,,,
403,10/05/23 11:58:59 PM,0.674,,,,,,
404,10/06/23 01:58:59 AM,0.343,,,,,,
405,10/06/23 03:58:59 AM,0.010,,,,,,
406,10/06/23 05:58:59 AM,-0.102,,,,,,
407,10/06/23 07:58:59 AM,-0.102,,,,,,
408,10/06/23 09:58:59 AM,0.232,,,,,,
409,10/06/23 11:58:59 AM,4.519,,,,,,
410,10/06/23 01:58:59 PM,8.182,,,,,,
411,10/06/23 03:58:59 PM,8.082,,,,,,
412,10/06/23 05:58:59 PM,5.244,,,,,,
413,10/06/23 07:58:59 PM,2.195,,,,,,
414,10/06/23 09:58:59 PM,1.221,,,,,,
415,10/06/23 11:58:59 PM,0.674,,,,,,
416,10/07/23 01:58:59 AM,0.453,,,,,,
417,10/07/23 03:58:59 AM,0.010,,,,,,
418,10/07/23 05:58:59 AM,-0.325,,,,,,
419,10/07/23 07:58:59 AM,-0.437,,,,,,
420,10/07/23 09:58:59 AM,0.343,,,,,,
421,10/07/23 11:58:59 AM,4.831,,,,,,
422,10/07/23 01:58:59 PM,8.581,,,,,,
423,10/07/23 03:58:59 PM,8.182,,,,,,
424,10/07/23 05:58:59 PM,5.244,,,,,,
425,10/07/23 07:58:59 PM,2.410,,,,,,
426,10/07/23 09:58:59 PM,1.112,,,,,,
427,10/07/23 11:58:59 PM,0.674,,,,,,
428,10/08/23 01:58:59 AM,0.232,,,,,,
429,10/08/23 03:58:59 AM,-0.213,,,,,,
430,10/08/23 05:58:59 AM,-0.549,,,,,,
431,10/08/23 07:58:59 AM,-0.774,,,,,,
432,10/08/23 09:58:59 AM,0.232,,,,,,
433,10/08/23 11:58:59 AM,5.037,,,,,,
434,10/08/23 01:58:59 PM,8.581,,,,,,
435,10/08/23 03:58:59 PM,8.879,,,,,,
436,10/08/23 05:58:59 PM,5.347,,,,,,
437,10/08/23 07:58:59 PM,2.303,,,,,,
438,10/08/23 09:58:59 PM,1.003,,,,,,
439,10/08/23 11:58:59 PM,0.784,,,,,,
440,10/09/23 01:58:59 AM,0.453,,,,,,
441,10/09/23 03:58:59 AM,0.010,,,,,,
442,10/09/23 05:58:59 AM,-0.437,,,,,,
443,10/09/23 07:58:59 AM,-0.662,,,,,,
444,10/09/23 09:58:59 AM,0.232,,,,,,
445,10/09/23 11:58:59 AM,4.727,,,,,,
446,10/09/23 01:58:59 PM,8.282,,,,,,
447,10/09/23 03:58:59 PM,8.581,,,,,,
448,10/09/23 05:58:59 PM,5.450,,,,,,
449,10/09/23 07:58:59 PM,2.195,,,,,,
450,10/09/23 09:58:59 PM,1.003,,,,,,
451,10/09/23 11:58:59 PM,0.674,,,,,,
452,10/10/23 01:58:59 AM,0.121,,,,,,
453,10/10/23 03:58:59 AM,-0.325,,,,,,
454,10/10/23 05:58:59 AM,-0.549,,,,,,
455,10/10/23 07:58:59 AM,-0.774,,,,,,
456,10/10/23 09:58:59 AM,0.121,,,,,,
457,10/10/23 11:58:59 AM,3.367,,,,,,
458,10/10/23 01:58:59 PM,7.381,,,,,,
459,10/10/23 03:58:59 PM,8.581,,,,,,
460,10/10/23 05:58:59 PM,5.141,,,,,,
461,10/10/23 07:58:59 PM,3.049,,,,,,
462,10/10/23 09:58:59 PM,1.221,,,,,,
463,10/10/23 11:58:59 PM,0.674,,,,,,
464,10/11/23 01:58:59 AM,0.674,,,,,,
465,10/11/23 03:58:59 AM,0.563,,,,,,
466,10/11/23 05:58:59 AM,0.343,,,,,,
467,10/11/23 07:58:59 AM,0.232,,,,,,
468,10/11/23 09:58:59 AM,1.003,,,,,,
469,10/11/23 11:58:59 AM,5.552,,,,,,
470,10/11/23 01:58:59 PM,4.519,,,,,,
471,10/11/23 03:58:59 PM,2.624,,,,,,
472,10/11/23 05:58:59 PM,1.872,,,,,,
473,10/11/23 07:58:59 PM,1.656,,,,,,
474,10/11/23 09:58:59 PM,1.548,,,,,,
475,10/11/23 11:58:59 PM,1.439,,,,,,
476,10/12/23 01:58:59 AM,1.330,,,,,,
477,10/12/23 03:58:59 AM,1.221,,,,,,
478,10/12/23 05:58:59 AM,1.221,,,,,,
479,10/12/23 07:58:59 AM,1.112,,,,,,
480,10/12/23 09:58:59 AM,1.003,,,,,,
481,10/12/23 11:58:59 AM,1.003,,,,,,
482,10/12/23 01:58:59 PM,1.003,,,,,,
483,10/12/23 03:58:59 PM,0.893,,,,,,
484,10/12/23 05:58:59 PM,0.893,,,,,,
485,10/12/23 07:58:59 PM,0.674,,,,,,
486,10/12/23 09:58:59 PM,0.563,,,,,,
487,10/12/23 11:58:59 PM,0.453,,,,,,
488,10/13/23 01:58:59 AM,0.343,,,,,,
489,10/13/23 03:58:59 AM,0.232,,,,,,
490,10/13/23 05:58:59 AM,0.121,,,,,,
491,10/13/23 07:58:59 AM,0.010,,,,,,
492,10/13/23 09:58:59 AM,-0.102,,,,,,
493,10/13/23 11:58:59 AM,-0.102,,,,,,
494,10/13/23 01:58:59 PM,-0.213,,,,,,
495,10/13/23 03:58:59 PM,-0.213,,,,,,
496,10/13/23 05:58:59 PM,-0.213,,,,,,
497,10/13/23 07:58:59 PM,-0.325,,,,,,
498,10/13/23 09:58:59 PM,-0.437,,,,,,
499,10/13/23 11:58:59 PM,-0.549,,,,,,
500,10/14/23 01:58:59 AM,-0.662,,,,,,
501,10/14/23 03:58:59 AM,-0.774,,,,,,
502,10/14/23 05:58:59 AM,-1.001,,,,,,
503,10/14/23 07:58:59 AM,-1.114,,,,,,
