"Plot Title: jp_NorthEast"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397964, SEN S/N: 21397964)","Coupler Detached (LGR S/N: 21397964)","Bad Battery (LGR S/N: 21397964)","Coupler Attached (LGR S/N: 21397964)","Host Connected (LGR S/N: 21397964)","Stopped (LGR S/N: 21397964)","End Of File (LGR S/N: 21397964)"
101,09/10/23 06:58:33 PM,10.161,,,,,,
102,09/10/23 08:58:33 PM,9.077,,,,,,
103,09/10/23 10:58:33 PM,7.682,,,,,,
104,09/11/23 12:58:33 AM,6.978,,,,,,
105,09/11/23 02:58:33 AM,6.471,,,,,,
106,09/11/23 04:58:33 AM,6.064,,,,,,
107,09/11/23 06:58:33 AM,5.141,,,,,,
108,09/11/23 08:58:33 AM,5.450,,,,,,
109,09/11/23 10:58:33 AM,6.877,,,,,,
110,09/11/23 12:58:33 PM,8.481,,,,,,
111,09/11/23 02:58:33 PM,9.472,,,,,,
112,09/11/23 04:58:33 PM,9.965,,,,,,
113,09/11/23 06:58:33 PM,8.978,,,,,,
114,09/11/23 08:58:33 PM,7.782,,,,,,
115,09/11/23 10:58:33 PM,7.079,,,,,,
116,09/12/23 12:58:33 AM,5.757,,,,,,
117,09/12/23 02:58:33 AM,4.623,,,,,,
118,09/12/23 04:58:33 AM,3.893,,,,,,
119,09/12/23 06:58:33 AM,3.367,,,,,,
120,09/12/23 08:58:33 AM,3.261,,,,,,
121,09/12/23 10:58:33 AM,6.978,,,,,,
122,09/12/23 12:58:33 PM,10.357,,,,,,
123,09/12/23 02:58:33 PM,11.041,,,,,,
124,09/12/23 04:58:33 PM,10.455,,,,,,
125,09/12/23 06:58:33 PM,10.063,,,,,,
126,09/12/23 08:58:33 PM,7.782,,,,,,
127,09/12/23 10:58:33 PM,6.166,,,,,,
128,09/13/23 12:58:33 AM,5.141,,,,,,
129,09/13/23 02:58:33 AM,4.311,,,,,,
130,09/13/23 04:58:33 AM,3.683,,,,,,
131,09/13/23 06:58:33 AM,3.261,,,,,,
132,09/13/23 08:58:33 AM,3.578,,,,,,
133,09/13/23 10:58:33 AM,7.079,,,,,,
134,09/13/23 12:58:33 PM,9.472,,,,,,
135,09/13/23 02:58:33 PM,10.455,,,,,,
136,09/13/23 04:58:33 PM,9.669,,,,,,
137,09/13/23 06:58:33 PM,8.382,,,,,,
138,09/13/23 08:58:33 PM,6.978,,,,,,
139,09/13/23 10:58:33 PM,5.860,,,,,,
140,09/14/23 12:58:33 AM,5.037,,,,,,
141,09/14/23 02:58:33 AM,4.311,,,,,,
142,09/14/23 04:58:33 AM,3.893,,,,,,
143,09/14/23 06:58:33 AM,3.683,,,,,,
144,09/14/23 08:58:33 AM,3.893,,,,,,
145,09/14/23 10:58:33 AM,4.415,,,,,,
146,09/14/23 12:58:33 PM,7.582,,,,,,
147,09/14/23 02:58:33 PM,9.176,,,,,,
148,09/14/23 04:58:33 PM,7.983,,,,,,
149,09/14/23 06:58:33 PM,6.268,,,,,,
150,09/14/23 08:58:33 PM,5.450,,,,,,
151,09/14/23 10:58:33 PM,4.934,,,,,,
152,09/15/23 12:58:33 AM,4.623,,,,,,
153,09/15/23 02:58:33 AM,3.998,,,,,,
154,09/15/23 04:58:33 AM,3.683,,,,,,
155,09/15/23 06:58:33 AM,3.472,,,,,,
156,09/15/23 08:58:33 AM,3.578,,,,,,
157,09/15/23 10:58:33 AM,4.311,,,,,,
158,09/15/23 12:58:33 PM,5.757,,,,,,
159,09/15/23 02:58:33 PM,7.882,,,,,,
160,09/15/23 04:58:33 PM,9.669,,,,,,
161,09/15/23 06:58:33 PM,8.282,,,,,,
162,09/15/23 08:58:33 PM,6.573,,,,,,
163,09/15/23 10:58:33 PM,4.934,,,,,,
164,09/16/23 12:58:33 AM,3.893,,,,,,
165,09/16/23 02:58:33 AM,3.155,,,,,,
166,09/16/23 04:58:33 AM,2.517,,,,,,
167,09/16/23 06:58:33 AM,2.088,,,,,,
168,09/16/23 08:58:33 AM,1.872,,,,,,
169,09/16/23 10:58:33 AM,3.578,,,,,,
170,09/16/23 12:58:33 PM,7.983,,,,,,
171,09/16/23 02:58:33 PM,9.965,,,,,,
172,09/16/23 04:58:33 PM,9.571,,,,,,
173,09/16/23 06:58:33 PM,7.481,,,,,,
174,09/16/23 08:58:33 PM,5.552,,,,,,
175,09/16/23 10:58:33 PM,4.311,,,,,,
176,09/17/23 12:58:33 AM,3.472,,,,,,
177,09/17/23 02:58:33 AM,2.943,,,,,,
178,09/17/23 04:58:33 AM,2.410,,,,,,
179,09/17/23 06:58:33 AM,2.088,,,,,,
180,09/17/23 08:58:33 AM,1.980,,,,,,
181,09/17/23 10:58:33 AM,4.102,,,,,,
182,09/17/23 12:58:33 PM,7.882,,,,,,
183,09/17/23 02:58:33 PM,9.866,,,,,,
184,09/17/23 04:58:33 PM,9.571,,,,,,
185,09/17/23 06:58:33 PM,7.983,,,,,,
186,09/17/23 08:58:33 PM,6.370,,,,,,
187,09/17/23 10:58:33 PM,5.244,,,,,,
188,09/18/23 12:58:33 AM,4.311,,,,,,
189,09/18/23 02:58:33 AM,3.578,,,,,,
190,09/18/23 04:58:33 AM,2.943,,,,,,
191,09/18/23 06:58:33 AM,2.730,,,,,,
192,09/18/23 08:58:33 AM,2.943,,,,,,
193,09/18/23 10:58:33 AM,5.552,,,,,,
194,09/18/23 12:58:33 PM,7.381,,,,,,
195,09/18/23 02:58:33 PM,9.373,,,,,,
196,09/18/23 04:58:33 PM,8.779,,,,,,
197,09/18/23 06:58:33 PM,6.573,,,,,,
198,09/18/23 08:58:33 PM,5.450,,,,,,
199,09/18/23 10:58:33 PM,4.727,,,,,,
200,09/19/23 12:58:33 AM,4.207,,,,,,
201,09/19/23 02:58:33 AM,3.788,,,,,,
202,09/19/23 04:58:33 AM,3.472,,,,,,
203,09/19/23 06:58:33 AM,3.155,,,,,,
204,09/19/23 08:58:33 AM,3.261,,,,,,
205,09/19/23 10:58:33 AM,5.962,,,,,,
206,09/19/23 12:58:33 PM,8.680,,,,,,
207,09/19/23 02:58:33 PM,8.879,,,,,,
208,09/19/23 04:58:33 PM,7.882,,,,,,
209,09/19/23 06:58:33 PM,6.775,,,,,,
210,09/19/23 08:58:33 PM,5.141,,,,,,
211,09/19/23 10:58:33 PM,4.102,,,,,,
212,09/20/23 12:58:33 AM,3.367,,,,,,
213,09/20/23 02:58:33 AM,2.837,,,,,,
214,09/20/23 04:58:33 AM,2.517,,,,,,
215,09/20/23 06:58:33 AM,2.195,,,,,,
216,09/20/23 08:58:33 AM,1.980,,,,,,
217,09/20/23 10:58:33 AM,4.207,,,,,,
218,09/20/23 12:58:33 PM,6.064,,,,,,
219,09/20/23 02:58:33 PM,7.582,,,,,,
220,09/20/23 04:58:33 PM,7.983,,,,,,
221,09/20/23 06:58:33 PM,6.674,,,,,,
222,09/20/23 08:58:33 PM,5.450,,,,,,
223,09/20/23 10:58:33 PM,4.415,,,,,,
224,09/21/23 12:58:33 AM,3.578,,,,,,
225,09/21/23 02:58:33 AM,2.943,,,,,,
226,09/21/23 04:58:33 AM,2.517,,,,,,
227,09/21/23 06:58:33 AM,2.088,,,,,,
228,09/21/23 08:58:33 AM,1.980,,,,,,
229,09/21/23 10:58:33 AM,4.311,,,,,,
230,09/21/23 12:58:33 PM,6.674,,,,,,
231,09/21/23 02:58:33 PM,8.082,,,,,,
232,09/21/23 04:58:33 PM,8.581,,,,,,
233,09/21/23 06:58:33 PM,7.280,,,,,,
234,09/21/23 08:58:33 PM,5.347,,,,,,
235,09/21/23 10:58:33 PM,4.102,,,,,,
236,09/22/23 12:58:33 AM,3.261,,,,,,
237,09/22/23 02:58:33 AM,2.624,,,,,,
238,09/22/23 04:58:33 AM,2.195,,,,,,
239,09/22/23 06:58:33 AM,1.764,,,,,,
240,09/22/23 08:58:33 AM,1.548,,,,,,
241,09/22/23 10:58:33 AM,2.943,,,,,,
242,09/22/23 12:58:33 PM,5.655,,,,,,
243,09/22/23 02:58:33 PM,6.775,,,,,,
244,09/22/23 04:58:33 PM,6.166,,,,,,
245,09/22/23 06:58:33 PM,5.037,,,,,,
246,09/22/23 08:58:33 PM,3.893,,,,,,
247,09/22/23 10:58:33 PM,3.155,,,,,,
248,09/23/23 12:58:33 AM,2.517,,,,,,
249,09/23/23 02:58:33 AM,2.195,,,,,,
250,09/23/23 04:58:33 AM,1.872,,,,,,
251,09/23/23 06:58:33 AM,1.439,,,,,,
252,09/23/23 08:58:33 AM,1.221,,,,,,
253,09/23/23 10:58:33 AM,1.872,,,,,,
254,09/23/23 12:58:33 PM,4.311,,,,,,
255,09/23/23 02:58:33 PM,5.655,,,,,,
256,09/23/23 04:58:33 PM,5.347,,,,,,
257,09/23/23 06:58:33 PM,4.207,,,,,,
258,09/23/23 08:58:33 PM,2.943,,,,,,
259,09/23/23 10:58:33 PM,2.088,,,,,,
260,09/24/23 12:58:33 AM,1.656,,,,,,
261,09/24/23 02:58:33 AM,1.221,,,,,,
262,09/24/23 04:58:33 AM,1.003,,,,,,
263,09/24/23 06:58:33 AM,0.784,,,,,,
264,09/24/23 08:58:33 AM,0.674,,,,,,
265,09/24/23 10:58:33 AM,1.003,,,,,,
266,09/24/23 12:58:33 PM,4.623,,,,,,
267,09/24/23 02:58:33 PM,6.471,,,,,,
268,09/24/23 04:58:33 PM,6.166,,,,,,
269,09/24/23 06:58:33 PM,4.727,,,,,,
270,09/24/23 08:58:33 PM,3.155,,,,,,
271,09/24/23 10:58:33 PM,2.195,,,,,,
272,09/25/23 12:58:33 AM,1.656,,,,,,
273,09/25/23 02:58:33 AM,1.330,,,,,,
274,09/25/23 04:58:33 AM,1.112,,,,,,
275,09/25/23 06:58:33 AM,0.893,,,,,,
276,09/25/23 08:58:33 AM,0.784,,,,,,
277,09/25/23 10:58:33 AM,1.330,,,,,,
278,09/25/23 12:58:33 PM,5.757,,,,,,
279,09/25/23 02:58:33 PM,7.782,,,,,,
280,09/25/23 04:58:33 PM,7.079,,,,,,
281,09/25/23 06:58:33 PM,5.552,,,,,,
282,09/25/23 08:58:33 PM,4.102,,,,,,
283,09/25/23 10:58:33 PM,3.155,,,,,,
284,09/26/23 12:58:33 AM,2.303,,,,,,
285,09/26/23 02:58:33 AM,1.764,,,,,,
286,09/26/23 04:58:33 AM,1.330,,,,,,
287,09/26/23 06:58:33 AM,1.330,,,,,,
288,09/26/23 08:58:33 AM,1.980,,,,,,
289,09/26/23 10:58:33 AM,4.727,,,,,,
290,09/26/23 12:58:33 PM,7.481,,,,,,
291,09/26/23 02:58:33 PM,8.581,,,,,,
292,09/26/23 04:58:33 PM,8.082,,,,,,
293,09/26/23 06:58:33 PM,7.179,,,,,,
294,09/26/23 08:58:33 PM,5.655,,,,,,
295,09/26/23 10:58:33 PM,4.311,,,,,,
296,09/27/23 12:58:33 AM,3.472,,,,,,
297,09/27/23 02:58:33 AM,2.943,,,,,,
298,09/27/23 04:58:33 AM,2.195,,,,,,
299,09/27/23 06:58:33 AM,1.872,,,,,,
300,09/27/23 08:58:33 AM,2.303,,,,,,
301,09/27/23 10:58:33 AM,4.727,,,,,,
302,09/27/23 12:58:33 PM,7.782,,,,,,
303,09/27/23 02:58:33 PM,9.373,,,,,,
304,09/27/23 04:58:33 PM,8.779,,,,,,
305,09/27/23 06:58:33 PM,7.179,,,,,,
306,09/27/23 08:58:33 PM,5.757,,,,,,
307,09/27/23 10:58:33 PM,4.727,,,,,,
308,09/28/23 12:58:33 AM,3.998,,,,,,
309,09/28/23 02:58:33 AM,3.472,,,,,,
310,09/28/23 04:58:33 AM,2.943,,,,,,
311,09/28/23 06:58:33 AM,2.303,,,,,,
312,09/28/23 08:58:33 AM,2.837,,,,,,
313,09/28/23 10:58:33 AM,5.552,,,,,,
314,09/28/23 12:58:33 PM,8.382,,,,,,
315,09/28/23 02:58:33 PM,9.768,,,,,,
316,09/28/23 04:58:33 PM,9.472,,,,,,
317,09/28/23 06:58:33 PM,8.282,,,,,,
318,09/28/23 08:58:33 PM,6.775,,,,,,
319,09/28/23 10:58:33 PM,5.450,,,,,,
320,09/29/23 12:58:33 AM,4.623,,,,,,
321,09/29/23 02:58:33 AM,3.788,,,,,,
322,09/29/23 04:58:33 AM,3.155,,,,,,
323,09/29/23 06:58:33 AM,2.624,,,,,,
324,09/29/23 08:58:33 AM,2.837,,,,,,
325,09/29/23 10:58:33 AM,4.623,,,,,,
326,09/29/23 12:58:33 PM,6.978,,,,,,
327,09/29/23 02:58:33 PM,8.680,,,,,,
328,09/29/23 04:58:33 PM,8.978,,,,,,
329,09/29/23 06:58:33 PM,7.983,,,,,,
330,09/29/23 08:58:33 PM,6.471,,,,,,
331,09/29/23 10:58:33 PM,5.037,,,,,,
332,09/30/23 12:58:33 AM,3.998,,,,,,
333,09/30/23 02:58:33 AM,3.367,,,,,,
334,09/30/23 04:58:33 AM,2.837,,,,,,
335,09/30/23 06:58:33 AM,2.088,,,,,,
336,09/30/23 08:58:33 AM,2.088,,,,,,
337,09/30/23 10:58:33 AM,4.727,,,,,,
338,09/30/23 12:58:33 PM,7.280,,,,,,
339,09/30/23 02:58:33 PM,8.481,,,,,,
340,09/30/23 04:58:33 PM,7.983,,,,,,
341,09/30/23 06:58:33 PM,6.573,,,,,,
342,09/30/23 08:58:33 PM,5.141,,,,,,
343,09/30/23 10:58:33 PM,4.415,,,,,,
344,10/01/23 12:58:33 AM,3.683,,,,,,
345,10/01/23 02:58:33 AM,2.943,,,,,,
346,10/01/23 04:58:33 AM,2.624,,,,,,
347,10/01/23 06:58:33 AM,2.303,,,,,,
348,10/01/23 08:58:33 AM,2.730,,,,,,
349,10/01/23 10:58:33 AM,4.831,,,,,,
350,10/01/23 12:58:33 PM,7.280,,,,,,
351,10/01/23 02:58:33 PM,9.176,,,,,,
352,10/01/23 04:58:33 PM,8.581,,,,,,
353,10/01/23 06:58:33 PM,7.280,,,,,,
354,10/01/23 08:58:33 PM,5.757,,,,,,
355,10/01/23 10:58:33 PM,4.831,,,,,,
356,10/02/23 12:58:33 AM,3.998,,,,,,
357,10/02/23 02:58:33 AM,3.367,,,,,,
358,10/02/23 04:58:33 AM,2.837,,,,,,
359,10/02/23 06:58:33 AM,2.943,,,,,,
360,10/02/23 08:58:33 AM,2.943,,,,,,
361,10/02/23 10:58:33 AM,5.141,,,,,,
362,10/02/23 12:58:33 PM,7.481,,,,,,
363,10/02/23 02:58:33 PM,8.282,,,,,,
364,10/02/23 04:58:33 PM,6.775,,,,,,
365,10/02/23 06:58:33 PM,5.244,,,,,,
366,10/02/23 08:58:33 PM,4.415,,,,,,
367,10/02/23 10:58:33 PM,3.893,,,,,,
368,10/03/23 12:58:33 AM,3.367,,,,,,
369,10/03/23 02:58:33 AM,2.943,,,,,,
370,10/03/23 04:58:33 AM,2.517,,,,,,
371,10/03/23 06:58:33 AM,2.303,,,,,,
372,10/03/23 08:58:33 AM,2.088,,,,,,
373,10/03/23 10:58:33 AM,2.195,,,,,,
374,10/03/23 12:58:33 PM,2.303,,,,,,
375,10/03/23 02:58:33 PM,2.837,,,,,,
376,10/03/23 04:58:33 PM,3.049,,,,,,
377,10/03/23 06:58:33 PM,2.517,,,,,,
378,10/03/23 08:58:33 PM,2.088,,,,,,
379,10/03/23 10:58:33 PM,1.656,,,,,,
380,10/04/23 12:58:33 AM,1.330,,,,,,
381,10/04/23 02:58:33 AM,1.112,,,,,,
382,10/04/23 04:58:33 AM,0.893,,,,,,
383,10/04/23 06:58:33 AM,0.784,,,,,,
384,10/04/23 08:58:33 AM,0.674,,,,,,
385,10/04/23 10:58:33 AM,0.674,,,,,,
386,10/04/23 12:58:33 PM,1.548,,,,,,
387,10/04/23 02:58:33 PM,2.943,,,,,,
388,10/04/23 04:58:33 PM,2.943,,,,,,
389,10/04/23 06:58:33 PM,2.303,,,,,,
390,10/04/23 08:58:33 PM,1.656,,,,,,
391,10/04/23 10:58:33 PM,1.112,,,,,,
392,10/05/23 12:58:33 AM,0.893,,,,,,
393,10/05/23 02:58:33 AM,0.784,,,,,,
394,10/05/23 04:58:33 AM,0.674,,,,,,
395,10/05/23 06:58:33 AM,0.563,,,,,,
396,10/05/23 08:58:33 AM,0.563,,,,,,
397,10/05/23 10:58:33 AM,0.563,,,,,,
398,10/05/23 12:58:33 PM,1.872,,,,,,
399,10/05/23 02:58:33 PM,3.998,,,,,,
400,10/05/23 04:58:33 PM,3.578,,,,,,
401,10/05/23 06:58:33 PM,2.410,,,,,,
402,10/05/23 08:58:33 PM,1.764,,,,,,
403,10/05/23 10:58:33 PM,1.330,,,,,,
404,10/06/23 12:58:33 AM,1.003,,,,,,
405,10/06/23 02:58:33 AM,0.784,,,,,,
406,10/06/23 04:58:33 AM,0.563,,,,,,
407,10/06/23 06:58:33 AM,0.453,,,,,,
408,10/06/23 08:58:33 AM,0.453,,,,,,
409,10/06/23 10:58:33 AM,0.563,,,,,,
410,10/06/23 12:58:33 PM,2.517,,,,,,
411,10/06/23 02:58:33 PM,4.519,,,,,,
412,10/06/23 04:58:33 PM,3.998,,,,,,
413,10/06/23 06:58:33 PM,2.837,,,,,,
414,10/06/23 08:58:33 PM,1.872,,,,,,
415,10/06/23 10:58:33 PM,1.330,,,,,,
416,10/07/23 12:58:33 AM,1.003,,,,,,
417,10/07/23 02:58:33 AM,0.784,,,,,,
418,10/07/23 04:58:33 AM,0.563,,,,,,
419,10/07/23 06:58:33 AM,0.453,,,,,,
420,10/07/23 08:58:33 AM,0.343,,,,,,
421,10/07/23 10:58:33 AM,0.453,,,,,,
422,10/07/23 12:58:33 PM,2.088,,,,,,
423,10/07/23 02:58:33 PM,4.623,,,,,,
424,10/07/23 04:58:33 PM,3.998,,,,,,
425,10/07/23 06:58:33 PM,2.730,,,,,,
426,10/07/23 08:58:33 PM,1.872,,,,,,
427,10/07/23 10:58:33 PM,1.221,,,,,,
428,10/08/23 12:58:33 AM,0.893,,,,,,
429,10/08/23 02:58:33 AM,0.674,,,,,,
430,10/08/23 04:58:33 AM,0.563,,,,,,
431,10/08/23 06:58:33 AM,0.343,,,,,,
432,10/08/23 08:58:33 AM,0.343,,,,,,
433,10/08/23 10:58:33 AM,0.453,,,,,,
434,10/08/23 12:58:33 PM,2.410,,,,,,
435,10/08/23 02:58:33 PM,4.623,,,,,,
436,10/08/23 04:58:33 PM,3.998,,,,,,
437,10/08/23 06:58:33 PM,2.624,,,,,,
438,10/08/23 08:58:33 PM,1.656,,,,,,
439,10/08/23 10:58:33 PM,1.112,,,,,,
440,10/09/23 12:58:33 AM,0.893,,,,,,
441,10/09/23 02:58:33 AM,0.674,,,,,,
442,10/09/23 04:58:33 AM,0.563,,,,,,
443,10/09/23 06:58:33 AM,0.453,,,,,,
444,10/09/23 08:58:33 AM,0.343,,,,,,
445,10/09/23 10:58:33 AM,0.453,,,,,,
446,10/09/23 12:58:33 PM,2.517,,,,,,
447,10/09/23 02:58:33 PM,4.519,,,,,,
448,10/09/23 04:58:33 PM,4.102,,,,,,
449,10/09/23 06:58:33 PM,2.837,,,,,,
450,10/09/23 08:58:33 PM,1.548,,,,,,
451,10/09/23 10:58:33 PM,1.112,,,,,,
452,10/10/23 12:58:33 AM,0.784,,,,,,
453,10/10/23 02:58:33 AM,0.563,,,,,,
454,10/10/23 04:58:33 AM,0.453,,,,,,
455,10/10/23 06:58:33 AM,0.343,,,,,,
456,10/10/23 08:58:33 AM,0.232,,,,,,
457,10/10/23 10:58:33 AM,0.343,,,,,,
458,10/10/23 12:58:33 PM,0.784,,,,,,
459,10/10/23 02:58:33 PM,3.788,,,,,,
460,10/10/23 04:58:33 PM,4.311,,,,,,
461,10/10/23 06:58:33 PM,3.261,,,,,,
462,10/10/23 08:58:33 PM,2.195,,,,,,
463,10/10/23 10:58:33 PM,1.221,,,,,,
464,10/11/23 12:58:33 AM,1.003,,,,,,
465,10/11/23 02:58:33 AM,0.784,,,,,,
466,10/11/23 04:58:33 AM,0.563,,,,,,
467,10/11/23 06:58:33 AM,0.453,,,,,,
468,10/11/23 08:58:33 AM,0.453,,,,,,
469,10/11/23 10:58:33 AM,1.003,,,,,,
470,10/11/23 12:58:33 PM,2.943,,,,,,
471,10/11/23 02:58:33 PM,3.683,,,,,,
472,10/11/23 04:58:33 PM,2.517,,,,,,
473,10/11/23 06:58:33 PM,2.088,,,,,,
474,10/11/23 08:58:33 PM,1.764,,,,,,
475,10/11/23 10:58:33 PM,1.548,,,,,,
476,10/12/23 12:58:33 AM,1.330,,,,,,
477,10/12/23 02:58:33 AM,1.112,,,,,,
478,10/12/23 04:58:33 AM,1.003,,,,,,
479,10/12/23 06:58:33 AM,0.784,,,,,,
480,10/12/23 08:58:33 AM,0.674,,,,,,
481,10/12/23 10:58:33 AM,0.674,,,,,,
482,10/12/23 12:58:33 PM,0.674,,,,,,
483,10/12/23 02:58:33 PM,0.674,,,,,,
484,10/12/23 04:58:33 PM,0.674,,,,,,
485,10/12/23 06:58:33 PM,0.674,,,,,,
486,10/12/23 08:58:33 PM,0.563,,,,,,
487,10/12/23 10:58:33 PM,0.563,,,,,,
488,10/13/23 12:58:33 AM,0.453,,,,,,
489,10/13/23 02:58:33 AM,0.453,,,,,,
490,10/13/23 04:58:33 AM,0.453,,,,,,
491,10/13/23 06:58:33 AM,0.453,,,,,,
492,10/13/23 08:58:33 AM,0.343,,,,,,
493,10/13/23 10:58:33 AM,0.343,,,,,,
494,10/13/23 12:58:33 PM,0.343,,,,,,
495,10/13/23 02:58:33 PM,0.343,,,,,,
496,10/13/23 04:58:33 PM,0.343,,,,,,
497,10/13/23 06:58:33 PM,0.343,,,,,,
498,10/13/23 08:58:33 PM,0.343,,,,,,
499,10/13/23 10:58:33 PM,0.343,,,,,,
500,10/14/23 12:58:33 AM,0.232,,,,,,
501,10/14/23 02:58:33 AM,0.232,,,,,,
502,10/14/23 04:58:33 AM,0.232,,,,,,
503,10/14/23 06:58:33 AM,0.121,,,,,,
504,10/14/23 08:58:33 AM,0.121,,,,,,
