"Plot Title: 21474965"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21474965, SEN S/N: 21474965)","Coupler Detached (LGR S/N: 21474965)","End Of File (LGR S/N: 21474965)"
150,09/12/23 10:54:29 PM,8.082,,
151,09/13/23 12:54:29 AM,7.179,,
152,09/13/23 02:54:29 AM,6.268,,
153,09/13/23 04:54:29 AM,5.037,,
154,09/13/23 06:54:29 AM,4.207,,
155,09/13/23 08:54:29 AM,4.311,,
156,09/13/23 10:54:29 AM,9.275,,
157,09/13/23 12:54:29 PM,12.594,,
158,09/13/23 02:54:29 PM,12.401,,
159,09/13/23 04:54:29 PM,10.553,,
160,09/13/23 06:54:29 PM,9.571,,
161,09/13/23 08:54:29 PM,7.782,,
162,09/13/23 10:54:29 PM,6.268,,
163,09/14/23 12:54:29 AM,5.141,,
164,09/14/23 02:54:29 AM,4.311,,
165,09/14/23 04:54:29 AM,3.683,,
166,09/14/23 06:54:29 AM,3.472,,
167,09/14/23 08:54:29 AM,4.311,,
168,09/14/23 10:54:29 AM,6.471,,
169,09/14/23 12:54:29 PM,9.077,,
170,09/14/23 02:54:29 PM,11.041,,
171,09/14/23 04:54:29 PM,11.236,,
172,09/14/23 06:54:29 PM,8.082,,
173,09/14/23 08:54:29 PM,6.166,,
174,09/14/23 10:54:29 PM,5.347,,
175,09/15/23 12:54:29 AM,4.934,,
176,09/15/23 02:54:29 AM,4.623,,
177,09/15/23 04:54:29 AM,4.415,,
178,09/15/23 06:54:29 AM,4.311,,
179,09/15/23 08:54:29 AM,4.102,,
180,09/15/23 10:54:29 AM,4.102,,
181,09/15/23 12:54:29 PM,3.893,,
182,09/15/23 02:54:29 PM,3.788,,
183,09/15/23 04:54:29 PM,3.788,,
184,09/15/23 06:54:29 PM,3.683,,
185,09/15/23 08:54:29 PM,3.578,,
186,09/15/23 10:54:29 PM,3.472,,
187,09/16/23 12:54:29 AM,3.367,,
188,09/16/23 02:54:29 AM,3.049,,
189,09/16/23 04:54:29 AM,2.837,,
190,09/16/23 06:54:29 AM,2.517,,
191,09/16/23 08:54:29 AM,2.303,,
192,09/16/23 10:54:29 AM,2.303,,
193,09/16/23 12:54:29 PM,2.730,,
194,09/16/23 02:54:29 PM,5.552,,
195,09/16/23 04:54:29 PM,9.077,,
196,09/16/23 06:54:29 PM,7.682,,
197,09/16/23 08:54:29 PM,5.244,,
198,09/16/23 10:54:29 PM,3.893,,
199,09/17/23 12:54:29 AM,3.155,,
200,09/17/23 02:54:29 AM,2.624,,
201,09/17/23 04:54:29 AM,2.195,,
202,09/17/23 06:54:29 AM,1.980,,
203,09/17/23 08:54:29 AM,1.764,,
204,09/17/23 10:54:29 AM,3.788,,
205,09/17/23 12:54:29 PM,9.965,,
206,09/17/23 02:54:29 PM,13.269,,
207,09/17/23 04:54:29 PM,13.461,,
208,09/17/23 06:54:29 PM,10.553,,
209,09/17/23 08:54:29 PM,7.782,,
210,09/17/23 10:54:29 PM,6.268,,
211,09/18/23 12:54:29 AM,5.244,,
212,09/18/23 02:54:29 AM,4.415,,
213,09/18/23 04:54:29 AM,3.683,,
214,09/18/23 06:54:29 AM,3.155,,
215,09/18/23 08:54:29 AM,3.472,,
216,09/18/23 10:54:29 AM,6.877,,
217,09/18/23 12:54:29 PM,8.481,,
218,09/18/23 02:54:29 PM,11.625,,
219,09/18/23 04:54:29 PM,11.236,,
220,09/18/23 06:54:29 PM,8.382,,
221,09/18/23 08:54:29 PM,6.573,,
222,09/18/23 10:54:29 PM,5.450,,
223,09/19/23 12:54:29 AM,4.727,,
224,09/19/23 02:54:29 AM,4.207,,
225,09/19/23 04:54:29 AM,3.683,,
226,09/19/23 06:54:29 AM,3.261,,
227,09/19/23 08:54:29 AM,3.367,,
228,09/19/23 10:54:29 AM,6.978,,
229,09/19/23 12:54:29 PM,9.669,,
230,09/19/23 02:54:29 PM,10.944,,
231,09/19/23 04:54:29 PM,9.866,,
232,09/19/23 06:54:29 PM,7.682,,
233,09/19/23 08:54:29 PM,6.064,,
234,09/19/23 10:54:29 PM,4.934,,
235,09/20/23 12:54:29 AM,3.998,,
236,09/20/23 02:54:29 AM,3.367,,
237,09/20/23 04:54:29 AM,2.943,,
238,09/20/23 06:54:29 AM,2.730,,
239,09/20/23 08:54:29 AM,2.943,,
240,09/20/23 10:54:29 AM,7.179,,
241,09/20/23 12:54:29 PM,11.722,,
242,09/20/23 02:54:29 PM,12.594,,
243,09/20/23 04:54:29 PM,11.334,,
244,09/20/23 06:54:29 PM,8.978,,
245,09/20/23 08:54:29 PM,7.280,,
246,09/20/23 10:54:29 PM,5.450,,
247,09/21/23 12:54:29 AM,4.415,,
248,09/21/23 02:54:29 AM,3.683,,
249,09/21/23 04:54:29 AM,3.049,,
250,09/21/23 06:54:29 AM,2.624,,
251,09/21/23 08:54:29 AM,2.303,,
252,09/21/23 10:54:29 AM,5.450,,
253,09/21/23 12:54:29 PM,6.775,,
254,09/21/23 02:54:29 PM,10.357,,
255,09/21/23 04:54:29 PM,9.669,,
256,09/21/23 06:54:29 PM,7.983,,
257,09/21/23 08:54:29 PM,5.757,,
258,09/21/23 10:54:29 PM,4.415,,
259,09/22/23 12:54:29 AM,3.472,,
260,09/22/23 02:54:29 AM,2.837,,
261,09/22/23 04:54:29 AM,2.410,,
262,09/22/23 06:54:29 AM,1.980,,
263,09/22/23 08:54:29 AM,1.872,,
264,09/22/23 10:54:29 AM,4.207,,
265,09/22/23 12:54:29 PM,9.275,,
266,09/22/23 02:54:29 PM,11.431,,
267,09/22/23 04:54:29 PM,11.236,,
268,09/22/23 06:54:29 PM,8.282,,
269,09/22/23 08:54:29 PM,5.655,,
270,09/22/23 10:54:29 PM,4.415,,
271,09/23/23 12:54:29 AM,3.472,,
272,09/23/23 02:54:29 AM,2.837,,
273,09/23/23 04:54:29 AM,2.410,,
274,09/23/23 06:54:29 AM,2.088,,
275,09/23/23 08:54:29 AM,1.872,,
276,09/23/23 10:54:29 AM,4.311,,
277,09/23/23 12:54:29 PM,8.879,,
278,09/23/23 02:54:29 PM,10.553,,
279,09/23/23 04:54:29 PM,10.455,,
280,09/23/23 06:54:29 PM,7.882,,
281,09/23/23 08:54:29 PM,5.450,,
282,09/23/23 10:54:29 PM,3.788,,
283,09/24/23 12:54:29 AM,2.730,,
284,09/24/23 02:54:29 AM,2.195,,
285,09/24/23 04:54:29 AM,1.764,,
286,09/24/23 06:54:29 AM,1.439,,
287,09/24/23 08:54:29 AM,1.330,,
288,09/24/23 10:54:29 AM,3.683,,
289,09/24/23 12:54:29 PM,9.866,,
290,09/24/23 02:54:29 PM,13.076,,
291,09/24/23 04:54:29 PM,12.690,,
292,09/24/23 06:54:29 PM,9.275,,
293,09/24/23 08:54:29 PM,6.166,,
294,09/24/23 10:54:29 PM,4.207,,
295,09/25/23 12:54:29 AM,3.261,,
296,09/25/23 02:54:29 AM,2.624,,
297,09/25/23 04:54:29 AM,2.195,,
298,09/25/23 06:54:29 AM,1.764,,
299,09/25/23 08:54:29 AM,1.548,,
300,09/25/23 10:54:29 AM,4.727,,
301,09/25/23 12:54:29 PM,10.748,,
302,09/25/23 02:54:29 PM,13.750,,
303,09/25/23 04:54:29 PM,13.654,,
304,09/25/23 06:54:29 PM,10.553,,
305,09/25/23 08:54:29 PM,7.381,,
306,09/25/23 10:54:29 PM,5.450,,
307,09/26/23 12:54:29 AM,4.415,,
308,09/26/23 02:54:29 AM,3.683,,
309,09/26/23 04:54:29 AM,2.943,,
310,09/26/23 06:54:29 AM,2.517,,
311,09/26/23 08:54:29 AM,2.837,,
312,09/26/23 10:54:29 AM,6.775,,
313,09/26/23 12:54:29 PM,11.916,,
314,09/26/23 02:54:29 PM,14.517,,
315,09/26/23 04:54:29 PM,14.038,,
316,09/26/23 06:54:29 PM,10.748,,
317,09/26/23 08:54:29 PM,8.481,,
318,09/26/23 10:54:29 PM,7.179,,
319,09/27/23 12:54:29 AM,5.860,,
320,09/27/23 02:54:29 AM,4.831,,
321,09/27/23 04:54:29 AM,3.998,,
322,09/27/23 06:54:29 AM,3.261,,
323,09/27/23 08:54:29 AM,3.472,,
324,09/27/23 10:54:29 AM,7.280,,
325,09/27/23 12:54:29 PM,12.207,,
326,09/27/23 02:54:29 PM,14.804,,
327,09/27/23 04:54:29 PM,14.325,,
328,09/27/23 06:54:29 PM,11.236,,
329,09/27/23 08:54:29 PM,8.382,,
330,09/27/23 10:54:29 PM,6.573,,
331,09/28/23 12:54:29 AM,5.347,,
332,09/28/23 02:54:29 AM,4.727,,
333,09/28/23 04:54:29 AM,4.623,,
334,09/28/23 06:54:29 AM,4.207,,
335,09/28/23 08:54:29 AM,4.415,,
336,09/28/23 10:54:29 AM,8.182,,
337,09/28/23 12:54:29 PM,12.690,,
338,09/28/23 02:54:29 PM,14.996,,
339,09/28/23 04:54:29 PM,14.134,,
340,09/28/23 06:54:29 PM,10.944,,
341,09/28/23 08:54:29 PM,8.779,,
342,09/28/23 10:54:29 PM,7.079,,
343,09/29/23 12:54:29 AM,6.268,,
344,09/29/23 02:54:29 AM,5.450,,
345,09/29/23 04:54:29 AM,4.831,,
346,09/29/23 06:54:29 AM,4.102,,
347,09/29/23 08:54:29 AM,4.207,,
348,09/29/23 10:54:29 AM,7.682,,
349,09/29/23 12:54:29 PM,12.207,,
350,09/29/23 02:54:29 PM,14.421,,Logged
