"Plot Title: 21474964"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21474964, SEN S/N: 21474964)","Coupler Detached (LGR S/N: 21474964)","End Of File (LGR S/N: 21474964)"
118,09/10/23 05:37:19 AM,6.166,,
119,09/10/23 07:37:19 AM,5.450,,
120,09/10/23 09:37:19 AM,7.280,,
121,09/10/23 11:37:19 AM,8.680,,
122,09/10/23 01:37:19 PM,10.553,,
123,09/10/23 03:37:19 PM,12.304,,
124,09/10/23 05:37:19 PM,11.916,,
125,09/10/23 07:37:19 PM,8.879,,
126,09/10/23 09:37:19 PM,8.282,,
127,09/10/23 11:37:19 PM,6.877,,
128,09/11/23 01:37:19 AM,5.552,,
129,09/11/23 03:37:19 AM,5.655,,
130,09/11/23 05:37:19 AM,5.757,,
131,09/11/23 07:37:19 AM,5.655,,
132,09/11/23 09:37:19 AM,7.381,,
133,09/11/23 11:37:19 AM,8.779,,
134,09/11/23 01:37:19 PM,10.944,,
135,09/11/23 03:37:19 PM,7.280,,
136,09/11/23 05:37:19 PM,5.141,,
137,09/11/23 07:37:19 PM,4.727,,
138,09/11/23 09:37:19 PM,4.519,,
139,09/11/23 11:37:19 PM,4.311,,
140,09/12/23 01:37:19 AM,3.998,,
141,09/12/23 03:37:19 AM,3.893,,
142,09/12/23 05:37:19 AM,3.683,,
143,09/12/23 07:37:19 AM,3.049,,
144,09/12/23 09:37:19 AM,5.347,,
145,09/12/23 11:37:19 AM,9.373,,
146,09/12/23 01:37:19 PM,13.558,,
147,09/12/23 03:37:19 PM,12.013,,
148,09/12/23 05:37:19 PM,10.651,,
149,09/12/23 07:37:19 PM,8.082,,
150,09/12/23 09:37:19 PM,7.381,,
151,09/12/23 11:37:19 PM,6.775,,
152,09/13/23 01:37:19 AM,6.268,,
153,09/13/23 03:37:19 AM,4.519,,
154,09/13/23 05:37:19 AM,3.683,,
155,09/13/23 07:37:19 AM,3.049,,
156,09/13/23 09:37:19 AM,6.775,,
157,09/13/23 11:37:19 AM,10.846,,
158,09/13/23 01:37:19 PM,10.846,,
159,09/13/23 03:37:19 PM,9.669,,
160,09/13/23 05:37:19 PM,9.077,,
161,09/13/23 07:37:19 PM,7.682,,
162,09/13/23 09:37:19 PM,5.962,,
163,09/13/23 11:37:19 PM,4.519,,
164,09/14/23 01:37:19 AM,3.788,,
165,09/14/23 03:37:19 AM,3.155,,
166,09/14/23 05:37:19 AM,2.730,,
167,09/14/23 07:37:19 AM,3.367,,
168,09/14/23 09:37:19 AM,5.244,,
169,09/14/23 11:37:19 AM,8.382,,
170,09/14/23 01:37:19 PM,11.625,,
171,09/14/23 03:37:19 PM,11.334,,
172,09/14/23 05:37:19 PM,7.882,,
173,09/14/23 07:37:19 PM,5.962,,
174,09/14/23 09:37:19 PM,4.727,,
175,09/14/23 11:37:19 PM,4.519,,
176,09/15/23 01:37:19 AM,4.207,,
177,09/15/23 03:37:19 AM,3.893,,
178,09/15/23 05:37:19 AM,3.788,,
179,09/15/23 07:37:19 AM,3.683,,
180,09/15/23 09:37:19 AM,3.578,,
181,09/15/23 11:37:19 AM,3.472,,
182,09/15/23 01:37:19 PM,3.367,,
183,09/15/23 03:37:19 PM,3.261,,
184,09/15/23 05:37:19 PM,3.155,,
185,09/15/23 07:37:19 PM,3.049,,
186,09/15/23 09:37:19 PM,2.943,,
187,09/15/23 11:37:19 PM,2.943,,
188,09/16/23 01:37:19 AM,2.730,,
189,09/16/23 03:37:19 AM,2.517,,
190,09/16/23 05:37:19 AM,2.088,,
191,09/16/23 07:37:19 AM,1.980,,
192,09/16/23 09:37:19 AM,1.872,,
193,09/16/23 11:37:19 AM,2.303,,
194,09/16/23 01:37:19 PM,2.517,,
195,09/16/23 03:37:19 PM,4.415,,
196,09/16/23 05:37:19 PM,7.079,,
197,09/16/23 07:37:19 PM,4.102,,
198,09/16/23 09:37:19 PM,2.837,,
199,09/16/23 11:37:19 PM,2.195,,
200,09/17/23 01:37:19 AM,1.656,,
201,09/17/23 03:37:19 AM,1.221,,
202,09/17/23 05:37:19 AM,0.893,,
203,09/17/23 07:37:19 AM,0.674,,
204,09/17/23 09:37:19 AM,0.784,,
205,09/17/23 11:37:19 AM,4.415,,
206,09/17/23 01:37:19 PM,9.571,,
207,09/17/23 03:37:19 PM,11.139,,
208,09/17/23 05:37:19 PM,9.866,,
209,09/17/23 07:37:19 PM,6.370,,
210,09/17/23 09:37:19 PM,4.727,,
211,09/17/23 11:37:19 PM,3.998,,
212,09/18/23 01:37:19 AM,3.367,,
213,09/18/23 03:37:19 AM,2.730,,
214,09/18/23 05:37:19 AM,2.195,,
215,09/18/23 07:37:19 AM,1.872,,
216,09/18/23 09:37:19 AM,4.415,,
217,09/18/23 11:37:19 AM,6.573,,
218,09/18/23 01:37:19 PM,9.077,,
219,09/18/23 03:37:19 PM,10.651,,
220,09/18/23 05:37:19 PM,7.582,,
221,09/18/23 07:37:19 PM,5.552,,
222,09/18/23 09:37:19 PM,4.207,,
223,09/18/23 11:37:19 PM,3.788,,
224,09/19/23 01:37:19 AM,3.261,,
225,09/19/23 03:37:19 AM,2.943,,
226,09/19/23 05:37:19 AM,2.410,,
227,09/19/23 07:37:19 AM,2.088,,
228,09/19/23 09:37:19 AM,4.519,,
229,09/19/23 11:37:19 AM,7.481,,
230,09/19/23 01:37:19 PM,8.382,,
231,09/19/23 03:37:19 PM,9.965,,
232,09/19/23 05:37:19 PM,6.471,,
233,09/19/23 07:37:19 PM,5.347,,
234,09/19/23 09:37:19 PM,3.788,,
235,09/19/23 11:37:19 PM,3.049,,
236,09/20/23 01:37:19 AM,2.410,,
237,09/20/23 03:37:19 AM,2.088,,
238,09/20/23 05:37:19 AM,1.872,,
239,09/20/23 07:37:19 AM,1.764,,
240,09/20/23 09:37:19 AM,4.207,,
241,09/20/23 11:37:19 AM,7.280,,
242,09/20/23 01:37:19 PM,10.651,,
243,09/20/23 03:37:19 PM,9.669,,
244,09/20/23 05:37:19 PM,8.680,,
245,09/20/23 07:37:19 PM,6.268,,
246,09/20/23 09:37:19 PM,4.623,,
247,09/20/23 11:37:19 PM,3.367,,
248,09/21/23 01:37:19 AM,2.624,,
249,09/21/23 03:37:19 AM,2.195,,
250,09/21/23 05:37:19 AM,1.656,,
251,09/21/23 07:37:19 AM,1.330,,
252,09/21/23 09:37:19 AM,1.872,,
253,09/21/23 11:37:19 AM,4.934,,
254,09/21/23 01:37:19 PM,7.582,,
255,09/21/23 03:37:19 PM,9.571,,
256,09/21/23 05:37:19 PM,8.382,,
257,09/21/23 07:37:19 PM,5.141,,
258,09/21/23 09:37:19 PM,3.578,,
259,09/21/23 11:37:19 PM,2.517,,
260,09/22/23 01:37:19 AM,1.980,,
261,09/22/23 03:37:19 AM,1.439,,
262,09/22/23 05:37:19 AM,1.112,,
263,09/22/23 07:37:19 AM,0.784,,
264,09/22/23 09:37:19 AM,0.893,,
265,09/22/23 11:37:19 AM,5.141,,Logged
