"Plot Title: 21474967"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21474967, SEN S/N: 21474967)","Coupler Detached (LGR S/N: 21474967)","End Of File (LGR S/N: 21474967)"
97,08/30/22 10:58:31 AM,15.187,,
98,08/30/22 12:58:31 PM,21.091,,
99,08/30/22 02:58:31 PM,24.158,,
100,08/30/22 04:58:31 PM,22.238,,
101,08/30/22 06:58:31 PM,19.187,,
102,08/30/22 08:58:31 PM,12.883,,
103,08/30/22 10:58:31 PM,10.357,,
104,08/31/22 12:58:31 AM,9.472,,
105,08/31/22 02:58:31 AM,8.581,,
106,08/31/22 04:58:31 AM,7.882,,
107,08/31/22 06:58:31 AM,7.179,,
108,08/31/22 08:58:31 AM,9.866,,
109,08/31/22 10:58:31 AM,15.569,,
110,08/31/22 12:58:31 PM,18.045,,
111,08/31/22 02:58:31 PM,19.282,,
112,08/31/22 04:58:31 PM,16.427,,
113,08/31/22 06:58:31 PM,16.046,,
114,08/31/22 08:58:31 PM,10.944,,
115,08/31/22 10:58:31 PM,8.779,,
116,09/01/22 12:58:31 AM,7.682,,
117,09/01/22 02:58:31 AM,6.674,,
118,09/01/22 04:58:31 AM,6.471,,
119,09/01/22 06:58:31 AM,5.962,,
120,09/01/22 08:58:31 AM,9.077,,
121,09/01/22 10:58:31 AM,14.804,,
122,09/01/22 12:58:31 PM,17.570,,
123,09/01/22 02:58:31 PM,18.521,,
124,09/01/22 04:58:31 PM,18.426,,
125,09/01/22 06:58:31 PM,15.282,,
126,09/01/22 08:58:31 PM,10.748,,
127,09/01/22 10:58:31 PM,9.472,,
128,09/02/22 12:58:31 AM,8.481,,
129,09/02/22 02:58:31 AM,8.182,,
130,09/02/22 04:58:31 AM,7.983,,
131,09/02/22 06:58:31 AM,7.179,,
132,09/02/22 08:58:31 AM,9.965,,
133,09/02/22 10:58:31 AM,15.951,,
134,09/02/22 12:58:31 PM,19.282,,
135,09/02/22 02:58:31 PM,22.621,,
136,09/02/22 04:58:31 PM,21.855,,
137,09/02/22 06:58:31 PM,17.379,,
138,09/02/22 08:58:31 PM,12.207,,
139,09/02/22 10:58:31 PM,10.259,,
140,09/03/22 12:58:31 AM,8.779,,
141,09/03/22 02:58:31 AM,7.682,,
142,09/03/22 04:58:31 AM,6.573,,
143,09/03/22 06:58:31 AM,5.450,,
144,09/03/22 08:58:31 AM,9.275,,
145,09/03/22 10:58:31 AM,14.804,,
146,09/03/22 12:58:31 PM,14.230,,
147,09/03/22 02:58:31 PM,19.187,,
148,09/03/22 04:58:31 PM,16.713,,
149,09/03/22 06:58:31 PM,15.282,,
150,09/03/22 08:58:31 PM,10.357,,
151,09/03/22 10:58:31 PM,8.481,,
152,09/04/22 12:58:31 AM,7.782,,
153,09/04/22 02:58:31 AM,7.481,,
154,09/04/22 04:58:31 AM,7.079,,
155,09/04/22 06:58:31 AM,6.674,,
156,09/04/22 08:58:31 AM,9.768,,
157,09/04/22 10:58:31 AM,14.996,,
158,09/04/22 12:58:31 PM,19.377,,
159,09/04/22 02:58:31 PM,22.812,,
160,09/04/22 04:58:31 PM,22.717,,
161,09/04/22 06:58:31 PM,18.331,,
162,09/04/22 08:58:31 PM,12.401,,
163,09/04/22 10:58:31 PM,10.748,,
164,09/05/22 12:58:31 AM,9.768,,
165,09/05/22 02:58:31 AM,8.978,,
166,09/05/22 04:58:31 AM,8.382,,
167,09/05/22 06:58:31 AM,7.983,,
168,09/05/22 08:58:31 AM,10.748,,
169,09/05/22 10:58:31 AM,16.141,,
170,09/05/22 12:58:31 PM,21.760,,
171,09/05/22 02:58:31 PM,25.708,,
172,09/05/22 04:58:31 PM,25.708,,
173,09/05/22 06:58:31 PM,18.236,,
174,09/05/22 08:58:31 PM,13.076,,
175,09/05/22 10:58:31 PM,11.528,,
176,09/06/22 12:58:31 AM,10.553,,
177,09/06/22 02:58:31 AM,9.373,,
178,09/06/22 04:58:31 AM,8.779,,
179,09/06/22 06:58:31 AM,8.082,,
180,09/06/22 08:58:31 AM,11.041,,
181,09/06/22 10:58:31 AM,16.808,,
182,09/06/22 12:58:31 PM,21.951,,
183,09/06/22 02:58:31 PM,24.641,,
184,09/06/22 04:58:31 PM,25.125,,
185,09/06/22 06:58:31 PM,19.282,,
186,09/06/22 08:58:31 PM,12.980,,
187,09/06/22 10:58:31 PM,10.748,,
188,09/07/22 12:58:31 AM,10.161,,
189,09/07/22 02:58:31 AM,8.779,,
190,09/07/22 04:58:31 AM,7.280,,
191,09/07/22 06:58:31 AM,6.674,,
192,09/07/22 08:58:31 AM,10.357,,
193,09/07/22 10:58:31 AM,16.999,,
194,09/07/22 12:58:31 PM,22.717,,
195,09/07/22 02:58:31 PM,20.234,,
196,09/07/22 04:58:31 PM,25.513,,
197,09/07/22 06:58:31 PM,20.424,,
198,09/07/22 08:58:31 PM,14.038,,
199,09/07/22 10:58:31 PM,11.625,,
200,09/08/22 12:58:31 AM,10.357,,
201,09/08/22 02:58:31 AM,9.669,,
202,09/08/22 04:58:31 AM,8.680,,
203,09/08/22 06:58:31 AM,8.082,,
204,09/08/22 08:58:31 AM,11.139,,
205,09/08/22 10:58:31 AM,17.094,,
206,09/08/22 12:58:31 PM,20.901,,
207,09/08/22 02:58:31 PM,22.142,,
208,09/08/22 04:58:31 PM,18.996,,
209,09/08/22 06:58:31 PM,16.808,,
210,09/08/22 08:58:31 PM,12.787,,
211,09/08/22 10:58:31 PM,10.846,,
212,09/09/22 12:58:31 AM,9.571,,
213,09/09/22 02:58:31 AM,9.077,,
214,09/09/22 04:58:31 AM,8.082,,
215,09/09/22 06:58:31 AM,7.682,,
216,09/09/22 08:58:31 AM,10.455,,
217,09/09/22 10:58:31 AM,14.134,,
218,09/09/22 12:58:31 PM,17.570,,
219,09/09/22 02:58:31 PM,19.282,,
220,09/09/22 04:58:31 PM,17.284,,
221,09/09/22 06:58:31 PM,12.980,,
222,09/09/22 08:58:31 PM,10.259,,
223,09/09/22 10:58:31 PM,8.879,,
224,09/10/22 12:58:31 AM,7.983,,
225,09/10/22 02:58:31 AM,7.481,,
226,09/10/22 04:58:31 AM,7.079,,
227,09/10/22 06:58:31 AM,6.370,,
228,09/10/22 08:58:31 AM,7.983,,
229,09/10/22 10:58:31 AM,12.980,,
230,09/10/22 12:58:31 PM,17.284,,
231,09/10/22 02:58:31 PM,19.092,,
232,09/10/22 04:58:31 PM,18.806,,
233,09/10/22 06:58:31 PM,14.709,,
234,09/10/22 08:58:31 PM,8.581,,
235,09/10/22 10:58:31 PM,6.775,,
236,09/11/22 12:58:31 AM,6.166,,
237,09/11/22 02:58:31 AM,5.552,,
238,09/11/22 04:58:31 AM,5.037,,
239,09/11/22 06:58:31 AM,4.415,,
240,09/11/22 08:58:31 AM,7.381,,
241,09/11/22 10:58:31 AM,13.076,,
242,09/11/22 12:58:31 PM,18.331,,
243,09/11/22 02:58:31 PM,21.091,,
244,09/11/22 04:58:31 PM,20.901,,
245,09/11/22 06:58:31 PM,15.378,,
246,09/11/22 08:58:31 PM,9.176,,
247,09/11/22 10:58:31 PM,7.481,,
248,09/12/22 12:58:31 AM,6.573,,
249,09/12/22 02:58:31 AM,5.347,,
250,09/12/22 04:58:31 AM,4.727,,
251,09/12/22 06:58:31 AM,4.311,,
252,09/12/22 08:58:31 AM,7.682,,
253,09/12/22 10:58:31 AM,14.421,,
254,09/12/22 12:58:31 PM,19.758,,
255,09/12/22 02:58:31 PM,22.238,,
256,09/12/22 04:58:31 PM,21.664,,
257,09/12/22 06:58:31 PM,16.427,,
258,09/12/22 08:58:31 PM,9.571,,
259,09/12/22 10:58:31 PM,7.079,,
260,09/13/22 12:58:31 AM,5.757,,
261,09/13/22 02:58:31 AM,4.934,,
262,09/13/22 04:58:31 AM,4.934,,
263,09/13/22 06:58:31 AM,5.141,,
264,09/13/22 08:58:31 AM,8.082,,
265,09/13/22 10:58:31 AM,13.269,,
266,09/13/22 12:58:31 PM,14.517,,
267,09/13/22 02:58:31 PM,14.038,,
268,09/13/22 04:58:31 PM,13.846,,
269,09/13/22 06:58:31 PM,11.528,,
270,09/13/22 08:58:31 PM,9.176,,
271,09/13/22 10:58:31 PM,8.082,,
272,09/14/22 12:58:31 AM,7.481,,
273,09/14/22 02:58:31 AM,6.674,,
274,09/14/22 04:58:31 AM,5.962,,
275,09/14/22 06:58:31 AM,5.552,,
276,09/14/22 08:58:31 AM,6.877,,
277,09/14/22 10:58:31 AM,10.944,,
278,09/14/22 12:58:31 PM,14.325,,
279,09/14/22 02:58:31 PM,10.161,,
280,09/14/22 04:58:31 PM,9.965,,
281,09/14/22 06:58:31 PM,9.669,,
282,09/14/22 08:58:31 PM,6.370,,
283,09/14/22 10:58:31 PM,5.655,,
284,09/15/22 12:58:31 AM,5.450,,
285,09/15/22 02:58:31 AM,4.519,,
286,09/15/22 04:58:31 AM,4.311,,
287,09/15/22 06:58:31 AM,3.788,,
288,09/15/22 08:58:31 AM,4.623,,
289,09/15/22 10:58:31 AM,3.683,,
290,09/15/22 12:58:31 PM,7.381,,
291,09/15/22 02:58:31 PM,10.063,,
292,09/15/22 04:58:31 PM,7.381,,
293,09/15/22 06:58:31 PM,6.370,,
294,09/15/22 08:58:31 PM,4.415,,
295,09/15/22 10:58:31 PM,3.788,,
296,09/16/22 12:58:31 AM,3.788,,
297,09/16/22 02:58:31 AM,3.155,,
298,09/16/22 04:58:31 AM,2.730,,
299,09/16/22 06:58:31 AM,2.303,,
300,09/16/22 08:58:31 AM,3.683,,
301,09/16/22 10:58:31 AM,9.077,,
302,09/16/22 12:58:31 PM,8.282,,
303,09/16/22 02:58:31 PM,6.268,,
304,09/16/22 04:58:31 PM,9.866,,
305,09/16/22 06:58:31 PM,6.978,,
306,09/16/22 08:58:31 PM,5.450,,
307,09/16/22 10:58:31 PM,3.998,,
308,09/17/22 12:58:31 AM,3.578,,
309,09/17/22 02:58:31 AM,3.049,,
310,09/17/22 04:58:31 AM,2.624,,
311,09/17/22 06:58:31 AM,2.410,,
312,09/17/22 08:58:31 AM,4.207,,
313,09/17/22 10:58:31 AM,9.472,,
314,09/17/22 12:58:31 PM,13.173,,
315,09/17/22 02:58:31 PM,15.473,,
316,09/17/22 04:58:31 PM,14.517,,
317,09/17/22 06:58:31 PM,10.846,,
318,09/17/22 08:58:31 PM,6.877,,
319,09/17/22 10:58:31 PM,4.934,,
320,09/18/22 12:58:31 AM,3.998,,
321,09/18/22 02:58:31 AM,3.472,,
322,09/18/22 04:58:31 AM,3.578,,
323,09/18/22 06:58:31 AM,2.410,,
324,09/18/22 08:58:31 AM,4.934,,
325,09/18/22 10:58:31 AM,9.669,,
326,09/18/22 12:58:31 PM,16.237,,
327,09/18/22 02:58:31 PM,19.187,,
328,09/18/22 04:58:31 PM,19.092,,
329,09/18/22 06:58:31 PM,13.461,,
330,09/18/22 08:58:31 PM,8.182,,
331,09/18/22 10:58:31 PM,6.471,,
332,09/19/22 12:58:31 AM,5.552,,
333,09/19/22 02:58:31 AM,4.623,,
334,09/19/22 04:58:31 AM,4.831,,
335,09/19/22 06:58:31 AM,4.831,,
336,09/19/22 08:58:31 AM,7.079,,
337,09/19/22 10:58:31 AM,11.334,,
338,09/19/22 12:58:31 PM,15.951,,
339,09/19/22 02:58:31 PM,17.665,,
340,09/19/22 04:58:31 PM,14.230,,
341,09/19/22 06:58:31 PM,11.041,,
342,09/19/22 08:58:31 PM,7.682,,
343,09/19/22 10:58:31 PM,6.268,,
344,09/20/22 12:58:31 AM,5.450,,
345,09/20/22 02:58:31 AM,5.037,,
346,09/20/22 04:58:31 AM,4.311,,
347,09/20/22 06:58:31 AM,3.367,,
348,09/20/22 08:58:31 AM,6.978,,
349,09/20/22 10:58:31 AM,11.041,,
350,09/20/22 12:58:31 PM,15.569,,
351,09/20/22 02:58:31 PM,15.378,,
352,09/20/22 04:58:31 PM,12.304,,
353,09/20/22 06:58:31 PM,9.965,,
354,09/20/22 08:58:31 PM,8.481,,
355,09/20/22 10:58:31 PM,7.682,,
356,09/21/22 12:58:31 AM,6.978,,
357,09/21/22 02:58:31 AM,6.471,,
358,09/21/22 04:58:31 AM,6.064,,
359,09/21/22 06:58:31 AM,5.450,,
360,09/21/22 08:58:31 AM,7.682,,
361,09/21/22 10:58:31 AM,11.139,,
362,09/21/22 12:58:31 PM,10.063,,
363,09/21/22 02:58:31 PM,8.680,,
364,09/21/22 04:58:31 PM,8.481,,
365,09/21/22 06:58:31 PM,7.782,,
366,09/21/22 08:58:31 PM,6.978,,
367,09/21/22 10:58:31 PM,6.573,,
368,09/22/22 12:58:31 AM,6.370,,
369,09/22/22 02:58:31 AM,5.757,,
370,09/22/22 04:58:31 AM,5.347,,
371,09/22/22 06:58:31 AM,5.141,,
372,09/22/22 08:58:31 AM,5.962,,
373,09/22/22 10:58:31 AM,6.573,,
374,09/22/22 12:58:31 PM,7.882,,
375,09/22/22 02:58:31 PM,9.571,,
376,09/22/22 04:58:31 PM,6.877,,
377,09/22/22 06:58:31 PM,6.674,,
378,09/22/22 08:58:31 PM,5.450,,
379,09/22/22 10:58:31 PM,4.311,,
380,09/23/22 12:58:31 AM,4.102,,
381,09/23/22 02:58:31 AM,3.472,,
382,09/23/22 04:58:31 AM,3.261,,
383,09/23/22 06:58:31 AM,3.155,,
384,09/23/22 08:58:31 AM,3.788,,
385,09/23/22 10:58:31 AM,7.481,,
386,09/23/22 12:58:31 PM,11.236,,
387,09/23/22 02:58:31 PM,14.038,,
388,09/23/22 04:58:31 PM,12.883,,
389,09/23/22 06:58:31 PM,8.481,,
390,09/23/22 08:58:31 PM,4.831,,
391,09/23/22 10:58:31 PM,3.683,,
392,09/24/22 12:58:31 AM,3.155,,
393,09/24/22 02:58:31 AM,2.303,,
394,09/24/22 04:58:31 AM,1.764,,
395,09/24/22 06:58:31 AM,1.221,,
396,09/24/22 08:58:31 AM,3.049,,
397,09/24/22 10:58:31 AM,8.382,,
398,09/24/22 12:58:31 PM,14.134,,
399,09/24/22 02:58:31 PM,16.237,,
400,09/24/22 04:58:31 PM,15.091,,
401,09/24/22 06:58:31 PM,10.259,,
402,09/24/22 08:58:31 PM,5.552,,
403,09/24/22 10:58:31 PM,3.998,,
404,09/25/22 12:58:31 AM,2.624,,
405,09/25/22 02:58:31 AM,1.980,,
406,09/25/22 04:58:31 AM,1.872,,
407,09/25/22 06:58:31 AM,1.656,,
408,09/25/22 08:58:31 AM,3.893,,
409,09/25/22 10:58:31 AM,9.965,,
410,09/25/22 12:58:31 PM,14.900,,
411,09/25/22 02:58:31 PM,18.331,,
412,09/25/22 04:58:31 PM,17.094,,
413,09/25/22 06:58:31 PM,11.431,,
414,09/25/22 08:58:31 PM,6.674,,
415,09/25/22 10:58:31 PM,4.831,,
416,09/26/22 12:58:31 AM,3.998,,
417,09/26/22 02:58:31 AM,3.683,,
418,09/26/22 04:58:31 AM,3.261,,
419,09/26/22 06:58:31 AM,2.943,,
420,09/26/22 08:58:31 AM,5.244,,
421,09/26/22 10:58:31 AM,11.625,,
422,09/26/22 12:58:31 PM,16.618,,
423,09/26/22 02:58:31 PM,20.043,,
424,09/26/22 04:58:31 PM,18.616,,
425,09/26/22 06:58:31 PM,12.304,,
426,09/26/22 08:58:31 PM,7.582,,
427,09/26/22 10:58:31 PM,6.268,,
428,09/27/22 12:58:31 AM,5.037,,
429,09/27/22 02:58:31 AM,4.207,,
430,09/27/22 04:58:31 AM,3.788,,
431,09/27/22 06:58:31 AM,4.207,,
432,09/27/22 08:58:31 AM,5.757,,
433,09/27/22 10:58:31 AM,10.455,,
434,09/27/22 12:58:31 PM,12.013,,
435,09/27/22 02:58:31 PM,11.139,,
436,09/27/22 04:58:31 PM,12.980,,
437,09/27/22 06:58:31 PM,9.077,,
438,09/27/22 08:58:31 PM,5.757,,
439,09/27/22 10:58:31 PM,4.519,,
440,09/28/22 12:58:31 AM,3.578,,
441,09/28/22 02:58:31 AM,3.261,,
442,09/28/22 04:58:31 AM,2.943,,
443,09/28/22 06:58:31 AM,2.624,,
444,09/28/22 08:58:31 AM,5.037,,
445,09/28/22 10:58:31 AM,11.139,,
446,09/28/22 12:58:31 PM,11.041,,
447,09/28/22 02:58:31 PM,15.664,,
448,09/28/22 04:58:31 PM,13.461,,
449,09/28/22 06:58:31 PM,9.768,,
450,09/28/22 08:58:31 PM,6.268,,
451,09/28/22 10:58:31 PM,5.141,,
452,09/29/22 12:58:31 AM,4.415,,
453,09/29/22 02:58:31 AM,5.244,,
454,09/29/22 04:58:31 AM,4.623,,
455,09/29/22 06:58:31 AM,4.102,,
456,09/29/22 08:58:31 AM,6.268,,
457,09/29/22 10:58:31 AM,9.077,,
458,09/29/22 12:58:31 PM,10.651,,
459,09/29/22 02:58:31 PM,9.571,,
460,09/29/22 04:58:31 PM,8.779,,
461,09/29/22 06:58:31 PM,7.481,,
462,09/29/22 08:58:31 PM,4.727,,
463,09/29/22 10:58:31 PM,4.102,,
464,09/30/22 12:58:31 AM,3.683,,
465,09/30/22 02:58:31 AM,3.683,,
466,09/30/22 04:58:31 AM,3.155,,
467,09/30/22 06:58:31 AM,3.367,,
468,09/30/22 08:58:31 AM,4.727,,
469,09/30/22 10:58:31 AM,6.064,,
470,09/30/22 12:58:31 PM,11.041,,
471,09/30/22 02:58:31 PM,9.571,,
472,09/30/22 04:58:31 PM,5.141,,
473,09/30/22 06:58:31 PM,4.727,,
474,09/30/22 08:58:31 PM,3.788,,
475,09/30/22 10:58:31 PM,3.578,,
476,10/01/22 12:58:31 AM,3.367,,
477,10/01/22 02:58:31 AM,3.261,,
478,10/01/22 04:58:31 AM,3.261,,
479,10/01/22 06:58:31 AM,3.049,,
480,10/01/22 08:58:31 AM,2.837,,
481,10/01/22 10:58:31 AM,2.837,,
482,10/01/22 12:58:31 PM,3.788,,
483,10/01/22 02:58:31 PM,4.623,,
484,10/01/22 04:58:31 PM,3.578,,
485,10/01/22 06:58:31 PM,3.261,,
486,10/01/22 08:58:31 PM,2.303,,
487,10/01/22 10:58:31 PM,1.872,,
488,10/02/22 12:58:31 AM,1.764,,
489,10/02/22 02:58:31 AM,1.872,,
490,10/02/22 04:58:31 AM,1.764,,
491,10/02/22 06:58:31 AM,1.872,,
492,10/02/22 08:58:31 AM,1.872,,
493,10/02/22 10:58:31 AM,2.837,,
494,10/02/22 12:58:31 PM,6.978,,
495,10/02/22 02:58:31 PM,7.079,,
496,10/02/22 04:58:31 PM,7.079,,
497,10/02/22 06:58:31 PM,4.727,,
498,10/02/22 08:58:31 PM,2.943,,
499,10/02/22 10:58:31 PM,2.624,,
500,10/03/22 12:58:31 AM,2.303,,
501,10/03/22 02:58:31 AM,1.872,,
502,10/03/22 04:58:31 AM,1.872,,
503,10/03/22 06:58:31 AM,1.112,,
504,10/03/22 08:58:31 AM,1.330,,
505,10/03/22 10:58:31 AM,5.450,,
506,10/03/22 12:58:31 PM,9.965,,
507,10/03/22 02:58:31 PM,11.334,,
508,10/03/22 04:58:31 PM,6.877,,
509,10/03/22 06:58:31 PM,4.623,,
510,10/03/22 08:58:31 PM,3.578,,
511,10/03/22 10:58:31 PM,2.837,,
512,10/04/22 12:58:31 AM,2.410,,
513,10/04/22 02:58:31 AM,2.195,,
514,10/04/22 04:58:31 AM,1.872,,
515,10/04/22 06:58:31 AM,1.112,,
516,10/04/22 08:58:31 AM,1.980,,
517,10/04/22 10:58:31 AM,5.244,,
518,10/04/22 12:58:31 PM,8.879,,
519,10/04/22 02:58:31 PM,8.082,,
520,10/04/22 04:58:31 PM,8.978,,
521,10/04/22 06:58:31 PM,5.757,,
522,10/04/22 08:58:31 PM,2.837,,
523,10/04/22 10:58:31 PM,1.330,,
524,10/05/22 12:58:31 AM,0.674,,
525,10/05/22 02:58:31 AM,0.343,,
526,10/05/22 04:58:31 AM,-0.437,,
527,10/05/22 06:58:31 AM,-1.001,,
528,10/05/22 08:58:31 AM,0.453,,
529,10/05/22 10:58:31 AM,5.962,,
530,10/05/22 12:58:31 PM,12.401,,
531,10/05/22 02:58:31 PM,16.713,,
532,10/05/22 04:58:31 PM,10.553,,
533,10/05/22 06:58:31 PM,6.268,,
534,10/05/22 08:58:31 PM,4.831,,
535,10/05/22 10:58:31 PM,4.207,,
536,10/06/22 12:58:31 AM,2.303,,
537,10/06/22 02:58:31 AM,1.003,,
538,10/06/22 04:58:31 AM,0.343,,
539,10/06/22 06:58:31 AM,0.121,,
540,10/06/22 08:58:31 AM,1.872,,
541,10/06/22 10:58:31 AM,6.573,,
542,10/06/22 12:58:31 PM,10.944,,
543,10/06/22 02:58:31 PM,8.182,,
544,10/06/22 04:58:31 PM,6.471,,
545,10/06/22 06:58:31 PM,4.519,,
546,10/06/22 08:58:31 PM,2.517,,
547,10/06/22 10:58:31 PM,1.656,,
548,10/07/22 12:58:31 AM,1.221,,
549,10/07/22 02:58:31 AM,0.453,,
550,10/07/22 04:58:31 AM,0.453,,
551,10/07/22 06:58:31 AM,-0.102,,
552,10/07/22 08:58:31 AM,1.548,,
553,10/07/22 10:58:31 AM,5.347,,
554,10/07/22 12:58:31 PM,11.334,,
555,10/07/22 02:58:31 PM,10.161,,
556,10/07/22 04:58:31 PM,8.978,,
557,10/07/22 06:58:31 PM,5.552,,
558,10/07/22 08:58:31 PM,2.730,,
559,10/07/22 10:58:31 PM,1.872,,
560,10/08/22 12:58:31 AM,1.221,,
561,10/08/22 02:58:31 AM,0.453,,
562,10/08/22 04:58:31 AM,0.121,,
563,10/08/22 06:58:31 AM,-0.213,,
564,10/08/22 08:58:31 AM,1.439,,
565,10/08/22 10:58:31 AM,5.244,,
566,10/08/22 12:58:31 PM,7.481,,
567,10/08/22 02:58:31 PM,10.651,,
568,10/08/22 04:58:31 PM,8.978,,
569,10/08/22 06:58:31 PM,3.998,,
570,10/08/22 08:58:31 PM,1.548,,
571,10/08/22 10:58:31 PM,0.784,,
572,10/09/22 12:58:31 AM,0.121,,
573,10/09/22 02:58:31 AM,-0.437,,
574,10/09/22 04:58:31 AM,-0.549,,
575,10/09/22 06:58:31 AM,-1.114,,
576,10/09/22 08:58:31 AM,0.453,,
577,10/09/22 10:58:31 AM,5.244,,
578,10/09/22 12:58:31 PM,10.748,,
579,10/09/22 02:58:31 PM,12.787,,
580,10/09/22 04:58:31 PM,11.916,,
581,10/09/22 06:58:31 PM,5.347,,
582,10/09/22 08:58:31 PM,2.195,,
583,10/09/22 10:58:31 PM,0.784,,
584,10/10/22 12:58:31 AM,0.453,,
585,10/10/22 02:58:31 AM,0.010,,
586,10/10/22 04:58:31 AM,-0.662,,
587,10/10/22 06:58:31 AM,-0.887,,
588,10/10/22 08:58:31 AM,1.112,,
589,10/10/22 10:58:31 AM,4.934,,
590,10/10/22 12:58:31 PM,6.775,,
591,10/10/22 02:58:31 PM,12.110,,
592,10/10/22 04:58:31 PM,9.768,,
593,10/10/22 06:58:31 PM,4.727,,
594,10/10/22 08:58:31 PM,2.410,,
595,10/10/22 10:58:31 PM,1.656,,
596,10/11/22 12:58:31 AM,0.893,,
597,10/11/22 02:58:31 AM,0.563,,
598,10/11/22 04:58:31 AM,0.121,,
599,10/11/22 06:58:31 AM,-0.213,,
