"Plot Title: 21397964"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397964, SEN S/N: 21397964)","Coupler Detached (LGR S/N: 21397964)","End Of File (LGR S/N: 21397964)"
49,08/26/22 11:24:04 AM,8.282,,
50,08/26/22 01:24:04 PM,9.176,,
51,08/26/22 03:24:04 PM,11.528,,
52,08/26/22 05:24:04 PM,10.553,,
53,08/26/22 07:24:04 PM,8.182,,
54,08/26/22 09:24:04 PM,7.079,,
55,08/26/22 11:24:04 PM,6.471,,
56,08/27/22 01:24:04 AM,5.757,,
57,08/27/22 03:24:04 AM,4.727,,
58,08/27/22 05:24:04 AM,4.102,,
59,08/27/22 07:24:04 AM,3.788,,
60,08/27/22 09:24:04 AM,8.182,,
61,08/27/22 11:24:04 AM,12.304,,
62,08/27/22 01:24:04 PM,11.431,,
63,08/27/22 03:24:04 PM,11.819,,
64,08/27/22 05:24:04 PM,9.768,,
65,08/27/22 07:24:04 PM,8.581,,
66,08/27/22 09:24:04 PM,6.573,,
67,08/27/22 11:24:04 PM,5.450,,
68,08/28/22 01:24:04 AM,4.727,,
69,08/28/22 03:24:04 AM,4.311,,
70,08/28/22 05:24:04 AM,3.998,,
71,08/28/22 07:24:04 AM,3.893,,
72,08/28/22 09:24:04 AM,6.268,,
73,08/28/22 11:24:04 AM,9.866,,
74,08/28/22 01:24:04 PM,11.528,,
75,08/28/22 03:24:04 PM,11.625,,
76,08/28/22 05:24:04 PM,10.944,,
77,08/28/22 07:24:04 PM,9.176,,
78,08/28/22 09:24:04 PM,7.079,,
79,08/28/22 11:24:04 PM,5.757,,
80,08/29/22 01:24:04 AM,5.037,,
81,08/29/22 03:24:04 AM,4.519,,
82,08/29/22 05:24:04 AM,3.998,,
83,08/29/22 07:24:04 AM,3.472,,
84,08/29/22 09:24:04 AM,6.268,,
85,08/29/22 11:24:04 AM,10.259,,
86,08/29/22 01:24:04 PM,14.613,,
87,08/29/22 03:24:04 PM,15.760,,
88,08/29/22 05:24:04 PM,15.187,,
89,08/29/22 07:24:04 PM,12.594,,
90,08/29/22 09:24:04 PM,9.571,,
91,08/29/22 11:24:04 PM,7.782,,
92,08/30/22 01:24:04 AM,6.573,,
93,08/30/22 03:24:04 AM,5.552,,
94,08/30/22 05:24:04 AM,5.037,,
95,08/30/22 07:24:04 AM,4.727,,
96,08/30/22 09:24:04 AM,7.983,,
97,08/30/22 11:24:04 AM,11.528,,
98,08/30/22 01:24:04 PM,15.951,,
99,08/30/22 03:24:04 PM,17.475,,
100,08/30/22 05:24:04 PM,15.378,,
101,08/30/22 07:24:04 PM,13.365,,
102,08/30/22 09:24:04 PM,10.553,,
103,08/30/22 11:24:04 PM,8.779,,
104,08/31/22 01:24:04 AM,7.782,,
105,08/31/22 03:24:04 AM,7.179,,
106,08/31/22 05:24:04 AM,6.573,,
107,08/31/22 07:24:04 AM,5.962,,
108,08/31/22 09:24:04 AM,8.282,,
109,08/31/22 11:24:04 AM,11.236,,
110,08/31/22 01:24:04 PM,13.269,,
111,08/31/22 03:24:04 PM,13.269,,
112,08/31/22 05:24:04 PM,12.787,,
113,08/31/22 07:24:04 PM,10.944,,
114,08/31/22 09:24:04 PM,8.879,,
115,08/31/22 11:24:04 PM,7.280,,
116,09/01/22 01:24:04 AM,6.064,,
117,09/01/22 03:24:04 AM,5.552,,
118,09/01/22 05:24:04 AM,5.141,,
119,09/01/22 07:24:04 AM,4.934,,
120,09/01/22 09:24:04 AM,7.179,,
121,09/01/22 11:24:04 AM,10.357,,
122,09/01/22 01:24:04 PM,12.401,,
123,09/01/22 03:24:04 PM,13.365,,
124,09/01/22 05:24:04 PM,12.883,,
125,09/01/22 07:24:04 PM,10.651,,
126,09/01/22 09:24:04 PM,8.581,,
127,09/01/22 11:24:04 PM,7.682,,
128,09/02/22 01:24:04 AM,6.775,,
129,09/02/22 03:24:04 AM,6.674,,
130,09/02/22 05:24:04 AM,6.166,,
131,09/02/22 07:24:04 AM,5.757,,
132,09/02/22 09:24:04 AM,8.182,,
133,09/02/22 11:24:04 AM,11.236,,
134,09/02/22 01:24:04 PM,13.558,,
135,09/02/22 03:24:04 PM,15.855,,
136,09/02/22 05:24:04 PM,15.187,,
137,09/02/22 07:24:04 PM,12.883,,
138,09/02/22 09:24:04 PM,10.063,,
139,09/02/22 11:24:04 PM,8.481,,
140,09/03/22 01:24:04 AM,7.079,,
141,09/03/22 03:24:04 AM,5.757,,
142,09/03/22 05:24:04 AM,5.141,,
143,09/03/22 07:24:04 AM,4.519,,
144,09/03/22 09:24:04 AM,8.082,,
145,09/03/22 11:24:04 AM,10.455,,
146,09/03/22 01:24:04 PM,12.013,,
147,09/03/22 03:24:04 PM,14.038,,
148,09/03/22 05:24:04 PM,13.269,,
149,09/03/22 07:24:04 PM,11.236,,
150,09/03/22 09:24:04 PM,8.779,,
151,09/03/22 11:24:04 PM,7.179,,
152,09/04/22 01:24:04 AM,6.573,,
153,09/04/22 03:24:04 AM,6.064,,
154,09/04/22 05:24:04 AM,5.757,,
155,09/04/22 07:24:04 AM,5.552,,
156,09/04/22 09:24:04 AM,7.381,,
157,09/04/22 11:24:04 AM,10.063,,
158,09/04/22 01:24:04 PM,13.173,,
159,09/04/22 03:24:04 PM,15.473,,
160,09/04/22 05:24:04 PM,13.846,,
161,09/04/22 07:24:04 PM,11.431,,
162,09/04/22 09:24:04 PM,9.373,,
163,09/04/22 11:24:04 PM,8.382,,
164,09/05/22 01:24:04 AM,7.882,,
165,09/05/22 03:24:04 AM,7.481,,
166,09/05/22 05:24:04 AM,6.877,,
167,09/05/22 07:24:04 AM,6.573,,
168,09/05/22 09:24:04 AM,8.481,,
169,09/05/22 11:24:04 AM,11.334,,
170,09/05/22 01:24:04 PM,15.664,,
171,09/05/22 03:24:04 PM,16.427,,
172,09/05/22 05:24:04 PM,16.523,,
173,09/05/22 07:24:04 PM,13.558,,
174,09/05/22 09:24:04 PM,10.748,,
175,09/05/22 11:24:04 PM,9.472,,
176,09/06/22 01:24:04 AM,8.581,,
177,09/06/22 03:24:04 AM,7.882,,
178,09/06/22 05:24:04 AM,7.280,,
179,09/06/22 07:24:04 AM,6.674,,
180,09/06/22 09:24:04 AM,9.077,,
181,09/06/22 11:24:04 AM,11.916,,
182,09/06/22 01:24:04 PM,15.473,,
183,09/06/22 03:24:04 PM,17.189,,
184,09/06/22 05:24:04 PM,15.378,,
185,09/06/22 07:24:04 PM,12.594,,
186,09/06/22 09:24:04 PM,10.259,,
187,09/06/22 11:24:04 PM,8.978,,
188,09/07/22 01:24:04 AM,8.182,,
189,09/07/22 03:24:04 AM,7.179,,
190,09/07/22 05:24:04 AM,6.166,,
191,09/07/22 07:24:04 AM,5.655,,
192,09/07/22 09:24:04 AM,8.879,,
193,09/07/22 11:24:04 AM,11.916,,
194,09/07/22 01:24:04 PM,15.951,,
195,09/07/22 03:24:04 PM,16.141,,
196,09/07/22 05:24:04 PM,17.475,,
197,09/07/22 07:24:04 PM,14.900,,
198,09/07/22 09:24:04 PM,11.722,,
199,09/07/22 11:24:04 PM,9.866,,
200,09/08/22 01:24:04 AM,8.581,,
201,09/08/22 03:24:04 AM,7.882,,
202,09/08/22 05:24:04 AM,7.179,,
203,09/08/22 07:24:04 AM,6.573,,
204,09/08/22 09:24:04 AM,9.077,,
205,09/08/22 11:24:04 AM,12.497,,
206,09/08/22 01:24:04 PM,14.709,,
207,09/08/22 03:24:04 PM,15.473,,
208,09/08/22 05:24:04 PM,14.421,,
209,09/08/22 07:24:04 PM,12.594,,
210,09/08/22 09:24:04 PM,10.944,,
211,09/08/22 11:24:04 PM,9.373,,
212,09/09/22 01:24:04 AM,8.481,,
213,09/09/22 03:24:04 AM,7.983,,
214,09/09/22 05:24:04 AM,6.978,,
215,09/09/22 07:24:04 AM,6.674,,
216,09/09/22 09:24:04 AM,8.382,,
217,09/09/22 11:24:04 AM,10.651,,
218,09/09/22 01:24:04 PM,13.269,,
219,09/09/22 03:24:04 PM,14.134,,
220,09/09/22 05:24:04 PM,12.980,,
221,09/09/22 07:24:04 PM,11.431,,
222,09/09/22 09:24:04 PM,9.866,,
223,09/09/22 11:24:04 PM,8.779,,
224,09/10/22 01:24:04 AM,7.983,,
225,09/10/22 03:24:04 AM,7.481,,
226,09/10/22 05:24:04 AM,7.079,,
227,09/10/22 07:24:04 AM,6.064,,
228,09/10/22 09:24:04 AM,7.481,,
229,09/10/22 11:24:04 AM,9.669,,
230,09/10/22 01:24:04 PM,12.304,,
231,09/10/22 03:24:04 PM,13.558,,
232,09/10/22 05:24:04 PM,11.625,,
233,09/10/22 07:24:04 PM,9.077,,
234,09/10/22 09:24:04 PM,6.775,,
235,09/10/22 11:24:04 PM,5.552,,
236,09/11/22 01:24:04 AM,4.727,,
237,09/11/22 03:24:04 AM,4.311,,
238,09/11/22 05:24:04 AM,3.683,,
239,09/11/22 07:24:04 AM,3.049,,
240,09/11/22 09:24:04 AM,5.244,,
241,09/11/22 11:24:04 AM,8.481,,
242,09/11/22 01:24:04 PM,12.304,,
243,09/11/22 03:24:04 PM,13.942,,
244,09/11/22 05:24:04 PM,11.625,,
245,09/11/22 07:24:04 PM,9.275,,
246,09/11/22 09:24:04 PM,7.079,,
247,09/11/22 11:24:04 PM,5.860,,
248,09/12/22 01:24:04 AM,5.037,,
249,09/12/22 03:24:04 AM,4.102,,
250,09/12/22 05:24:04 AM,3.578,,
251,09/12/22 07:24:04 AM,3.472,,
252,09/12/22 09:24:04 AM,5.860,,
253,09/12/22 11:24:04 AM,9.176,,
254,09/12/22 01:24:04 PM,12.207,,
255,09/12/22 03:24:04 PM,12.980,,
256,09/12/22 05:24:04 PM,11.722,,
257,09/12/22 07:24:04 PM,9.077,,
258,09/12/22 09:24:04 PM,6.775,,
259,09/12/22 11:24:04 PM,5.450,,
260,09/13/22 01:24:04 AM,4.415,,
261,09/13/22 03:24:04 AM,3.472,,
262,09/13/22 05:24:04 AM,2.943,,
263,09/13/22 07:24:04 AM,2.730,,
264,09/13/22 09:24:04 AM,5.860,,
265,09/13/22 11:24:04 AM,9.669,,
266,09/13/22 01:24:04 PM,10.259,,
267,09/13/22 03:24:04 PM,11.916,,
268,09/13/22 05:24:04 PM,11.528,,
269,09/13/22 07:24:04 PM,9.669,,
270,09/13/22 09:24:04 PM,7.882,,
271,09/13/22 11:24:04 PM,7.280,,
272,09/14/22 01:24:04 AM,6.775,,
273,09/14/22 03:24:04 AM,5.962,,
274,09/14/22 05:24:04 AM,5.347,,
275,09/14/22 07:24:04 AM,4.831,,
276,09/14/22 09:24:04 AM,6.064,,
277,09/14/22 11:24:04 AM,8.282,,
278,09/14/22 01:24:04 PM,10.553,,
279,09/14/22 03:24:04 PM,7.481,,
280,09/14/22 05:24:04 PM,8.680,,
281,09/14/22 07:24:04 PM,7.381,,
282,09/14/22 09:24:04 PM,5.244,,
283,09/14/22 11:24:04 PM,4.727,,
284,09/15/22 01:24:04 AM,4.415,,
285,09/15/22 03:24:04 AM,3.788,,
286,09/15/22 05:24:04 AM,3.367,,
287,09/15/22 07:24:04 AM,2.943,,
288,09/15/22 09:24:04 AM,3.472,,
289,09/15/22 11:24:04 AM,2.837,,
290,09/15/22 01:24:04 PM,5.141,,
291,09/15/22 03:24:04 PM,6.877,,
292,09/15/22 05:24:04 PM,5.860,,
293,09/15/22 07:24:04 PM,5.037,,
294,09/15/22 09:24:04 PM,3.472,,
295,09/15/22 11:24:04 PM,2.943,,
296,09/16/22 01:24:04 AM,2.837,,
297,09/16/22 03:24:04 AM,2.410,,
298,09/16/22 05:24:04 AM,2.088,,
299,09/16/22 07:24:04 AM,1.764,,
300,09/16/22 09:24:04 AM,2.410,,
301,09/16/22 11:24:04 AM,5.244,,
302,09/16/22 01:24:04 PM,6.471,,
303,09/16/22 03:24:04 PM,5.962,,
304,09/16/22 05:24:04 PM,6.674,,
305,09/16/22 07:24:04 PM,5.347,,
306,09/16/22 09:24:04 PM,4.311,,
307,09/16/22 11:24:04 PM,3.049,,
308,09/17/22 01:24:04 AM,2.624,,
309,09/17/22 03:24:04 AM,2.303,,
310,09/17/22 05:24:04 AM,1.980,,
311,09/17/22 07:24:04 AM,1.764,,
312,09/17/22 09:24:04 AM,2.730,,
313,09/17/22 11:24:04 AM,6.471,,
314,09/17/22 01:24:04 PM,8.879,,
315,09/17/22 03:24:04 PM,10.846,,
316,09/17/22 05:24:04 PM,9.965,,
317,09/17/22 07:24:04 PM,8.082,,
318,09/17/22 09:24:04 PM,5.655,,
319,09/17/22 11:24:04 PM,4.311,,
320,09/18/22 01:24:04 AM,3.261,,
321,09/18/22 03:24:04 AM,2.730,,
322,09/18/22 05:24:04 AM,2.195,,
323,09/18/22 07:24:04 AM,1.980,,
324,09/18/22 09:24:04 AM,2.837,,
325,09/18/22 11:24:04 AM,5.450,,
326,09/18/22 01:24:04 PM,9.373,,
327,09/18/22 03:24:04 PM,11.334,,
328,09/18/22 05:24:04 PM,10.357,,
329,09/18/22 07:24:04 PM,7.882,,
330,09/18/22 09:24:04 PM,5.860,,
331,09/18/22 11:24:04 PM,4.415,,
332,09/19/22 01:24:04 AM,3.683,,
333,09/19/22 03:24:04 AM,2.837,,
334,09/19/22 05:24:04 AM,2.730,,
335,09/19/22 07:24:04 AM,2.624,,
336,09/19/22 09:24:04 AM,4.311,,
337,09/19/22 11:24:04 AM,6.775,,
338,09/19/22 01:24:04 PM,10.161,,
339,09/19/22 03:24:04 PM,10.748,,
340,09/19/22 05:24:04 PM,9.669,,
341,09/19/22 07:24:04 PM,7.582,,
342,09/19/22 09:24:04 PM,5.552,,
343,09/19/22 11:24:04 PM,4.519,,
344,09/20/22 01:24:04 AM,3.788,,
345,09/20/22 03:24:04 AM,3.155,,
346,09/20/22 05:24:04 AM,2.517,,
347,09/20/22 07:24:04 AM,1.872,,
348,09/20/22 09:24:04 AM,4.311,,
349,09/20/22 11:24:04 AM,7.481,,
350,09/20/22 01:24:04 PM,10.063,,
351,09/20/22 03:24:04 PM,10.944,,
352,09/20/22 05:24:04 PM,9.472,,
353,09/20/22 07:24:04 PM,8.082,,
354,09/20/22 09:24:04 PM,6.877,,
355,09/20/22 11:24:04 PM,6.268,,
356,09/21/22 01:24:04 AM,5.655,,
357,09/21/22 03:24:04 AM,5.244,,
358,09/21/22 05:24:04 AM,4.831,,
359,09/21/22 07:24:04 AM,3.998,,
360,09/21/22 09:24:04 AM,5.962,,
361,09/21/22 11:24:04 AM,8.779,,
362,09/21/22 01:24:04 PM,9.373,,
363,09/21/22 03:24:04 PM,8.978,,
364,09/21/22 05:24:04 PM,8.481,,
365,09/21/22 07:24:04 PM,7.481,,
366,09/21/22 09:24:04 PM,6.674,,
367,09/21/22 11:24:04 PM,6.268,,
368,09/22/22 01:24:04 AM,5.860,,
369,09/22/22 03:24:04 AM,5.244,,
370,09/22/22 05:24:04 AM,4.831,,
371,09/22/22 07:24:04 AM,4.519,,
372,09/22/22 09:24:04 AM,5.347,,
373,09/22/22 11:24:04 AM,5.962,,
374,09/22/22 01:24:04 PM,7.179,,
375,09/22/22 03:24:04 PM,7.682,,
376,09/22/22 05:24:04 PM,6.268,,
377,09/22/22 07:24:04 PM,5.141,,
378,09/22/22 09:24:04 PM,4.415,,
379,09/22/22 11:24:04 PM,3.367,,
380,09/23/22 01:24:04 AM,3.049,,
381,09/23/22 03:24:04 AM,2.624,,
382,09/23/22 05:24:04 AM,2.410,,
383,09/23/22 07:24:04 AM,2.303,,
384,09/23/22 09:24:04 AM,2.837,,
385,09/23/22 11:24:04 AM,4.415,,
386,09/23/22 01:24:04 PM,6.775,,
387,09/23/22 03:24:04 PM,7.582,,
388,09/23/22 05:24:04 PM,6.166,,
389,09/23/22 07:24:04 PM,4.102,,
390,09/23/22 09:24:04 PM,2.943,,
391,09/23/22 11:24:04 PM,2.303,,
392,09/24/22 01:24:04 AM,1.764,,
393,09/24/22 03:24:04 AM,1.439,,
394,09/24/22 05:24:04 AM,1.112,,
395,09/24/22 07:24:04 AM,0.784,,
396,09/24/22 09:24:04 AM,0.674,,
397,09/24/22 11:24:04 AM,1.439,,
398,09/24/22 01:24:04 PM,4.102,,
399,09/24/22 03:24:04 PM,7.481,,
400,09/24/22 05:24:04 PM,6.370,,
401,09/24/22 07:24:04 PM,4.207,,
402,09/24/22 09:24:04 PM,2.730,,
403,09/24/22 11:24:04 PM,2.088,,
404,09/25/22 01:24:04 AM,1.548,,
405,09/25/22 03:24:04 AM,1.221,,
406,09/25/22 05:24:04 AM,0.893,,
407,09/25/22 07:24:04 AM,0.674,,
408,09/25/22 09:24:04 AM,0.784,,
409,09/25/22 11:24:04 AM,1.980,,
410,09/25/22 01:24:04 PM,6.877,,
411,09/25/22 03:24:04 PM,9.077,,
412,09/25/22 05:24:04 PM,7.682,,
413,09/25/22 07:24:04 PM,5.244,,
414,09/25/22 09:24:04 PM,3.367,,
415,09/25/22 11:24:04 PM,2.517,,
416,09/26/22 01:24:04 AM,1.980,,
417,09/26/22 03:24:04 AM,1.656,,
418,09/26/22 05:24:04 AM,1.439,,
419,09/26/22 07:24:04 AM,1.221,,
420,09/26/22 09:24:04 AM,1.656,,
421,09/26/22 11:24:04 AM,4.102,,
422,09/26/22 01:24:04 PM,8.680,,
423,09/26/22 03:24:04 PM,10.259,,
424,09/26/22 05:24:04 PM,8.581,,
425,09/26/22 07:24:04 PM,5.962,,
426,09/26/22 09:24:04 PM,3.998,,
427,09/26/22 11:24:04 PM,3.261,,
428,09/27/22 01:24:04 AM,2.410,,
429,09/27/22 03:24:04 AM,1.872,,
430,09/27/22 05:24:04 AM,1.548,,
431,09/27/22 07:24:04 AM,1.439,,
432,09/27/22 09:24:04 AM,2.088,,
433,09/27/22 11:24:04 AM,5.450,,
434,09/27/22 01:24:04 PM,6.775,,
435,09/27/22 03:24:04 PM,6.978,,
436,09/27/22 05:24:04 PM,7.582,,
437,09/27/22 07:24:04 PM,5.757,,
438,09/27/22 09:24:04 PM,3.683,,
439,09/27/22 11:24:04 PM,2.730,,
440,09/28/22 01:24:04 AM,2.088,,
441,09/28/22 03:24:04 AM,1.656,,
442,09/28/22 05:24:04 AM,1.330,,
443,09/28/22 07:24:04 AM,1.112,,
444,09/28/22 09:24:04 AM,1.548,,
445,09/28/22 11:24:04 AM,4.727,,
446,09/28/22 01:24:04 PM,6.978,,
447,09/28/22 03:24:04 PM,9.669,,
448,09/28/22 05:24:04 PM,8.082,,
449,09/28/22 07:24:04 PM,5.962,,
450,09/28/22 09:24:04 PM,4.102,,
451,09/28/22 11:24:04 PM,3.049,,
452,09/29/22 01:24:04 AM,2.517,,
453,09/29/22 03:24:04 AM,2.943,,
454,09/29/22 05:24:04 AM,2.730,,
455,09/29/22 07:24:04 AM,2.195,,
456,09/29/22 09:24:04 AM,3.788,,
457,09/29/22 11:24:04 AM,5.962,,
458,09/29/22 01:24:04 PM,7.280,,
459,09/29/22 03:24:04 PM,6.877,,
460,09/29/22 05:24:04 PM,6.775,,
461,09/29/22 07:24:04 PM,4.727,,
462,09/29/22 09:24:04 PM,3.261,,
463,09/29/22 11:24:04 PM,2.517,,
464,09/30/22 01:24:04 AM,2.088,,
465,09/30/22 03:24:04 AM,1.872,,
466,09/30/22 05:24:04 AM,1.656,,
467,09/30/22 07:24:04 AM,1.656,,
468,09/30/22 09:24:04 AM,2.517,,
469,09/30/22 11:24:04 AM,4.102,,
470,09/30/22 01:24:04 PM,6.268,,
471,09/30/22 03:24:04 PM,5.655,,
472,09/30/22 05:24:04 PM,3.683,,
473,09/30/22 07:24:04 PM,3.049,,
474,09/30/22 09:24:04 PM,2.517,,
475,09/30/22 11:24:04 PM,2.303,,
476,10/01/22 01:24:04 AM,2.195,,
477,10/01/22 03:24:04 AM,2.195,,
478,10/01/22 05:24:04 AM,2.088,,
479,10/01/22 07:24:04 AM,1.980,,
480,10/01/22 09:24:04 AM,1.980,,
481,10/01/22 11:24:04 AM,1.980,,
482,10/01/22 01:24:04 PM,1.980,,
483,10/01/22 03:24:04 PM,1.872,,
484,10/01/22 05:24:04 PM,1.764,,
485,10/01/22 07:24:04 PM,1.656,,
486,10/01/22 09:24:04 PM,1.548,,
487,10/01/22 11:24:04 PM,1.439,,
488,10/02/22 01:24:04 AM,1.330,,
489,10/02/22 03:24:04 AM,1.221,,
490,10/02/22 05:24:04 AM,1.221,,
491,10/02/22 07:24:04 AM,1.221,,
492,10/02/22 09:24:04 AM,1.330,,
493,10/02/22 11:24:04 AM,1.439,,
494,10/02/22 01:24:04 PM,1.764,,
495,10/02/22 03:24:04 PM,2.195,,
496,10/02/22 05:24:04 PM,2.303,,
497,10/02/22 07:24:04 PM,1.764,,
498,10/02/22 09:24:04 PM,1.330,,
499,10/02/22 11:24:04 PM,1.221,,
500,10/03/22 01:24:04 AM,1.112,,
501,10/03/22 03:24:04 AM,1.003,,
502,10/03/22 05:24:04 AM,0.893,,
503,10/03/22 07:24:04 AM,0.893,,
504,10/03/22 09:24:04 AM,0.784,,
505,10/03/22 11:24:04 AM,1.003,,
506,10/03/22 01:24:04 PM,4.207,,
507,10/03/22 03:24:04 PM,5.552,,
508,10/03/22 05:24:04 PM,3.788,,
509,10/03/22 07:24:04 PM,2.730,,
510,10/03/22 09:24:04 PM,1.980,,
511,10/03/22 11:24:04 PM,1.548,,
512,10/04/22 01:24:04 AM,1.330,,
513,10/04/22 03:24:04 AM,1.221,,
514,10/04/22 05:24:04 AM,1.112,,
515,10/04/22 07:24:04 AM,0.893,,
516,10/04/22 09:24:04 AM,0.784,,
517,10/04/22 11:24:04 AM,1.548,,
518,10/04/22 01:24:04 PM,4.415,,
519,10/04/22 03:24:04 PM,5.244,,
520,10/04/22 05:24:04 PM,4.623,,
521,10/04/22 07:24:04 PM,2.943,,
522,10/04/22 09:24:04 PM,1.872,,
523,10/04/22 11:24:04 PM,1.330,,
524,10/05/22 01:24:04 AM,0.893,,
525,10/05/22 03:24:04 AM,0.784,,
526,10/05/22 05:24:04 AM,0.563,,
527,10/05/22 07:24:04 AM,0.343,,
528,10/05/22 09:24:04 AM,0.232,,
529,10/05/22 11:24:04 AM,0.453,,
530,10/05/22 01:24:04 PM,2.088,,
531,10/05/22 03:24:04 PM,7.481,,
532,10/05/22 05:24:04 PM,5.860,,
533,10/05/22 07:24:04 PM,3.788,,
534,10/05/22 09:24:04 PM,3.155,,
535,10/05/22 11:24:04 PM,2.624,,
536,10/06/22 01:24:04 AM,1.656,,
537,10/06/22 03:24:04 AM,1.221,,
538,10/06/22 05:24:04 AM,0.893,,
539,10/06/22 07:24:04 AM,0.674,,
540,10/06/22 09:24:04 AM,0.563,,
541,10/06/22 11:24:04 AM,0.893,,
542,10/06/22 01:24:04 PM,2.410,,
543,10/06/22 03:24:04 PM,3.893,,
544,10/06/22 05:24:04 PM,4.207,,
545,10/06/22 07:24:04 PM,2.195,,
546,10/06/22 09:24:04 PM,1.548,,
547,10/06/22 11:24:04 PM,1.112,,
548,10/07/22 01:24:04 AM,0.893,,
549,10/07/22 03:24:04 AM,0.674,,
550,10/07/22 05:24:04 AM,0.563,,
551,10/07/22 07:24:04 AM,0.343,,
552,10/07/22 09:24:04 AM,0.343,,
553,10/07/22 11:24:04 AM,0.453,,
554,10/07/22 01:24:04 PM,1.656,,
555,10/07/22 03:24:04 PM,3.683,,
556,10/07/22 05:24:04 PM,3.893,,
557,10/07/22 07:24:04 PM,2.517,,
558,10/07/22 09:24:04 PM,1.548,,
559,10/07/22 11:24:04 PM,1.112,,
560,10/08/22 01:24:04 AM,0.784,,
561,10/08/22 03:24:04 AM,0.674,,
562,10/08/22 05:24:04 AM,0.453,,
563,10/08/22 07:24:04 AM,0.232,,
564,10/08/22 09:24:04 AM,0.121,,
565,10/08/22 11:24:04 AM,0.343,,
566,10/08/22 01:24:04 PM,0.563,,
567,10/08/22 03:24:04 PM,1.221,,
568,10/08/22 05:24:04 PM,1.439,,
569,10/08/22 07:24:04 PM,1.112,,
570,10/08/22 09:24:04 PM,0.784,,
571,10/08/22 11:24:04 PM,0.563,,
572,10/09/22 01:24:04 AM,0.453,,
573,10/09/22 03:24:04 AM,0.121,,
574,10/09/22 05:24:04 AM,-0.437,,
575,10/09/22 07:24:04 AM,-0.662,,
576,10/09/22 09:24:04 AM,-0.213,,
577,10/09/22 11:24:04 AM,0.010,,
578,10/09/22 01:24:04 PM,0.232,,
579,10/09/22 03:24:04 PM,0.784,,
580,10/09/22 05:24:04 PM,0.674,,
581,10/09/22 07:24:04 PM,0.453,,
582,10/09/22 09:24:04 PM,0.343,,
583,10/09/22 11:24:04 PM,0.232,,
584,10/10/22 01:24:04 AM,0.121,,
585,10/10/22 03:24:04 AM,-0.437,,
586,10/10/22 05:24:04 AM,-0.774,,
587,10/10/22 07:24:04 AM,-0.887,,
588,10/10/22 09:24:04 AM,-0.325,,
589,10/10/22 11:24:04 AM,0.010,,
590,10/10/22 01:24:04 PM,0.121,,
591,10/10/22 03:24:04 PM,0.674,,
592,10/10/22 05:24:04 PM,0.563,,
593,10/10/22 07:24:04 PM,0.232,,
594,10/10/22 09:24:04 PM,0.232,,
595,10/10/22 11:24:04 PM,0.232,,
596,10/11/22 01:24:04 AM,0.232,,
597,10/11/22 03:24:04 AM,0.121,,
598,10/11/22 05:24:04 AM,-0.325,,
599,10/11/22 07:24:04 AM,-0.662,,
